building_name,weather_type,plant_cooling_type,plant_heating_type,building_storage_type
lasalle_college,singapore_iwec,cea_plant_cooling,cea_plant_heating,
sp_graduates,singapore_iwec,cea_plant_cooling,cea_plant_heating,
bugis_point,singapore_iwec,cea_plant_cooling,cea_plant_heating,
