"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Mar 2018","1","89.13","0.00","5363.236","0.000"
"USEP","01 Mar 2018","2","88.78","0.00","5248.255","0.000"
"USEP","01 Mar 2018","3","86.78","0.00","5133.896","0.000"
"USEP","01 Mar 2018","4","82.50","0.00","5049.093","0.000"
"USEP","01 Mar 2018","5","80.70","0.00","5003.329","0.000"
"USEP","01 Mar 2018","6","78.11","0.00","4938.078","0.000"
"USEP","01 Mar 2018","7","77.73","0.00","4916.443","0.000"
"USEP","01 Mar 2018","8","76.59","0.00","4887.712","0.000"
"USEP","01 Mar 2018","9","76.58","0.00","4878.532","0.000"
"USEP","01 Mar 2018","10","77.25","0.00","4910.276","0.000"
"USEP","01 Mar 2018","11","78.12","0.00","4989.010","0.000"
"USEP","01 Mar 2018","12","81.91","0.00","5139.716","0.000"
"USEP","01 Mar 2018","13","88.77","0.00","5315.902","0.000"
"USEP","01 Mar 2018","14","88.81","0.00","5471.781","0.000"
"USEP","01 Mar 2018","15","79.44","0.00","5653.554","0.000"
"USEP","01 Mar 2018","16","81.84","0.00","5907.978","0.000"
"USEP","01 Mar 2018","17","89.56","0.00","6188.768","0.000"
"USEP","01 Mar 2018","18","85.83","0.00","6358.578","0.000"
"USEP","01 Mar 2018","19","87.85","0.00","6448.759","0.000"
"USEP","01 Mar 2018","20","88.86","0.00","6521.187","0.000"
"USEP","01 Mar 2018","21","89.57","0.00","6586.328","0.000"
"USEP","01 Mar 2018","22","90.18","0.00","6627.465","0.000"
"USEP","01 Mar 2018","23","90.18","0.00","6623.524","0.000"
"USEP","01 Mar 2018","24","89.56","0.00","6577.045","0.000"
"USEP","01 Mar 2018","25","89.16","0.00","6546.708","0.000"
"USEP","01 Mar 2018","26","89.59","0.00","6565.961","0.000"
"USEP","01 Mar 2018","27","89.79","0.00","6617.709","0.000"
"USEP","01 Mar 2018","28","90.21","0.00","6656.485","0.000"
"USEP","01 Mar 2018","29","90.43","0.00","6670.515","0.000"
"USEP","01 Mar 2018","30","90.43","0.00","6663.637","0.000"
"USEP","01 Mar 2018","31","92.37","0.00","6659.363","0.000"
"USEP","01 Mar 2018","32","90.43","0.00","6657.071","0.000"
"USEP","01 Mar 2018","33","90.21","0.00","6647.002","0.000"
"USEP","01 Mar 2018","34","89.91","0.00","6617.724","0.000"
"USEP","01 Mar 2018","35","89.15","0.00","6542.990","0.000"
"USEP","01 Mar 2018","36","88.87","0.00","6427.492","0.000"
"USEP","01 Mar 2018","37","85.84","0.00","6330.130","0.000"
"USEP","01 Mar 2018","38","87.55","0.00","6330.100","0.000"
"USEP","01 Mar 2018","39","87.60","0.00","6347.063","0.000"
"USEP","01 Mar 2018","40","88.90","0.00","6334.091","0.000"
