"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Jun 2018","1","106.67","0.00","5586.836","0.000"
"USEP","01 Jun 2018","2","102.52","0.00","5473.709","0.000"
"USEP","01 Jun 2018","3","99.64","0.00","5353.609","0.000"
"USEP","01 Jun 2018","4","98.02","0.00","5259.771","0.000"
"USEP","01 Jun 2018","5","99.62","0.00","5191.622","0.000"
"USEP","01 Jun 2018","6","99.18","0.00","5152.722","0.000"
"USEP","01 Jun 2018","7","98.78","0.00","5128.468","0.000"
"USEP","01 Jun 2018","8","98.67","0.00","5108.822","0.000"
"USEP","01 Jun 2018","9","95.80","0.00","5105.889","0.000"
"USEP","01 Jun 2018","10","95.50","0.00","5121.629","0.000"
"USEP","01 Jun 2018","11","98.62","0.00","5179.818","0.000"
"USEP","01 Jun 2018","12","96.50","0.00","5278.806","0.000"
"USEP","01 Jun 2018","13","100.03","0.00","5426.917","0.000"
"USEP","01 Jun 2018","14","98.56","0.00","5552.663","0.000"
"USEP","01 Jun 2018","15","94.98","0.00","5716.623","0.000"
"USEP","01 Jun 2018","16","99.64","0.00","5997.174","0.000"
"USEP","01 Jun 2018","17","103.56","0.00","6312.675","0.000"
"USEP","01 Jun 2018","18","106.68","0.00","6515.327","0.000"
"USEP","01 Jun 2018","19","105.72","0.00","6584.365","0.000"
"USEP","01 Jun 2018","20","102.96","0.00","6630.671","0.000"
"USEP","01 Jun 2018","21","104.98","0.00","6684.600","0.000"
"USEP","01 Jun 2018","22","106.66","0.00","6717.427","0.000"
"USEP","01 Jun 2018","23","105.98","0.00","6711.408","0.000"
"USEP","01 Jun 2018","24","102.68","0.00","6653.060","0.000"
"USEP","01 Jun 2018","25","102.66","0.00","6613.832","0.000"
"USEP","01 Jun 2018","26","103.63","0.00","6651.967","0.000"
"USEP","01 Jun 2018","27","104.97","0.00","6695.300","0.000"
"USEP","01 Jun 2018","28","110.96","0.00","6747.227","0.000"
"USEP","01 Jun 2018","29","110.96","0.00","6758.211","0.000"
"USEP","01 Jun 2018","30","110.95","0.00","6754.970","0.000"
"USEP","01 Jun 2018","31","110.96","0.00","6743.832","0.000"
"USEP","01 Jun 2018","32","108.67","0.00","6722.044","0.000"
"USEP","01 Jun 2018","33","107.76","0.00","6710.360","0.000"
"USEP","01 Jun 2018","34","106.67","0.00","6672.453","0.000"
"USEP","01 Jun 2018","35","103.48","0.00","6592.894","0.000"
"USEP","01 Jun 2018","36","98.94","0.00","6462.282","0.000"
"USEP","01 Jun 2018","37","98.43","0.00","6368.508","0.000"
"USEP","01 Jun 2018","38","98.62","0.00","6380.635","0.000"
"USEP","01 Jun 2018","39","98.97","0.00","6382.394","0.000"
"USEP","01 Jun 2018","40","99.39","0.00","6363.891","0.000"
"USEP","01 Jun 2018","41","98.28","0.00","6322.367","0.000"
"USEP","01 Jun 2018","42","101.89","0.00","6269.451","0.000"
"USEP","01 Jun 2018","43","98.86","0.00","6207.659","0.000"
"USEP","01 Jun 2018","44","98.30","0.00","6108.040","0.000"
"USEP","01 Jun 2018","45","99.58","0.00","5977.414","0.000"
"USEP","01 Jun 2018","46","99.36","0.00","5872.413","0.000"
"USEP","01 Jun 2018","47","99.68","0.00","5767.496","0.000"
"USEP","01 Jun 2018","48","103.81","0.00","5647.346","0.000"
"USEP","02 Jun 2018","1","112.74","0.00","5541.351","0.000"
"USEP","02 Jun 2018","2","107.44","0.00","5426.345","0.000"
"USEP","02 Jun 2018","3","102.53","0.00","5350.230","0.000"
"USEP","02 Jun 2018","4","98.97","0.00","5268.195","0.000"
"USEP","02 Jun 2018","5","98.95","0.00","5205.965","0.000"
"USEP","02 Jun 2018","6","98.41","0.00","5145.893","0.000"
"USEP","02 Jun 2018","7","94.72","0.00","5090.448","0.000"
"USEP","02 Jun 2018","8","94.71","0.00","5086.347","0.000"
"USEP","02 Jun 2018","9","95.55","0.00","5078.863","0.000"
"USEP","02 Jun 2018","10","94.66","0.00","5087.098","0.000"
"USEP","02 Jun 2018","11","94.69","0.00","5091.198","0.000"
"USEP","02 Jun 2018","12","97.93","0.00","5182.035","0.000"
"USEP","02 Jun 2018","13","97.94","0.00","5255.670","0.000"
"USEP","02 Jun 2018","14","96.19","0.00","5240.641","0.000"
