"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Jan 2018","1","85.43","0.00","5007.524","0.000"
"USEP","01 Jan 2018","2","83.45","0.00","4892.041","0.000"
"USEP","01 Jan 2018","3","80.56","0.00","4799.713","0.000"
"USEP","01 Jan 2018","4","80.56","0.00","4766.702","0.000"
"USEP","01 Jan 2018","5","80.55","0.00","4741.196","0.000"
"USEP","01 Jan 2018","6","80.03","0.00","4708.961","0.000"
"USEP","01 Jan 2018","7","78.20","0.00","4664.837","0.000"
"USEP","01 Jan 2018","8","77.91","0.00","4622.329","0.000"
"USEP","01 Jan 2018","9","76.86","0.00","4561.585","0.000"
"USEP","01 Jan 2018","10","76.48","0.00","4569.517","0.000"
"USEP","01 Jan 2018","11","76.86","0.00","4594.601","0.000"
"USEP","01 Jan 2018","12","76.90","0.00","4643.521","0.000"
"USEP","01 Jan 2018","13","76.51","0.00","4671.616","0.000"
"USEP","01 Jan 2018","14","76.51","0.00","4719.875","0.000"
"USEP","01 Jan 2018","15","74.83","0.00","4756.658","0.000"
"USEP","01 Jan 2018","16","77.96","0.00","4845.342","0.000"
"USEP","01 Jan 2018","17","78.65","0.00","4977.872","0.000"
"USEP","01 Jan 2018","18","80.68","0.00","5086.273","0.000"
"USEP","01 Jan 2018","19","84.37","0.00","5191.751","0.000"
"USEP","01 Jan 2018","20","85.89","0.00","5281.380","0.000"
"USEP","01 Jan 2018","21","86.84","0.00","5349.524","0.000"
"USEP","01 Jan 2018","22","81.17","0.00","5389.448","0.000"
"USEP","01 Jan 2018","23","81.18","0.00","5400.119","0.000"
"USEP","01 Jan 2018","24","81.17","0.00","5379.374","0.000"
"USEP","01 Jan 2018","25","80.70","0.00","5373.648","0.000"
"USEP","01 Jan 2018","26","81.18","0.00","5381.789","0.000"
"USEP","01 Jan 2018","27","81.18","0.00","5397.703","0.000"
"USEP","01 Jan 2018","28","79.15","0.00","5401.853","0.000"
"USEP","01 Jan 2018","29","79.14","0.00","5378.201","0.000"
"USEP","01 Jan 2018","30","79.14","0.00","5358.212","0.000"
"USEP","01 Jan 2018","31","79.14","0.00","5335.837","0.000"
"USEP","01 Jan 2018","32","79.14","0.00","5340.141","0.000"
"USEP","01 Jan 2018","33","79.14","0.00","5332.035","0.000"
"USEP","01 Jan 2018","34","78.67","0.00","5322.597","0.000"
"USEP","01 Jan 2018","35","78.68","0.00","5323.362","0.000"
"USEP","01 Jan 2018","36","78.67","0.00","5326.672","0.000"
"USEP","01 Jan 2018","37","81.18","0.00","5400.631","0.000"
"USEP","01 Jan 2018","38","85.93","0.00","5504.086","0.000"
"USEP","01 Jan 2018","39","88.76","0.00","5566.827","0.000"
"USEP","01 Jan 2018","40","90.82","0.00","5607.890","0.000"
"USEP","01 Jan 2018","41","92.36","0.00","5645.602","0.000"
"USEP","01 Jan 2018","42","92.49","0.00","5648.867","0.000"
"USEP","01 Jan 2018","43","90.81","0.00","5603.566","0.000"
"USEP","01 Jan 2018","44","88.76","0.00","5511.064","0.000"
"USEP","01 Jan 2018","45","82.70","0.00","5399.135","0.000"
"USEP","01 Jan 2018","46","80.71","0.00","5272.330","0.000"
"USEP","01 Jan 2018","47","87.74","0.00","5164.889","0.000"
"USEP","01 Jan 2018","48","96.57","0.00","5043.208","0.000"
"USEP","02 Jan 2018","1","86.46","0.00","4941.045","0.000"
"USEP","02 Jan 2018","2","85.84","0.00","4843.717","0.000"
"USEP","02 Jan 2018","3","82.26","0.00","4757.095","0.000"
"USEP","02 Jan 2018","4","81.47","0.00","4700.527","0.000"
"USEP","02 Jan 2018","5","79.07","0.00","4641.095","0.000"
"USEP","02 Jan 2018","6","78.50","0.00","4604.884","0.000"
"USEP","02 Jan 2018","7","78.51","0.00","4578.299","0.000"
"USEP","02 Jan 2018","8","77.94","0.00","4563.191","0.000"
"USEP","02 Jan 2018","9","77.96","0.00","4563.742","0.000"
"USEP","02 Jan 2018","10","77.23","0.00","4583.478","0.000"
"USEP","02 Jan 2018","11","77.98","0.00","4661.890","0.000"
"USEP","02 Jan 2018","12","77.07","0.00","4813.942","0.000"
"USEP","02 Jan 2018","13","78.59","0.00","5014.447","0.000"
"USEP","02 Jan 2018","14","81.27","0.00","5191.473","0.000"
"USEP","02 Jan 2018","15","78.07","0.00","5407.206","0.000"
