"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Aug 2018","1","118.98","0.00","5400.929","0.000"
"USEP","01 Aug 2018","2","115.03","0.00","5273.970","0.000"
"USEP","01 Aug 2018","3","114.36","0.00","5226.735","0.000"
"USEP","01 Aug 2018","4","110.84","0.00","5149.631","0.000"
"USEP","01 Aug 2018","5","109.35","0.00","5094.936","0.000"
"USEP","01 Aug 2018","6","108.86","0.00","5043.899","0.000"
"USEP","01 Aug 2018","7","105.90","0.00","5023.278","0.000"
"USEP","01 Aug 2018","8","105.57","0.00","4991.480","0.000"
"USEP","01 Aug 2018","9","105.56","0.00","4983.518","0.000"
"USEP","01 Aug 2018","10","105.55","0.00","5000.143","0.000"
"USEP","01 Aug 2018","11","107.38","0.00","5061.537","0.000"
"USEP","01 Aug 2018","12","105.80","0.00","5193.769","0.000"
"USEP","01 Aug 2018","13","113.94","0.00","5368.758","0.000"
"USEP","01 Aug 2018","14","115.05","0.00","5530.189","0.000"
"USEP","01 Aug 2018","15","113.81","0.00","5728.447","0.000"
"USEP","01 Aug 2018","16","120.05","0.00","6010.887","0.000"
"USEP","01 Aug 2018","17","128.08","0.00","6290.668","0.000"
"USEP","01 Aug 2018","18","130.42","0.00","6467.849","0.000"
"USEP","01 Aug 2018","19","138.61","0.00","6557.532","0.000"
"USEP","01 Aug 2018","20","134.44","0.00","6602.232","0.000"
"USEP","01 Aug 2018","21","130.37","0.00","6642.256","0.000"
"USEP","01 Aug 2018","22","129.02","0.00","6661.977","0.000"
"USEP","01 Aug 2018","23","118.89","0.00","6643.399","0.000"
"USEP","01 Aug 2018","24","109.95","0.00","6560.808","0.000"
"USEP","01 Aug 2018","25","105.44","0.00","6492.818","0.000"
"USEP","01 Aug 2018","26","104.70","0.00","6489.468","0.000"
"USEP","01 Aug 2018","27","104.66","0.00","6528.587","0.000"
"USEP","01 Aug 2018","28","104.67","0.00","6550.043","0.000"
"USEP","01 Aug 2018","29","104.64","0.00","6549.724","0.000"
"USEP","01 Aug 2018","30","104.64","0.00","6538.284","0.000"
"USEP","01 Aug 2018","31","104.64","0.00","6535.366","0.000"
"USEP","01 Aug 2018","32","104.64","0.00","6546.236","0.000"
"USEP","01 Aug 2018","33","104.55","0.00","6538.269","0.000"
"USEP","01 Aug 2018","34","104.87","0.00","6509.989","0.000"
"USEP","01 Aug 2018","35","104.65","0.00","6439.753","0.000"
"USEP","01 Aug 2018","36","98.67","0.00","6322.779","0.000"
"USEP","01 Aug 2018","37","96.24","0.00","6239.721","0.000"
"USEP","01 Aug 2018","38","96.61","0.00","6256.912","0.000"
"USEP","01 Aug 2018","39","98.72","0.00","6291.026","0.000"
"USEP","01 Aug 2018","40","99.58","0.00","6287.005","0.000"
"USEP","01 Aug 2018","41","103.65","0.00","6252.797","0.000"
"USEP","01 Aug 2018","42","113.39","0.00","6213.743","0.000"
"USEP","01 Aug 2018","43","120.11","0.00","6149.654","0.000"
"USEP","01 Aug 2018","44","114.21","0.00","6030.474","0.000"
"USEP","01 Aug 2018","45","105.09","0.00","5889.863","0.000"
"USEP","01 Aug 2018","46","100.99","0.00","5757.447","0.000"
"USEP","01 Aug 2018","47","96.30","0.00","5629.832","0.000"
"USEP","01 Aug 2018","48","94.50","0.00","5468.233","0.000"
"USEP","02 Aug 2018","1","104.76","0.00","5329.420","0.000"
"USEP","02 Aug 2018","2","102.78","0.00","5215.965","0.000"
"USEP","02 Aug 2018","3","101.77","0.00","5135.188","0.000"
"USEP","02 Aug 2018","4","100.91","0.00","5058.829","0.000"
"USEP","02 Aug 2018","5","100.83","0.00","5002.380","0.000"
"USEP","02 Aug 2018","6","100.71","0.00","4967.485","0.000"
"USEP","02 Aug 2018","7","95.44","0.00","4924.853","0.000"
"USEP","02 Aug 2018","8","94.42","0.00","4912.000","0.000"
"USEP","02 Aug 2018","9","94.44","0.00","4910.032","0.000"
"USEP","02 Aug 2018","10","95.43","0.00","4934.633","0.000"
"USEP","02 Aug 2018","11","100.73","0.00","5015.272","0.000"
"USEP","02 Aug 2018","12","96.35","0.00","5148.209","0.000"
"USEP","02 Aug 2018","13","100.79","0.00","5329.763","0.000"
"USEP","02 Aug 2018","14","102.81","0.00","5500.100","0.000"
"USEP","02 Aug 2018","15","102.94","0.00","5714.784","0.000"
"USEP","02 Aug 2018","16","110.21","0.00","5988.298","0.000"
"USEP","02 Aug 2018","17","113.14","0.00","6259.829","0.000"
"USEP","02 Aug 2018","18","115.05","0.00","6447.004","0.000"
"USEP","02 Aug 2018","19","118.99","0.00","6535.963","0.000"
"USEP","02 Aug 2018","20","124.07","0.00","6588.321","0.000"
"USEP","02 Aug 2018","21","128.19","0.00","6624.160","0.000"
"USEP","02 Aug 2018","22","127.76","0.00","6630.109","0.000"
"USEP","02 Aug 2018","23","125.07","0.00","6622.545","0.000"
"USEP","02 Aug 2018","24","118.80","0.00","6545.316","0.000"
"USEP","02 Aug 2018","25","115.33","0.00","6495.467","0.000"
"USEP","02 Aug 2018","26","117.20","0.00","6517.588","0.000"
"USEP","02 Aug 2018","27","118.87","0.00","6563.447","0.000"
"USEP","02 Aug 2018","28","125.06","0.00","6613.649","0.000"
"USEP","02 Aug 2018","29","124.96","0.00","6610.980","0.000"
"USEP","02 Aug 2018","30","124.07","0.00","6602.685","0.000"
"USEP","02 Aug 2018","31","124.96","0.00","6607.381","0.000"
"USEP","02 Aug 2018","32","125.06","0.00","6614.573","0.000"
"USEP","02 Aug 2018","33","125.04","0.00","6624.901","0.000"
"USEP","02 Aug 2018","34","124.08","0.00","6593.202","0.000"
"USEP","02 Aug 2018","35","117.97","0.00","6525.297","0.000"
"USEP","02 Aug 2018","36","109.51","0.00","6390.267","0.000"
"USEP","02 Aug 2018","37","108.93","0.00","6308.356","0.000"
"USEP","02 Aug 2018","38","111.23","0.00","6337.192","0.000"
"USEP","02 Aug 2018","39","113.01","0.00","6343.673","0.000"
"USEP","02 Aug 2018","40","113.21","0.00","6343.703","0.000"
"USEP","02 Aug 2018","41","113.17","0.00","6303.938","0.000"
"USEP","02 Aug 2018","42","117.18","0.00","6287.194","0.000"
"USEP","02 Aug 2018","43","118.79","0.00","6226.456","0.000"
"USEP","02 Aug 2018","44","117.96","0.00","6118.314","0.000"
"USEP","02 Aug 2018","45","114.78","0.00","5970.257","0.000"
"USEP","02 Aug 2018","46","111.04","0.00","5842.086","0.000"
"USEP","02 Aug 2018","47","107.09","0.00","5712.771","0.000"
"USEP","02 Aug 2018","48","104.64","0.00","5566.340","0.000"
"USEP","03 Aug 2018","1","109.47","0.00","5447.040","0.000"
"USEP","03 Aug 2018","2","105.00","0.00","5323.456","0.000"
"USEP","03 Aug 2018","3","103.99","0.00","5242.893","0.000"
"USEP","03 Aug 2018","4","103.53","0.00","5157.543","0.000"
"USEP","03 Aug 2018","5","101.74","0.00","5095.676","0.000"
"USEP","03 Aug 2018","6","101.11","0.00","5055.191","0.000"
"USEP","03 Aug 2018","7","101.10","0.00","5011.768","0.000"
"USEP","03 Aug 2018","8","101.08","0.00","4996.624","0.000"
"USEP","03 Aug 2018","9","100.94","0.00","4986.078","0.000"
"USEP","03 Aug 2018","10","101.08","0.00","5012.349","0.000"
"USEP","03 Aug 2018","11","101.41","0.00","5071.716","0.000"
"USEP","03 Aug 2018","12","101.13","0.00","5203.013","0.000"
"USEP","03 Aug 2018","13","103.36","0.00","5380.368","0.000"
"USEP","03 Aug 2018","14","104.43","0.00","5537.385","0.000"
"USEP","03 Aug 2018","15","104.34","0.00","5756.269","0.000"
"USEP","03 Aug 2018","16","113.10","0.00","6020.206","0.000"
"USEP","03 Aug 2018","17","113.15","0.00","6299.366","0.000"
"USEP","03 Aug 2018","18","117.61","0.00","6465.771","0.000"
"USEP","03 Aug 2018","19","118.89","0.00","6564.833","0.000"
"USEP","03 Aug 2018","20","120.27","0.00","6645.591","0.000"
"USEP","03 Aug 2018","21","125.09","0.00","6720.275","0.000"
"USEP","03 Aug 2018","22","126.96","0.00","6774.930","0.000"
"USEP","03 Aug 2018","23","126.19","0.00","6769.856","0.000"
"USEP","03 Aug 2018","24","117.97","0.00","6710.593","0.000"
