"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 May 2016","1","49.76","0.00","5147.523","0.000"
"USEP","01 May 2016","2","47.34","0.00","5053.809","0.000"
"USEP","01 May 2016","3","43.82","0.00","4936.741","0.000"
"USEP","01 May 2016","4","40.54","0.00","4851.972","0.000"
"USEP","01 May 2016","5","40.25","0.00","4795.841","0.000"
"USEP","01 May 2016","6","39.46","0.00","4747.806","0.000"
"USEP","01 May 2016","7","38.12","0.00","4708.180","0.000"
"USEP","01 May 2016","8","38.07","0.00","4662.263","0.000"
"USEP","01 May 2016","9","37.94","0.00","4627.865","0.000"
"USEP","01 May 2016","10","37.94","0.00","4640.762","0.000"
"USEP","01 May 2016","11","38.07","0.00","4670.528","0.000"
"USEP","01 May 2016","12","38.12","0.00","4719.219","0.000"
"USEP","01 May 2016","13","38.07","0.00","4745.207","0.000"
"USEP","01 May 2016","14","38.07","0.00","4749.317","0.000"
"USEP","01 May 2016","15","38.00","0.00","4750.679","0.000"
"USEP","01 May 2016","16","38.13","0.00","4817.192","0.000"
"USEP","01 May 2016","17","39.47","0.00","4930.076","0.000"
"USEP","01 May 2016","18","39.48","0.00","5029.531","0.000"
"USEP","01 May 2016","19","40.55","0.00","5135.595","0.000"
"USEP","01 May 2016","20","41.57","0.00","5239.086","0.000"
"USEP","01 May 2016","21","41.58","0.00","5321.960","0.000"
"USEP","01 May 2016","22","39.50","0.00","5369.851","0.000"
"USEP","01 May 2016","23","39.51","0.00","5385.895","0.000"
"USEP","01 May 2016","24","38.01","0.00","5361.407","0.000"
"USEP","01 May 2016","25","38.01","0.00","5349.206","0.000"
"USEP","01 May 2016","26","38.01","0.00","5367.978","0.000"
"USEP","01 May 2016","27","39.51","0.00","5390.253","0.000"
"USEP","01 May 2016","28","39.51","0.00","5400.193","0.000"
"USEP","01 May 2016","29","39.51","0.00","5395.725","0.000"
"USEP","01 May 2016","30","39.51","0.00","5395.999","0.000"
"USEP","01 May 2016","31","39.51","0.00","5392.485","0.000"
"USEP","01 May 2016","32","38.00","0.00","5384.697","0.000"
"USEP","01 May 2016","33","38.00","0.00","5386.590","0.000"
"USEP","01 May 2016","34","38.00","0.00","5379.006","0.000"
"USEP","01 May 2016","35","38.00","0.00","5371.104","0.000"
"USEP","01 May 2016","36","38.00","0.00","5362.988","0.000"
"USEP","01 May 2016","37","40.27","0.00","5401.585","0.000"
"USEP","01 May 2016","38","42.53","0.00","5503.197","0.000"
"USEP","01 May 2016","39","43.56","0.00","5585.440","0.000"
"USEP","01 May 2016","40","43.87","0.00","5607.194","0.000"
"USEP","01 May 2016","41","43.88","0.00","5625.697","0.000"
"USEP","01 May 2016","42","44.12","0.00","5663.151","0.000"
"USEP","01 May 2016","43","43.62","0.00","5658.280","0.000"
"USEP","01 May 2016","44","43.37","0.00","5581.544","0.000"
"USEP","01 May 2016","45","42.56","0.00","5475.399","0.000"
"USEP","01 May 2016","46","41.86","0.00","5385.790","0.000"
"USEP","01 May 2016","47","48.68","0.00","5290.992","0.000"
"USEP","01 May 2016","48","46.65","0.00","5236.894","0.000"
"USEP","02 May 2016","1","50.32","0.00","5190.380","0.000"
"USEP","02 May 2016","2","50.26","0.00","5097.928","0.000"
"USEP","02 May 2016","3","46.92","0.00","4970.870","0.000"
"USEP","02 May 2016","4","44.95","0.00","4897.791","0.000"
"USEP","02 May 2016","5","44.56","0.00","4842.887","0.000"
"USEP","02 May 2016","6","42.89","0.00","4785.533","0.000"
"USEP","02 May 2016","7","41.52","0.00","4743.050","0.000"
"USEP","02 May 2016","8","40.23","0.00","4713.896","0.000"
"USEP","02 May 2016","9","40.19","0.00","4695.636","0.000"
"USEP","02 May 2016","10","37.64","0.00","4689.399","0.000"
"USEP","02 May 2016","11","40.23","0.00","4723.066","0.000"
"USEP","02 May 2016","12","41.52","0.00","4767.870","0.000"
"USEP","02 May 2016","13","40.19","0.00","4777.959","0.000"
"USEP","02 May 2016","14","40.19","0.00","4784.072","0.000"
"USEP","02 May 2016","15","40.76","0.00","4820.845","0.000"
"USEP","02 May 2016","16","41.78","0.00","4909.594","0.000"
"USEP","02 May 2016","17","42.49","0.00","5042.333","0.000"
"USEP","02 May 2016","18","43.84","0.00","5174.510","0.000"
"USEP","02 May 2016","19","45.03","0.00","5291.231","0.000"
"USEP","02 May 2016","20","48.63","0.00","5371.123","0.000"
"USEP","02 May 2016","21","56.95","0.00","5472.616","0.000"
"USEP","02 May 2016","22","48.65","0.00","5501.944","0.000"
"USEP","02 May 2016","23","52.44","0.00","5520.144","0.000"
"USEP","02 May 2016","24","52.44","0.00","5525.367","0.000"
"USEP","02 May 2016","25","52.44","0.00","5517.858","0.000"
"USEP","02 May 2016","26","52.90","0.00","5535.372","0.000"
"USEP","02 May 2016","27","59.18","0.00","5568.184","0.000"
"USEP","02 May 2016","28","59.89","0.00","5571.926","0.000"
"USEP","02 May 2016","29","58.88","0.00","5569.918","0.000"
"USEP","02 May 2016","30","58.89","0.00","5567.498","0.000"
"USEP","02 May 2016","31","53.15","0.00","5536.396","0.000"
"USEP","02 May 2016","32","52.40","0.00","5498.977","0.000"
"USEP","02 May 2016","33","46.22","0.00","5471.711","0.000"
"USEP","02 May 2016","34","43.86","0.00","5431.221","0.000"
"USEP","02 May 2016","35","43.87","0.00","5426.961","0.000"
"USEP","02 May 2016","36","43.58","0.00","5409.840","0.000"
"USEP","02 May 2016","37","44.87","0.00","5454.525","0.000"
"USEP","02 May 2016","38","58.87","0.00","5567.165","0.000"
"USEP","02 May 2016","39","58.99","0.00","5649.046","0.000"
"USEP","02 May 2016","40","60.09","0.00","5688.414","0.000"
"USEP","02 May 2016","41","66.55","0.00","5710.455","0.000"
"USEP","02 May 2016","42","91.52","0.00","5761.060","0.000"
"USEP","02 May 2016","43","93.37","0.00","5765.389","0.000"
"USEP","02 May 2016","44","67.85","0.00","5691.619","0.000"
"USEP","02 May 2016","45","58.90","0.00","5576.091","0.000"
"USEP","02 May 2016","46","50.35","0.00","5477.139","0.000"
"USEP","02 May 2016","47","58.89","0.00","5359.126","0.000"
"USEP","02 May 2016","48","57.36","0.00","5325.723","0.000"
"USEP","03 May 2016","1","58.98","0.00","5290.406","0.000"
"USEP","03 May 2016","2","55.14","0.00","5180.658","0.000"
"USEP","03 May 2016","3","48.66","0.00","4983.434","0.000"
"USEP","03 May 2016","4","47.27","0.00","4906.901","0.000"
"USEP","03 May 2016","5","47.24","0.00","4847.007","0.000"
"USEP","03 May 2016","6","49.46","0.00","4800.796","0.000"
"USEP","03 May 2016","7","47.59","0.00","4764.217","0.000"
"USEP","03 May 2016","8","47.25","0.00","4748.258","0.000"
"USEP","03 May 2016","9","47.25","0.00","4731.023","0.000"
"USEP","03 May 2016","10","44.93","0.00","4753.914","0.000"
"USEP","03 May 2016","11","45.05","0.00","4834.483","0.000"
"USEP","03 May 2016","12","47.27","0.00","4972.197","0.000"
"USEP","03 May 2016","13","49.38","0.00","5133.926","0.000"
"USEP","03 May 2016","14","50.27","0.00","5279.099","0.000"
"USEP","03 May 2016","15","43.61","0.00","5461.955","0.000"
"USEP","03 May 2016","16","44.88","0.00","5757.993","0.000"
"USEP","03 May 2016","17","59.06","0.00","6057.525","0.000"
"USEP","03 May 2016","18","59.05","0.00","6288.919","0.000"
"USEP","03 May 2016","19","91.24","0.00","6427.940","0.000"
"USEP","03 May 2016","20","66.57","0.00","6530.143","0.000"
