"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Apr 2015","1","84.61","5035.778"
"USEP","01 Apr 2015","2","75.69","4936.154"
"USEP","01 Apr 2015","3","73.14","4856.127"
"USEP","01 Apr 2015","4","71.34","4791.522"
"USEP","01 Apr 2015","5","71.01","4734.571"
"USEP","01 Apr 2015","6","69.99","4684.021"
"USEP","01 Apr 2015","7","69.27","4650.161"
"USEP","01 Apr 2015","8","69.26","4629.003"
"USEP","01 Apr 2015","9","69.26","4616.563"
"USEP","01 Apr 2015","10","69.26","4636.826"
"USEP","01 Apr 2015","11","69.98","4713.836"
"USEP","01 Apr 2015","12","73.30","4867.027"
"USEP","01 Apr 2015","13","77.70","5015.451"
"USEP","01 Apr 2015","14","85.44","5130.591"
"USEP","01 Apr 2015","15","73.17","5295.828"
"USEP","01 Apr 2015","16","77.28","5588.238"
"USEP","01 Apr 2015","17","86.57","5872.289"
"USEP","01 Apr 2015","18","76.49","6076.009"
"USEP","01 Apr 2015","19","74.31","6204.886"
"USEP","01 Apr 2015","20","77.37","6302.879"
"USEP","01 Apr 2015","21","79.46","6383.955"
"USEP","01 Apr 2015","22","83.66","6436.433"
"USEP","01 Apr 2015","23","84.82","6452.089"
"USEP","01 Apr 2015","24","79.89","6395.635"
"USEP","01 Apr 2015","25","81.56","6348.902"
"USEP","01 Apr 2015","26","84.44","6378.687"
"USEP","01 Apr 2015","27","84.74","6444.107"
"USEP","01 Apr 2015","28","87.50","6486.610"
"USEP","01 Apr 2015","29","87.44","6493.096"
"USEP","01 Apr 2015","30","87.61","6477.157"
"USEP","01 Apr 2015","31","86.87","6476.998"
"USEP","01 Apr 2015","32","84.81","6458.421"
"USEP","01 Apr 2015","33","81.82","6403.244"
"USEP","01 Apr 2015","34","77.40","6334.518"
"USEP","01 Apr 2015","35","75.34","6247.046"
"USEP","01 Apr 2015","36","73.03","6106.112"
"USEP","01 Apr 2015","37","72.50","6009.391"
"USEP","01 Apr 2015","38","73.03","6023.968"
"USEP","01 Apr 2015","39","73.51","6050.726"
"USEP","01 Apr 2015","40","74.49","6026.622"
"USEP","01 Apr 2015","41","74.67","5979.511"
"USEP","01 Apr 2015","42","86.50","5922.555"
"USEP","01 Apr 2015","43","89.88","5844.153"
"USEP","01 Apr 2015","44","85.61","5720.077"
"USEP","01 Apr 2015","45","76.48","5565.113"
"USEP","01 Apr 2015","46","75.73","5412.111"
"USEP","01 Apr 2015","47","73.57","5265.168"
"USEP","01 Apr 2015","48","72.47","5124.105"
"USEP","02 Apr 2015","1","102.65","4990.481"
"USEP","02 Apr 2015","2","86.39","4885.659"
"USEP","02 Apr 2015","3","77.69","4802.625"
"USEP","02 Apr 2015","4","75.68","4733.831"
"USEP","02 Apr 2015","5","73.35","4677.456"
"USEP","02 Apr 2015","6","73.28","4628.248"
"USEP","02 Apr 2015","7","73.28","4591.569"
"USEP","02 Apr 2015","8","73.27","4571.083"
"USEP","02 Apr 2015","9","73.27","4568.916"
"USEP","02 Apr 2015","10","73.27","4590.307"
"USEP","02 Apr 2015","11","73.35","4664.310"
"USEP","02 Apr 2015","12","77.71","4805.130"
"USEP","02 Apr 2015","13","87.97","4963.966"
"USEP","02 Apr 2015","14","101.63","5076.820"
"USEP","02 Apr 2015","15","74.19","5246.576"
"USEP","02 Apr 2015","16","75.74","5556.281"
"USEP","02 Apr 2015","17","78.04","5846.549"
"USEP","02 Apr 2015","18","76.44","6039.241"
"USEP","02 Apr 2015","19","76.50","6166.532"
"USEP","02 Apr 2015","20","77.13","6264.998"
"USEP","02 Apr 2015","21","79.88","6344.463"
"USEP","02 Apr 2015","22","82.82","6394.452"
"USEP","02 Apr 2015","23","83.69","6417.358"
"USEP","02 Apr 2015","24","81.49","6371.893"
"USEP","02 Apr 2015","25","81.47","6332.714"
"USEP","02 Apr 2015","26","81.53","6367.127"
"USEP","02 Apr 2015","27","84.60","6424.376"
"USEP","02 Apr 2015","28","84.75","6465.259"
"USEP","02 Apr 2015","29","85.46","6478.927"
"USEP","02 Apr 2015","30","85.47","6477.406"
"USEP","02 Apr 2015","31","85.49","6463.092"
"USEP","02 Apr 2015","32","84.74","6445.692"
"USEP","02 Apr 2015","33","81.46","6387.608"
"USEP","02 Apr 2015","34","81.00","6304.122"
"USEP","02 Apr 2015","35","76.52","6209.269"
"USEP","02 Apr 2015","36","76.41","6060.015"
"USEP","02 Apr 2015","37","72.08","5943.752"
"USEP","02 Apr 2015","38","73.20","5950.934"
"USEP","02 Apr 2015","39","73.77","5977.971"
"USEP","02 Apr 2015","40","73.75","5957.802"
"USEP","02 Apr 2015","41","74.26","5906.095"
"USEP","02 Apr 2015","42","81.70","5853.050"
"USEP","02 Apr 2015","43","81.49","5770.279"
"USEP","02 Apr 2015","44","77.56","5644.081"
"USEP","02 Apr 2015","45","75.72","5501.392"
"USEP","02 Apr 2015","46","74.20","5370.120"
"USEP","02 Apr 2015","47","73.68","5239.091"
"USEP","02 Apr 2015","48","74.38","5067.864"
"USEP","03 Apr 2015","1","84.98","4926.880"
"USEP","03 Apr 2015","2","78.09","4841.028"
"USEP","03 Apr 2015","3","77.67","4800.309"
"USEP","03 Apr 2015","4","76.34","4718.712"
"USEP","03 Apr 2015","5","76.16","4655.414"
"USEP","03 Apr 2015","6","74.15","4602.424"
"USEP","03 Apr 2015","7","73.62","4564.637"
"USEP","03 Apr 2015","8","73.06","4537.645"
"USEP","03 Apr 2015","9","73.06","4511.398"
"USEP","03 Apr 2015","10","72.02","4500.787"
"USEP","03 Apr 2015","11","73.06","4518.212"
"USEP","03 Apr 2015","12","73.62","4579.602"
"USEP","03 Apr 2015","13","74.08","4636.205"
"USEP","03 Apr 2015","14","73.62","4646.304"
"USEP","03 Apr 2015","15","73.62","4647.263"
"USEP","03 Apr 2015","16","74.28","4733.175"
"USEP","03 Apr 2015","17","77.39","4869.328"
"USEP","03 Apr 2015","18","81.60","4998.786"
"USEP","03 Apr 2015","19","86.24","5107.018"
"USEP","03 Apr 2015","20","87.07","5198.352"
"USEP","03 Apr 2015","21","77.21","5275.804"
"USEP","03 Apr 2015","22","77.24","5306.678"
"USEP","03 Apr 2015","23","77.25","5296.827"
"USEP","03 Apr 2015","24","76.62","5263.439"
"USEP","03 Apr 2015","25","77.25","5252.067"
"USEP","03 Apr 2015","26","77.25","5267.872"
"USEP","03 Apr 2015","27","77.25","5292.215"
"USEP","03 Apr 2015","28","77.24","5307.135"
"USEP","03 Apr 2015","29","77.24","5307.642"
"USEP","03 Apr 2015","30","77.23","5293.979"
"USEP","03 Apr 2015","31","76.22","5264.378"
"USEP","03 Apr 2015","32","76.20","5233.718"
"USEP","03 Apr 2015","33","76.20","5220.100"
"USEP","03 Apr 2015","34","76.22","5225.065"
"USEP","03 Apr 2015","35","76.21","5239.503"
"USEP","03 Apr 2015","36","86.54","5236.859"
"USEP","03 Apr 2015","37","87.09","5261.008"
"USEP","03 Apr 2015","38","81.38","5355.727"
"USEP","03 Apr 2015","39","86.54","5433.264"
"USEP","03 Apr 2015","40","88.21","5466.930"
"USEP","03 Apr 2015","41","88.21","5482.243"
"USEP","03 Apr 2015","42","88.21","5485.061"
"USEP","03 Apr 2015","43","87.10","5445.371"
"USEP","03 Apr 2015","44","81.33","5345.160"
"USEP","03 Apr 2015","45","77.25","5230.498"
"USEP","03 Apr 2015","46","76.23","5116.615"
"USEP","03 Apr 2015","47","77.54","5009.984"
"USEP","03 Apr 2015","48","77.70","4916.901"
"USEP","04 Apr 2015","1","79.73","4846.058"
"USEP","04 Apr 2015","2","74.14","4759.217"
"USEP","04 Apr 2015","3","73.65","4678.390"
"USEP","04 Apr 2015","4","73.10","4620.500"
"USEP","04 Apr 2015","5","71.95","4565.382"
"USEP","04 Apr 2015","6","70.25","4503.749"
"USEP","04 Apr 2015","7","70.24","4459.442"
"USEP","04 Apr 2015","8","70.16","4435.755"
"USEP","04 Apr 2015","9","70.16","4424.259"
"USEP","04 Apr 2015","10","69.91","4425.452"
"USEP","04 Apr 2015","11","70.24","4450.471"
"USEP","04 Apr 2015","12","69.58","4494.873"
"USEP","04 Apr 2015","13","69.92","4570.859"
"USEP","04 Apr 2015","14","70.43","4648.918"
"USEP","04 Apr 2015","15","72.09","4739.551"
"USEP","04 Apr 2015","16","76.58","4952.863"
"USEP","04 Apr 2015","17","74.18","5225.776"
"USEP","04 Apr 2015","18","76.75","5419.273"
"USEP","04 Apr 2015","19","76.73","5515.448"
"USEP","04 Apr 2015","20","80.95","5630.260"
"USEP","04 Apr 2015","21","85.42","5722.731"
"USEP","04 Apr 2015","22","88.15","5771.025"
"USEP","04 Apr 2015","23","89.75","5785.642"
"USEP","04 Apr 2015","24","88.18","5751.105"
"USEP","04 Apr 2015","25","88.15","5713.199"
"USEP","04 Apr 2015","26","86.93","5684.348"
"USEP","04 Apr 2015","27","85.49","5667.395"
"USEP","04 Apr 2015","28","85.20","5652.530"
"USEP","04 Apr 2015","29","84.29","5628.619"
"USEP","04 Apr 2015","30","83.63","5599.560"
"USEP","04 Apr 2015","31","84.61","5572.637"
"USEP","04 Apr 2015","32","83.63","5544.154"
"USEP","04 Apr 2015","33","79.74","5514.682"
"USEP","04 Apr 2015","34","80.12","5488.172"
"USEP","04 Apr 2015","35","77.71","5438.467"
"USEP","04 Apr 2015","36","76.62","5419.035"
"USEP","04 Apr 2015","37","77.71","5438.408"
"USEP","04 Apr 2015","38","79.77","5502.928"
"USEP","04 Apr 2015","39","84.55","5567.757"
"USEP","04 Apr 2015","40","84.70","5593.263"
"USEP","04 Apr 2015","41","84.70","5592.319"
"USEP","04 Apr 2015","42","84.56","5567.971"
"USEP","04 Apr 2015","43","80.05","5535.367"
"USEP","04 Apr 2015","44","79.41","5467.770"
"USEP","04 Apr 2015","45","86.42","5374.285"
"USEP","04 Apr 2015","46","86.42","5290.764"
"USEP","04 Apr 2015","47","90.31","5199.654"
"USEP","04 Apr 2015","48","120.63","5092.679"
"USEP","05 Apr 2015","1","101.60","4990.457"
"USEP","05 Apr 2015","2","91.42","4876.151"
"USEP","05 Apr 2015","3","85.36","4791.811"
"USEP","05 Apr 2015","4","84.36","4718.091"
"USEP","05 Apr 2015","5","77.67","4660.270"
"USEP","05 Apr 2015","6","75.64","4610.982"
"USEP","05 Apr 2015","7","73.09","4561.546"
"USEP","05 Apr 2015","8","73.06","4527.581"
"USEP","05 Apr 2015","9","72.39","4508.019"
"USEP","05 Apr 2015","10","72.03","4497.706"
"USEP","05 Apr 2015","11","72.37","4522.809"
"USEP","05 Apr 2015","12","73.06","4574.592"
"USEP","05 Apr 2015","13","73.06","4607.200"
"USEP","05 Apr 2015","14","73.08","4624.113"
"USEP","05 Apr 2015","15","73.06","4632.686"
"USEP","05 Apr 2015","16","75.54","4728.239"
"USEP","05 Apr 2015","17","84.36","4868.736"
"USEP","05 Apr 2015","18","86.92","4990.034"
"USEP","05 Apr 2015","19","84.85","5085.016"
"USEP","05 Apr 2015","20","89.95","5186.742"
"USEP","05 Apr 2015","21","77.30","5257.554"
"USEP","05 Apr 2015","22","78.68","5297.443"
"USEP","05 Apr 2015","23","79.72","5309.173"
"USEP","05 Apr 2015","24","76.96","5263.016"
"USEP","05 Apr 2015","25","75.68","5231.601"
"USEP","05 Apr 2015","26","75.68","5244.399"
"USEP","05 Apr 2015","27","76.46","5261.674"
"USEP","05 Apr 2015","28","77.01","5271.719"
"USEP","05 Apr 2015","29","77.33","5276.391"
"USEP","05 Apr 2015","30","75.67","5250.681"
"USEP","05 Apr 2015","31","75.17","5214.887"
"USEP","05 Apr 2015","32","75.17","5199.306"
"USEP","05 Apr 2015","33","74.15","5177.269"
"USEP","05 Apr 2015","34","74.15","5180.042"
"USEP","05 Apr 2015","35","75.17","5185.087"
"USEP","05 Apr 2015","36","84.88","5193.496"
"USEP","05 Apr 2015","37","89.36","5244.125"
"USEP","05 Apr 2015","38","83.48","5335.558"
"USEP","05 Apr 2015","39","84.82","5416.251"
"USEP","05 Apr 2015","40","90.10","5467.204"
"USEP","05 Apr 2015","41","98.66","5501.253"
"USEP","05 Apr 2015","42","103.71","5534.289"
"USEP","05 Apr 2015","43","103.71","5520.587"
"USEP","05 Apr 2015","44","88.20","5436.494"
"USEP","05 Apr 2015","45","90.34","5337.889"
"USEP","05 Apr 2015","46","84.79","5237.470"
"USEP","05 Apr 2015","47","112.38","5116.704"
"USEP","05 Apr 2015","48","91.50","4983.171"
"USEP","06 Apr 2015","1","88.02","4865.506"
"USEP","06 Apr 2015","2","84.73","4766.324"
"USEP","06 Apr 2015","3","84.28","4693.598"
"USEP","06 Apr 2015","4","79.69","4633.422"
"USEP","06 Apr 2015","5","73.61","4576.088"
"USEP","06 Apr 2015","6","73.33","4533.624"
"USEP","06 Apr 2015","7","73.26","4512.919"
"USEP","06 Apr 2015","8","73.26","4478.661"
"USEP","06 Apr 2015","9","73.26","4484.361"
"USEP","06 Apr 2015","10","73.27","4501.483"
"USEP","06 Apr 2015","11","73.34","4584.581"
"USEP","06 Apr 2015","12","84.28","4748.691"
"USEP","06 Apr 2015","13","84.75","4909.132"
"USEP","06 Apr 2015","14","86.96","5058.088"
"USEP","06 Apr 2015","15","74.18","5264.050"
"USEP","06 Apr 2015","16","75.21","5580.445"
"USEP","06 Apr 2015","17","78.28","5867.314"
"USEP","06 Apr 2015","18","84.90","6087.107"
"USEP","06 Apr 2015","19","94.00","6241.406"
"USEP","06 Apr 2015","20","124.68","6334.842"
"USEP","06 Apr 2015","21","171.49","6413.696"
"USEP","06 Apr 2015","22","251.76","6468.167"
"USEP","06 Apr 2015","23","255.18","6466.199"
"USEP","06 Apr 2015","24","205.24","6418.422"
"USEP","06 Apr 2015","25","130.79","6365.198"
"USEP","06 Apr 2015","26","120.64","6373.071"
"USEP","06 Apr 2015","27","119.86","6429.341"
"USEP","06 Apr 2015","28","149.14","6457.268"
"USEP","06 Apr 2015","29","116.86","6465.657"
"USEP","06 Apr 2015","30","120.70","6429.928"
"USEP","06 Apr 2015","31","120.70","6429.957"
"USEP","06 Apr 2015","32","130.77","6464.499"
"USEP","06 Apr 2015","33","155.08","6465.473"
"USEP","06 Apr 2015","34","140.82","6445.479"
"USEP","06 Apr 2015","35","97.49","6372.887"
"USEP","06 Apr 2015","36","84.47","6222.251"
"USEP","06 Apr 2015","37","75.42","6124.213"
"USEP","06 Apr 2015","38","75.43","6127.036"
"USEP","06 Apr 2015","39","75.47","6132.727"
"USEP","06 Apr 2015","40","75.45","6124.198"
"USEP","06 Apr 2015","41","75.47","6047.327"
"USEP","06 Apr 2015","42","89.91","5973.900"
"USEP","06 Apr 2015","43","88.23","5909.231"
"USEP","06 Apr 2015","44","84.83","5772.938"
"USEP","06 Apr 2015","45","84.61","5616.284"
"USEP","06 Apr 2015","46","79.80","5478.620"
"USEP","06 Apr 2015","47","73.75","5331.369"
"USEP","06 Apr 2015","48","73.47","5234.344"
"USEP","07 Apr 2015","1","93.79","5144.343"
"USEP","07 Apr 2015","2","84.89","5031.668"
"USEP","07 Apr 2015","3","75.68","4889.456"
"USEP","07 Apr 2015","4","75.67","4818.499"
"USEP","07 Apr 2015","5","73.13","4768.183"
"USEP","07 Apr 2015","6","72.28","4719.780"
"USEP","07 Apr 2015","7","72.01","4684.911"
"USEP","07 Apr 2015","8","71.26","4660.031"
"USEP","07 Apr 2015","9","71.25","4665.458"
"USEP","07 Apr 2015","10","71.32","4685.080"
"USEP","07 Apr 2015","11","72.34","4747.652"
"USEP","07 Apr 2015","12","75.68","4880.550"
"USEP","07 Apr 2015","13","84.40","5048.824"
"USEP","07 Apr 2015","14","84.17","5158.134"
"USEP","07 Apr 2015","15","72.43","5338.615"
"USEP","07 Apr 2015","16","75.75","5674.413"
"USEP","07 Apr 2015","17","84.38","5967.121"
"USEP","07 Apr 2015","18","82.76","6151.275"
"USEP","07 Apr 2015","19","84.42","6278.815"
"USEP","07 Apr 2015","20","89.92","6374.910"
"USEP","07 Apr 2015","21","125.61","6441.095"
"USEP","07 Apr 2015","22","140.82","6484.702"
"USEP","07 Apr 2015","23","140.83","6486.625"
"USEP","07 Apr 2015","24","94.12","6416.837"
"USEP","07 Apr 2015","25","85.12","6363.737"
"USEP","07 Apr 2015","26","85.76","6408.711"
"USEP","07 Apr 2015","27","133.54","6482.431"
"USEP","07 Apr 2015","28","157.00","6532.702"
"USEP","07 Apr 2015","29","133.11","6522.573"
"USEP","07 Apr 2015","30","186.02","6535.282"
"USEP","07 Apr 2015","31","164.28","6515.496"
"USEP","07 Apr 2015","32","140.82","6505.770"
"USEP","07 Apr 2015","33","120.70","6489.866"
"USEP","07 Apr 2015","34","97.53","6440.002"
"USEP","07 Apr 2015","35","87.22","6378.061"
"USEP","07 Apr 2015","36","85.06","6250.565"
"USEP","07 Apr 2015","37","84.67","6147.607"
"USEP","07 Apr 2015","38","87.16","6153.750"
"USEP","07 Apr 2015","39","98.82","6180.692"
"USEP","07 Apr 2015","40","98.75","6158.287"
"USEP","07 Apr 2015","41","99.29","6121.415"
"USEP","07 Apr 2015","42","125.49","6072.073"
"USEP","07 Apr 2015","43","135.75","5990.510"
"USEP","07 Apr 2015","44","91.98","5867.940"
"USEP","07 Apr 2015","45","86.51","5731.484"
"USEP","07 Apr 2015","46","82.90","5578.895"
"USEP","07 Apr 2015","47","80.80","5450.211"
"USEP","07 Apr 2015","48","75.34","5283.214"
"USEP","08 Apr 2015","1","82.58","5099.444"
"USEP","08 Apr 2015","2","78.70","4985.636"
"USEP","08 Apr 2015","3","78.71","4933.615"
"USEP","08 Apr 2015","4","77.70","4874.382"
"USEP","08 Apr 2015","5","77.57","4833.221"
"USEP","08 Apr 2015","6","75.37","4790.305"
"USEP","08 Apr 2015","7","74.14","4750.808"
"USEP","08 Apr 2015","8","74.14","4746.330"
"USEP","08 Apr 2015","9","74.13","4745.207"
"USEP","08 Apr 2015","10","74.14","4756.573"
"USEP","08 Apr 2015","11","75.36","4818.142"
"USEP","08 Apr 2015","12","78.73","4959.876"
"USEP","08 Apr 2015","13","84.20","5111.059"
"USEP","08 Apr 2015","14","84.27","5232.853"
"USEP","08 Apr 2015","15","75.27","5406.446"
