"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Sep 2017","1","76.53","0.00","5498.922","0.000"
"USEP","01 Sep 2017","2","75.21","0.00","5412.593","0.000"
"USEP","01 Sep 2017","3","72.67","0.00","5332.586","0.000"
"USEP","01 Sep 2017","4","71.64","0.00","5243.072","0.000"
"USEP","01 Sep 2017","5","70.99","0.00","5180.812","0.000"
"USEP","01 Sep 2017","6","70.53","0.00","5124.895","0.000"
"USEP","01 Sep 2017","7","69.58","0.00","5082.640","0.000"
"USEP","01 Sep 2017","8","66.55","0.00","5031.901","0.000"
"USEP","01 Sep 2017","9","65.90","0.00","4998.528","0.000"
"USEP","01 Sep 2017","10","65.91","0.00","4996.560","0.000"
"USEP","01 Sep 2017","11","65.91","0.00","5014.859","0.000"
"USEP","01 Sep 2017","12","65.91","0.00","5059.236","0.000"
"USEP","01 Sep 2017","13","65.93","0.00","5095.234","0.000"
"USEP","01 Sep 2017","14","65.52","0.00","5118.812","0.000"
"USEP","01 Sep 2017","15","65.42","0.00","5131.644","0.000"
"USEP","01 Sep 2017","16","66.98","0.00","5231.994","0.000"
"USEP","01 Sep 2017","17","69.09","0.00","5362.073","0.000"
"USEP","01 Sep 2017","18","70.68","0.00","5473.352","0.000"
"USEP","01 Sep 2017","19","72.66","0.00","5567.344","0.000"
"USEP","01 Sep 2017","20","76.71","0.00","5645.975","0.000"
"USEP","01 Sep 2017","21","77.25","0.00","5714.705","0.000"
"USEP","01 Sep 2017","22","74.68","0.00","5744.440","0.000"
"USEP","01 Sep 2017","23","74.68","0.00","5750.032","0.000"
"USEP","01 Sep 2017","24","73.50","0.00","5725.872","0.000"
"USEP","01 Sep 2017","25","73.48","0.00","5711.206","0.000"
"USEP","01 Sep 2017","26","73.61","0.00","5729.669","0.000"
"USEP","01 Sep 2017","27","74.68","0.00","5757.198","0.000"
"USEP","01 Sep 2017","28","73.19","0.00","5752.412","0.000"
"USEP","01 Sep 2017","29","72.66","0.00","5718.875","0.000"
"USEP","01 Sep 2017","30","70.66","0.00","5692.121","0.000"
"USEP","01 Sep 2017","31","70.67","0.00","5694.248","0.000"
"USEP","01 Sep 2017","32","70.67","0.00","5696.102","0.000"
"USEP","01 Sep 2017","33","71.14","0.00","5703.602","0.000"
"USEP","01 Sep 2017","34","72.65","0.00","5709.949","0.000"
"USEP","01 Sep 2017","35","71.57","0.00","5704.571","0.000"
"USEP","01 Sep 2017","36","71.14","0.00","5695.764","0.000"
"USEP","01 Sep 2017","37","72.65","0.00","5735.077","0.000"
"USEP","01 Sep 2017","38","76.69","0.00","5846.196","0.000"
"USEP","01 Sep 2017","39","78.67","0.00","5929.473","0.000"
"USEP","01 Sep 2017","40","78.81","0.00","5958.006","0.000"
"USEP","01 Sep 2017","41","78.69","0.00","5964.253","0.000"
"USEP","01 Sep 2017","42","78.83","0.00","5992.667","0.000"
"USEP","01 Sep 2017","43","78.83","0.00","5973.637","0.000"
"USEP","01 Sep 2017","44","76.76","0.00","5890.852","0.000"
"USEP","01 Sep 2017","45","73.63","0.00","5779.553","0.000"
"USEP","01 Sep 2017","46","72.11","0.00","5685.561","0.000"
"USEP","01 Sep 2017","47","72.69","0.00","5583.879","0.000"
"USEP","01 Sep 2017","48","71.08","0.00","5507.153","0.000"
"USEP","02 Sep 2017","1","74.00","0.00","5428.100","0.000"
"USEP","02 Sep 2017","2","72.94","0.00","5355.776","0.000"
"USEP","02 Sep 2017","3","71.66","0.00","5264.577","0.000"
"USEP","02 Sep 2017","4","70.58","0.00","5196.816","0.000"
"USEP","02 Sep 2017","5","70.56","0.00","5136.396","0.000"
"USEP","02 Sep 2017","6","69.27","0.00","5061.841","0.000"
"USEP","02 Sep 2017","7","69.02","0.00","5023.050","0.000"
"USEP","02 Sep 2017","8","67.58","0.00","4991.952","0.000"
"USEP","02 Sep 2017","9","67.48","0.00","4988.851","0.000"
"USEP","02 Sep 2017","10","67.49","0.00","4988.642","0.000"
"USEP","02 Sep 2017","11","67.56","0.00","5018.025","0.000"
"USEP","02 Sep 2017","12","67.97","0.00","5076.696","0.000"
"USEP","02 Sep 2017","13","67.97","0.00","5118.255","0.000"
"USEP","02 Sep 2017","14","69.03","0.00","5189.604","0.000"
"USEP","02 Sep 2017","15","69.01","0.00","5262.634","0.000"
"USEP","02 Sep 2017","16","71.76","0.00","5450.351","0.000"
"USEP","02 Sep 2017","17","78.80","0.00","5676.679","0.000"
"USEP","02 Sep 2017","18","78.18","0.00","5848.547","0.000"
"USEP","02 Sep 2017","19","82.99","0.00","5964.900","0.000"
"USEP","02 Sep 2017","20","84.37","0.00","6063.301","0.000"
"USEP","02 Sep 2017","21","86.46","0.00","6144.819","0.000"
"USEP","02 Sep 2017","22","87.48","0.00","6167.671","0.000"
"USEP","02 Sep 2017","23","87.46","0.00","6160.037","0.000"
"USEP","02 Sep 2017","24","84.61","0.00","6103.781","0.000"
"USEP","02 Sep 2017","25","83.76","0.00","6050.115","0.000"
"USEP","02 Sep 2017","26","83.44","0.00","6026.811","0.000"
"USEP","02 Sep 2017","27","83.35","0.00","6017.497","0.000"
"USEP","02 Sep 2017","28","82.80","0.00","6014.033","0.000"
"USEP","02 Sep 2017","29","82.80","0.00","5997.567","0.000"
"USEP","02 Sep 2017","30","82.43","0.00","5980.789","0.000"
"USEP","02 Sep 2017","31","82.32","0.00","5962.723","0.000"
"USEP","02 Sep 2017","32","81.34","0.00","5954.905","0.000"
"USEP","02 Sep 2017","33","80.81","0.00","5934.518","0.000"
"USEP","02 Sep 2017","34","78.99","0.00","5907.203","0.000"
"USEP","02 Sep 2017","35","77.27","0.00","5857.746","0.000"
"USEP","02 Sep 2017","36","77.27","0.00","5846.415","0.000"
"USEP","02 Sep 2017","37","77.80","0.00","5886.707","0.000"
"USEP","02 Sep 2017","38","82.80","0.00","5974.666","0.000"
"USEP","02 Sep 2017","39","84.15","0.00","6022.919","0.000"
"USEP","02 Sep 2017","40","84.15","0.00","6033.530","0.000"
"USEP","02 Sep 2017","41","83.52","0.00","6023.039","0.000"
"USEP","02 Sep 2017","42","83.54","0.00","6024.689","0.000"
"USEP","02 Sep 2017","43","83.38","0.00","6003.969","0.000"
"USEP","02 Sep 2017","44","80.83","0.00","5927.306","0.000"
"USEP","02 Sep 2017","45","77.78","0.00","5841.837","0.000"
"USEP","02 Sep 2017","46","76.41","0.00","5752.805","0.000"
"USEP","02 Sep 2017","47","74.71","0.00","5674.070","0.000"
"USEP","02 Sep 2017","48","77.72","0.00","5596.061","0.000"
"USEP","03 Sep 2017","1","77.52","0.00","5526.789","0.000"
"USEP","03 Sep 2017","2","76.53","0.00","5415.044","0.000"
"USEP","03 Sep 2017","3","72.66","0.00","5295.883","0.000"
"USEP","03 Sep 2017","4","71.15","0.00","5221.860","0.000"
"USEP","03 Sep 2017","5","70.40","0.00","5150.441","0.000"
"USEP","03 Sep 2017","6","69.58","0.00","5107.684","0.000"
"USEP","03 Sep 2017","7","67.56","0.00","5044.023","0.000"
"USEP","03 Sep 2017","8","67.26","0.00","5016.807","0.000"
"USEP","03 Sep 2017","9","67.42","0.00","5000.377","0.000"
"USEP","03 Sep 2017","10","67.43","0.00","5000.734","0.000"
"USEP","03 Sep 2017","11","78.48","0.00","5020.674","0.000"
"USEP","03 Sep 2017","12","80.71","0.00","5066.671","0.000"
"USEP","03 Sep 2017","13","77.96","0.00","5089.126","0.000"
"USEP","03 Sep 2017","14","77.96","0.00","5108.678","0.000"
"USEP","03 Sep 2017","15","77.97","0.00","5130.342","0.000"
"USEP","03 Sep 2017","16","82.34","0.00","5217.014","0.000"
"USEP","03 Sep 2017","17","84.02","0.00","5348.287","0.000"
"USEP","03 Sep 2017","18","86.39","0.00","5467.716","0.000"
"USEP","03 Sep 2017","19","89.56","0.00","5558.160","0.000"
"USEP","03 Sep 2017","20","100.74","0.00","5650.448","0.000"
"USEP","03 Sep 2017","21","107.79","0.00","5708.472","0.000"
"USEP","03 Sep 2017","22","96.58","0.00","5747.880","0.000"
"USEP","03 Sep 2017","23","91.50","0.00","5748.014","0.000"
"USEP","03 Sep 2017","24","89.23","0.00","5712.886","0.000"
"USEP","03 Sep 2017","25","83.73","0.00","5697.767","0.000"
"USEP","03 Sep 2017","26","83.77","0.00","5700.560","0.000"
"USEP","03 Sep 2017","27","84.36","0.00","5726.484","0.000"
"USEP","03 Sep 2017","28","81.78","0.00","5746.771","0.000"
"USEP","03 Sep 2017","29","76.69","0.00","5728.233","0.000"
"USEP","03 Sep 2017","30","75.66","0.00","5735.788","0.000"
"USEP","03 Sep 2017","31","74.67","0.00","5718.353","0.000"
"USEP","03 Sep 2017","32","74.66","0.00","5717.433","0.000"
"USEP","03 Sep 2017","33","74.11","0.00","5687.782","0.000"
"USEP","03 Sep 2017","34","73.45","0.00","5684.159","0.000"
"USEP","03 Sep 2017","35","74.11","0.00","5697.683","0.000"
"USEP","03 Sep 2017","36","73.46","0.00","5686.167","0.000"
"USEP","03 Sep 2017","37","75.12","0.00","5738.183","0.000"
"USEP","03 Sep 2017","38","78.67","0.00","5842.687","0.000"
"USEP","03 Sep 2017","39","81.80","0.00","5908.763","0.000"
"USEP","03 Sep 2017","40","81.76","0.00","5930.000","0.000"
"USEP","03 Sep 2017","41","82.34","0.00","5972.891","0.000"
"USEP","03 Sep 2017","42","83.50","0.00","6024.987","0.000"
"USEP","03 Sep 2017","43","83.51","0.00","6022.994","0.000"
"USEP","03 Sep 2017","44","81.77","0.00","5950.019","0.000"
"USEP","03 Sep 2017","45","80.86","0.00","5856.474","0.000"
"USEP","03 Sep 2017","46","78.24","0.00","5771.522","0.000"
"USEP","03 Sep 2017","47","80.83","0.00","5653.549","0.000"
"USEP","03 Sep 2017","48","78.22","0.00","5521.595","0.000"
"USEP","04 Sep 2017","1","77.00","0.00","5365.980","0.000"
"USEP","04 Sep 2017","2","75.55","0.00","5264.328","0.000"
"USEP","04 Sep 2017","3","75.21","0.00","5219.678","0.000"
"USEP","04 Sep 2017","4","74.52","0.00","5156.609","0.000"
"USEP","04 Sep 2017","5","71.63","0.00","5106.809","0.000"
"USEP","04 Sep 2017","6","71.63","0.00","5060.081","0.000"
"USEP","04 Sep 2017","7","70.26","0.00","5024.685","0.000"
"USEP","04 Sep 2017","8","69.59","0.00","5012.981","0.000"
"USEP","04 Sep 2017","9","69.59","0.00","5005.237","0.000"
"USEP","04 Sep 2017","10","70.11","0.00","5034.829","0.000"
"USEP","04 Sep 2017","11","70.56","0.00","5111.660","0.000"
"USEP","04 Sep 2017","12","72.63","0.00","5245.701","0.000"
"USEP","04 Sep 2017","13","73.45","0.00","5432.473","0.000"
"USEP","04 Sep 2017","14","74.70","0.00","5585.584","0.000"
"USEP","04 Sep 2017","15","65.90","0.00","5762.014","0.000"
"USEP","04 Sep 2017","16","70.08","0.00","6066.745","0.000"
"USEP","04 Sep 2017","17","76.77","0.00","6383.195","0.000"
"USEP","04 Sep 2017","18","78.07","0.00","6584.256","0.000"
"USEP","04 Sep 2017","19","82.36","0.00","6695.385","0.000"
"USEP","04 Sep 2017","20","84.21","0.00","6765.979","0.000"
"USEP","04 Sep 2017","21","86.95","0.00","6843.397","0.000"
"USEP","04 Sep 2017","22","88.35","0.00","6874.395","0.000"
"USEP","04 Sep 2017","23","88.33","0.00","6859.738","0.000"
