"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Jun 2017","1","68.49","0.00","5250.636","0.000"
"USEP","01 Jun 2017","2","66.60","0.00","5145.819","0.000"
"USEP","01 Jun 2017","3","64.81","0.00","5022.871","0.000"
"USEP","01 Jun 2017","4","63.25","0.00","4946.994","0.000"
"USEP","01 Jun 2017","5","62.40","0.00","4887.573","0.000"
"USEP","01 Jun 2017","6","60.39","0.00","4843.086","0.000"
"USEP","01 Jun 2017","7","60.13","0.00","4801.875","0.000"
"USEP","01 Jun 2017","8","60.07","0.00","4782.517","0.000"
"USEP","01 Jun 2017","9","60.09","0.00","4783.695","0.000"
"USEP","01 Jun 2017","10","60.10","0.00","4806.124","0.000"
"USEP","01 Jun 2017","11","61.12","0.00","4887.453","0.000"
"USEP","01 Jun 2017","12","66.87","0.00","5023.910","0.000"
"USEP","01 Jun 2017","13","65.40","0.00","5185.902","0.000"
"USEP","01 Jun 2017","14","65.52","0.00","5314.501","0.000"
"USEP","01 Jun 2017","15","65.61","0.00","5491.676","0.000"
"USEP","01 Jun 2017","16","66.27","0.00","5778.316","0.000"
"USEP","01 Jun 2017","17","70.65","0.00","6109.049","0.000"
"USEP","01 Jun 2017","18","74.86","0.00","6306.025","0.000"
"USEP","01 Jun 2017","19","84.57","0.00","6400.455","0.000"
"USEP","01 Jun 2017","20","86.01","0.00","6458.177","0.000"
"USEP","01 Jun 2017","21","86.40","0.00","6508.225","0.000"
"USEP","01 Jun 2017","22","86.41","0.00","6540.639","0.000"
"USEP","01 Jun 2017","23","86.37","0.00","6531.296","0.000"
"USEP","01 Jun 2017","24","84.38","0.00","6460.076","0.000"
"USEP","01 Jun 2017","25","75.53","0.00","6404.098","0.000"
"USEP","01 Jun 2017","26","73.81","0.00","6431.264","0.000"
"USEP","01 Jun 2017","27","83.13","0.00","6492.743","0.000"
"USEP","01 Jun 2017","28","85.38","0.00","6527.847","0.000"
"USEP","01 Jun 2017","29","86.19","0.00","6554.158","0.000"
"USEP","01 Jun 2017","30","84.18","0.00","6538.631","0.000"
"USEP","01 Jun 2017","31","83.16","0.00","6538.696","0.000"
"USEP","01 Jun 2017","32","78.55","0.00","6523.985","0.000"
"USEP","01 Jun 2017","33","75.51","0.00","6493.772","0.000"
"USEP","01 Jun 2017","34","70.68","0.00","6447.969","0.000"
"USEP","01 Jun 2017","35","69.00","0.00","6384.745","0.000"
"USEP","01 Jun 2017","36","66.44","0.00","6259.024","0.000"
"USEP","01 Jun 2017","37","65.81","0.00","6175.185","0.000"
"USEP","01 Jun 2017","38","68.97","0.00","6195.070","0.000"
"USEP","01 Jun 2017","39","70.45","0.00","6227.430","0.000"
"USEP","01 Jun 2017","40","70.66","0.00","6219.433","0.000"
"USEP","01 Jun 2017","41","69.56","0.00","6172.591","0.000"
"USEP","01 Jun 2017","42","73.97","0.00","6134.391","0.000"
"USEP","01 Jun 2017","43","72.66","0.00","6084.542","0.000"
"USEP","01 Jun 2017","44","70.64","0.00","5978.110","0.000"
"USEP","01 Jun 2017","45","70.39","0.00","5846.271","0.000"
"USEP","01 Jun 2017","46","67.46","0.00","5731.280","0.000"
"USEP","01 Jun 2017","47","65.55","0.00","5613.645","0.000"
"USEP","01 Jun 2017","48","63.24","0.00","5478.754","0.000"
"USEP","02 Jun 2017","1","71.07","0.00","5341.358","0.000"
"USEP","02 Jun 2017","2","69.00","0.00","5229.161","0.000"
"USEP","02 Jun 2017","3","68.47","0.00","5156.783","0.000"
"USEP","02 Jun 2017","4","66.16","0.00","5080.041","0.000"
"USEP","02 Jun 2017","5","66.89","0.00","5024.690","0.000"
"USEP","02 Jun 2017","6","65.80","0.00","4969.796","0.000"
"USEP","02 Jun 2017","7","65.36","0.00","4928.774","0.000"
"USEP","02 Jun 2017","8","64.21","0.00","4910.648","0.000"
"USEP","02 Jun 2017","9","63.70","0.00","4904.426","0.000"
"USEP","02 Jun 2017","10","65.32","0.00","4921.095","0.000"
"USEP","02 Jun 2017","11","65.45","0.00","5008.259","0.000"
"USEP","02 Jun 2017","12","68.46","0.00","5140.839","0.000"
"USEP","02 Jun 2017","13","66.11","0.00","5298.194","0.000"
"USEP","02 Jun 2017","14","65.72","0.00","5413.612","0.000"
"USEP","02 Jun 2017","15","64.34","0.00","5577.344","0.000"
"USEP","02 Jun 2017","16","65.59","0.00","5869.933","0.000"
"USEP","02 Jun 2017","17","70.66","0.00","6186.308","0.000"
"USEP","02 Jun 2017","18","68.44","0.00","6380.764","0.000"
"USEP","02 Jun 2017","19","70.67","0.00","6476.253","0.000"
"USEP","02 Jun 2017","20","72.40","0.00","6537.886","0.000"
"USEP","02 Jun 2017","21","79.23","0.00","6597.774","0.000"
"USEP","02 Jun 2017","22","75.69","0.00","6632.932","0.000"
"USEP","02 Jun 2017","23","70.66","0.00","6617.232","0.000"
"USEP","02 Jun 2017","24","67.45","0.00","6557.756","0.000"
"USEP","02 Jun 2017","25","66.92","0.00","6508.459","0.000"
