"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Feb 2017","1","89.64","0.00","5012.965","0.000"
"USEP","01 Feb 2017","2","85.60","0.00","4913.988","0.000"
"USEP","01 Feb 2017","3","80.53","0.00","4722.603","0.000"
"USEP","01 Feb 2017","4","77.47","0.00","4649.952","0.000"
"USEP","01 Feb 2017","5","76.47","0.00","4598.025","0.000"
"USEP","01 Feb 2017","6","73.96","0.00","4554.851","0.000"
"USEP","01 Feb 2017","7","71.91","0.00","4530.363","0.000"
"USEP","01 Feb 2017","8","71.42","0.00","4517.422","0.000"
"USEP","01 Feb 2017","9","71.42","0.00","4518.311","0.000"
"USEP","01 Feb 2017","10","71.92","0.00","4545.686","0.000"
"USEP","01 Feb 2017","11","76.46","0.00","4620.604","0.000"
"USEP","01 Feb 2017","12","82.52","0.00","4763.546","0.000"
"USEP","01 Feb 2017","13","86.67","0.00","4937.819","0.000"
"USEP","01 Feb 2017","14","92.06","0.00","5088.047","0.000"
"USEP","01 Feb 2017","15","85.19","0.00","5262.310","0.000"
"USEP","01 Feb 2017","16","91.36","0.00","5510.920","0.000"
"USEP","01 Feb 2017","17","92.12","0.00","5778.649","0.000"
"USEP","01 Feb 2017","18","89.72","0.00","5966.708","0.000"
"USEP","01 Feb 2017","19","89.69","0.00","6061.824","0.000"
"USEP","01 Feb 2017","20","91.52","0.00","6116.544","0.000"
"USEP","01 Feb 2017","21","89.51","0.00","6174.146","0.000"
"USEP","01 Feb 2017","22","85.82","0.00","6213.896","0.000"
"USEP","01 Feb 2017","23","82.75","0.00","6208.315","0.000"
"USEP","01 Feb 2017","24","81.69","0.00","6154.351","0.000"
"USEP","01 Feb 2017","25","77.65","0.00","6010.380","0.000"
"USEP","01 Feb 2017","26","80.73","0.00","6094.278","0.000"
"USEP","01 Feb 2017","27","81.44","0.00","6159.649","0.000"
"USEP","01 Feb 2017","28","78.19","0.00","6195.497","0.000"
"USEP","01 Feb 2017","29","78.19","0.00","6196.382","0.000"
"USEP","01 Feb 2017","30","76.15","0.00","6176.104","0.000"
"USEP","01 Feb 2017","31","76.15","0.00","6168.485","0.000"
"USEP","01 Feb 2017","32","77.14","0.00","6181.139","0.000"
"USEP","01 Feb 2017","33","79.43","0.00","6180.702","0.000"
"USEP","01 Feb 2017","34","79.73","0.00","6158.257","0.000"
"USEP","01 Feb 2017","35","77.43","0.00","6095.461","0.000"
"USEP","01 Feb 2017","36","75.63","0.00","5979.978","0.000"
"USEP","01 Feb 2017","37","74.62","0.00","5903.187","0.000"
"USEP","01 Feb 2017","38","75.63","0.00","5916.437","0.000"
"USEP","01 Feb 2017","39","77.12","0.00","5945.829","0.000"
"USEP","01 Feb 2017","40","78.21","0.00","5938.315","0.000"
"USEP","01 Feb 2017","41","76.16","0.00","5886.706","0.000"
"USEP","01 Feb 2017","42","83.49","0.00","5837.677","0.000"
"USEP","01 Feb 2017","43","84.48","0.00","5766.571","0.000"
"USEP","01 Feb 2017","44","80.71","0.00","5645.244","0.000"
"USEP","01 Feb 2017","45","76.12","0.00","5496.636","0.000"
"USEP","01 Feb 2017","46","74.54","0.00","5351.159","0.000"
"USEP","01 Feb 2017","47","71.92","0.00","5213.997","0.000"
"USEP","01 Feb 2017","48","71.51","0.00","5089.921","0.000"
"USEP","02 Feb 2017","1","71.99","0.00","4974.960","0.000"
"USEP","02 Feb 2017","2","70.46","0.00","4868.825","0.000"
"USEP","02 Feb 2017","3","69.43","0.00","4770.777","0.000"
"USEP","02 Feb 2017","4","65.21","0.00","4710.402","0.000"
"USEP","02 Feb 2017","5","64.09","0.00","4653.928","0.000"
"USEP","02 Feb 2017","6","63.99","0.00","4615.027","0.000"
"USEP","02 Feb 2017","7","60.36","0.00","4587.131","0.000"
"USEP","02 Feb 2017","8","10.02","0.00","4565.869","0.000"
"USEP","02 Feb 2017","9","10.02","0.00","4568.359","0.000"
"USEP","02 Feb 2017","10","61.37","0.00","4595.366","0.000"
"USEP","02 Feb 2017","11","65.21","0.00","4681.118","0.000"
"USEP","02 Feb 2017","12","70.84","0.00","4827.798","0.000"
