"PRICE TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","07 Aug 2011","35","160.57","4626.722"
"USEP","07 Aug 2011","36","160.56","4625.748"
"USEP","07 Aug 2011","37","160.58","4656.602"
"USEP","07 Aug 2011","38","162.60","4767.264"
"USEP","07 Aug 2011","39","162.67","4870.019"
"USEP","07 Aug 2011","40","169.06","4921.393"
"USEP","07 Aug 2011","41","174.09","4937.556"
"USEP","07 Aug 2011","42","189.19","5004.681"
"USEP","07 Aug 2011","43","179.33","4989.567"
"USEP","07 Aug 2011","44","168.03","4911.324"
"USEP","07 Aug 2011","45","162.65","4797.675"
"USEP","07 Aug 2011","46","162.63","4714.681"
"USEP","07 Aug 2011","47","162.56","4623.765"
"USEP","07 Aug 2011","48","160.53","4524.897"
"USEP","08 Aug 2011","1","162.51","4396.313"
"USEP","08 Aug 2011","2","162.48","4310.978"
"USEP","08 Aug 2011","3","160.46","4193.895"
"USEP","08 Aug 2011","4","160.44","4145.422"
"USEP","08 Aug 2011","5","160.33","4109.494"
"USEP","08 Aug 2011","6","158.20","4069.332"
"USEP","08 Aug 2011","7","158.21","4051.897"
"USEP","08 Aug 2011","8","158.20","4020.969"
"USEP","08 Aug 2011","9","158.15","3998.266"
"USEP","08 Aug 2011","10","158.21","4030.079"
"USEP","08 Aug 2011","11","158.21","4088.377"
"USEP","08 Aug 2011","12","160.25","4217.815"
"USEP","08 Aug 2011","13","160.39","4373.863"
"USEP","08 Aug 2011","14","160.48","4549.652"
"USEP","08 Aug 2011","15","160.55","4750.077"
"USEP","08 Aug 2011","16","173.75","5057.542"
"USEP","08 Aug 2011","17","201.77","5384.269"
"USEP","08 Aug 2011","18","200.63","5605.216"
"USEP","08 Aug 2011","19","206.96","5735.673"
"USEP","08 Aug 2011","20","209.79","5761.805"
"USEP","08 Aug 2011","21","211.91","5857.389"
"USEP","08 Aug 2011","22","226.32","5956.108"
"USEP","08 Aug 2011","23","244.00","5999.416"
"USEP","08 Aug 2011","24","239.95","5993.651"
"USEP","08 Aug 2011","25","226.33","5959.100"
"USEP","08 Aug 2011","26","226.25","5975.073"
"USEP","08 Aug 2011","27","226.23","5953.856"
"USEP","08 Aug 2011","28","240.91","5999.913"
"USEP","08 Aug 2011","29","243.94","6012.189"
"USEP","08 Aug 2011","30","243.93","6006.757"
"USEP","08 Aug 2011","31","244.02","5995.251"
"USEP","08 Aug 2011","32","246.48","5994.685"
"USEP","08 Aug 2011","33","244.02","5984.884"
"USEP","08 Aug 2011","34","240.15","5931.531"
"USEP","08 Aug 2011","35","216.90","5835.168"
"USEP","08 Aug 2011","36","203.28","5694.089"
"USEP","08 Aug 2011","37","198.18","5605.096"
"USEP","08 Aug 2011","38","198.98","5616.721"
"USEP","08 Aug 2011","39","198.23","5611.165"
"USEP","08 Aug 2011","40","194.45","5538.021"
"USEP","08 Aug 2011","41","198.31","5509.310"
"USEP","08 Aug 2011","42","210.87","5441.062"
"USEP","08 Aug 2011","43","209.87","5354.062"
"USEP","08 Aug 2011","44","198.30","5229.369"
"USEP","08 Aug 2011","45","195.35","5101.292"
"USEP","08 Aug 2011","46","172.24","4997.429"
"USEP","08 Aug 2011","47","163.22","4870.371"
"USEP","08 Aug 2011","48","162.65","4754.451"
"USEP","09 Aug 2011","1","210.71","4672.898"
"USEP","09 Aug 2011","2","253.98","4644.808"
"USEP","09 Aug 2011","3","255.47","4569.826"
"USEP","09 Aug 2011","4","231.75","4472.732"
"USEP","09 Aug 2011","5","207.35","4402.520"
"USEP","09 Aug 2011","6","201.85","4346.702"
"USEP","09 Aug 2011","7","201.79","4324.402"
"USEP","09 Aug 2011","8","200.24","4299.105"
"USEP","09 Aug 2011","9","199.97","4273.504"
"USEP","09 Aug 2011","10","199.01","4256.487"
"USEP","09 Aug 2011","11","197.22","4265.622"
"USEP","09 Aug 2011","12","197.82","4326.633"
"USEP","09 Aug 2011","13","200.08","4362.944"
"USEP","09 Aug 2011","14","200.15","4369.733"
"USEP","09 Aug 2011","15","196.17","4351.250"
"USEP","09 Aug 2011","16","191.71","4377.889"
"USEP","09 Aug 2011","17","190.31","4449.417"
"USEP","09 Aug 2011","18","191.77","4568.444"
"USEP","09 Aug 2011","19","191.82","4742.285"
"USEP","09 Aug 2011","20","191.89","4825.075"
"USEP","09 Aug 2011","21","201.96","4838.340"
"USEP","09 Aug 2011","22","172.27","4803.992"
"USEP","09 Aug 2011","23","171.36","4789.385"
"USEP","09 Aug 2011","24","172.03","4867.668"
"USEP","09 Aug 2011","25","191.93","4873.299"
"USEP","09 Aug 2011","26","181.24","4871.753"
"USEP","09 Aug 2011","27","197.01","4912.219"
"USEP","09 Aug 2011","28","202.05","4955.900"
"USEP","09 Aug 2011","29","202.03","4964.617"
"USEP","09 Aug 2011","30","196.27","4948.261"
"USEP","09 Aug 2011","31","191.85","4896.017"
"USEP","09 Aug 2011","32","191.82","4891.335"
"USEP","09 Aug 2011","33","196.28","4926.850"
"USEP","09 Aug 2011","34","202.06","4980.114"
"USEP","09 Aug 2011","35","209.80","5013.483"
"USEP","09 Aug 2011","36","210.82","5026.867"
"USEP","09 Aug 2011","37","207.10","4959.046"
"USEP","09 Aug 2011","38","206.13","5009.402"
"USEP","09 Aug 2011","39","209.82","5051.235"
"USEP","09 Aug 2011","40","210.84","5082.486"
"USEP","09 Aug 2011","41","211.16","5137.121"
"USEP","09 Aug 2011","42","212.21","5185.191"
"USEP","09 Aug 2011","43","211.93","5165.803"
"USEP","09 Aug 2011","44","210.94","5083.893"
"USEP","09 Aug 2011","45","202.04","4952.739"
"USEP","09 Aug 2011","46","201.64","4865.879"
"USEP","09 Aug 2011","47","191.94","4785.911"
"USEP","09 Aug 2011","48","191.50","4742.632"
"USEP","10 Aug 2011","1","282.62","4734.690"
"USEP","10 Aug 2011","2","302.71","4702.410"
"USEP","10 Aug 2011","3","251.98","4558.305"
"USEP","10 Aug 2011","4","229.13","4418.062"
"USEP","10 Aug 2011","5","211.60","4351.424"
"USEP","10 Aug 2011","6","201.83","4305.640"
"USEP","10 Aug 2011","7","191.76","4264.901"
"USEP","10 Aug 2011","8","191.65","4248.033"
"USEP","10 Aug 2011","9","187.72","4231.985"
"USEP","10 Aug 2011","10","191.73","4266.621"
"USEP","10 Aug 2011","11","201.82","4317.673"
"USEP","10 Aug 2011","12","223.10","4446.251"
"USEP","10 Aug 2011","13","215.60","4565.815"
"USEP","10 Aug 2011","14","197.87","4644.366"
"USEP","10 Aug 2011","15","191.98","4844.209"
"USEP","10 Aug 2011","16","198.01","5071.408"
"USEP","10 Aug 2011","17","222.00","5434.089"
"USEP","10 Aug 2011","18","232.55","5640.239"
"USEP","10 Aug 2011","19","251.79","5762.601"
"USEP","10 Aug 2011","20","497.91","5894.445"
"USEP","10 Aug 2011","21","537.85","5999.928"
"USEP","10 Aug 2011","22","561.13","6084.339"
"USEP","10 Aug 2011","23","548.26","6076.521"
"USEP","10 Aug 2011","24","533.61","6031.895"
"USEP","10 Aug 2011","25","497.78","5998.054"
"USEP","10 Aug 2011","26","533.39","6029.644"
"USEP","10 Aug 2011","27","540.41","6049.057"
"USEP","10 Aug 2011","28","540.62","6077.306"
"USEP","10 Aug 2011","29","551.17","6078.683"
"USEP","10 Aug 2011","30","537.74","6066.635"
"USEP","10 Aug 2011","31","537.76","6050.413"
"USEP","10 Aug 2011","32","537.74","6046.149"
"USEP","10 Aug 2011","33","537.75","6053.112"
"USEP","10 Aug 2011","34","537.57","6025.722"
"USEP","10 Aug 2011","35","481.91","5939.612"
"USEP","10 Aug 2011","36","236.58","5791.640"
"USEP","10 Aug 2011","37","216.54","5697.359"
"USEP","10 Aug 2011","38","216.57","5695.039"
"USEP","10 Aug 2011","39","218.66","5713.373"
"USEP","10 Aug 2011","40","217.67","5688.652"
"USEP","10 Aug 2011","41","218.67","5640.224"
"USEP","10 Aug 2011","42","291.75","5585.877"
"USEP","10 Aug 2011","43","256.93","5519.041"
"USEP","10 Aug 2011","44","230.57","5407.549"
"USEP","10 Aug 2011","45","217.60","5280.913"
"USEP","10 Aug 2011","46","217.02","5151.832"
"USEP","10 Aug 2011","47","200.41","5034.878"
"USEP","10 Aug 2011","48","205.55","4915.111"
"USEP","11 Aug 2011","1","264.28","4805.925"
"USEP","11 Aug 2011","2","245.54","4684.633"
"USEP","11 Aug 2011","3","226.91","4550.090"
"USEP","11 Aug 2011","4","232.24","4505.658"
"USEP","11 Aug 2011","5","231.87","4448.891"
"USEP","11 Aug 2011","6","216.51","4395.210"
"USEP","11 Aug 2011","7","210.97","4352.244"
"USEP","11 Aug 2011","8","201.84","4317.568"
"USEP","11 Aug 2011","9","201.44","4314.561"
"USEP","11 Aug 2011","10","199.95","4311.236"
"USEP","11 Aug 2011","11","201.79","4384.181"
"USEP","11 Aug 2011","12","232.18","4515.290"
"USEP","11 Aug 2011","13","232.21","4661.159"
"USEP","11 Aug 2011","14","235.39","4785.091"
"USEP","11 Aug 2011","15","198.04","4950.075"
"USEP","11 Aug 2011","16","212.57","5248.181"
"USEP","11 Aug 2011","17","251.93","5541.794"
"USEP","11 Aug 2011","18","239.97","5753.143"
"USEP","11 Aug 2011","19","280.72","5881.284"
"USEP","11 Aug 2011","20","268.21","5960.143"
"USEP","11 Aug 2011","21","500.95","6042.541"
"USEP","11 Aug 2011","22","500.91","6108.930"
"USEP","11 Aug 2011","23","294.76","6103.011"
"USEP","11 Aug 2011","24","305.50","6057.272"
"USEP","11 Aug 2011","25","295.28","6012.010"
"USEP","11 Aug 2011","26","295.25","6032.685"
"USEP","11 Aug 2011","27","330.72","6091.699"
"USEP","11 Aug 2011","28","341.91","6125.237"
"USEP","11 Aug 2011","29","342.76","6121.807"
"USEP","11 Aug 2011","30","342.77","6124.422"
"USEP","11 Aug 2011","31","500.88","6127.906"
"USEP","11 Aug 2011","32","530.31","6125.262"
"USEP","11 Aug 2011","33","530.44","6117.076"
"USEP","11 Aug 2011","34","529.76","6089.756"
"USEP","11 Aug 2011","35","530.21","5994.854"
"USEP","11 Aug 2011","36","356.71","5837.866"
"USEP","11 Aug 2011","37","326.92","5743.730"
"USEP","11 Aug 2011","38","317.29","5731.812"
"USEP","11 Aug 2011","39","332.41","5749.445"
"USEP","11 Aug 2011","40","320.46","5736.816"
"USEP","11 Aug 2011","41","346.33","5700.565"
"USEP","11 Aug 2011","42","523.04","5652.992"
"USEP","11 Aug 2011","43","357.55","5575.207"
"USEP","11 Aug 2011","44","312.57","5463.998"
"USEP","11 Aug 2011","45","302.42","5338.098"
"USEP","11 Aug 2011","46","539.91","5212.953"
"USEP","11 Aug 2011","47","435.59","5072.437"
"USEP","11 Aug 2011","48","363.88","4942.402"
"USEP","12 Aug 2011","1","303.05","4817.376"
"USEP","12 Aug 2011","2","282.48","4679.717"
"USEP","12 Aug 2011","3","220.95","4532.078"
"USEP","12 Aug 2011","4","221.66","4454.894"
"USEP","12 Aug 2011","5","211.65","4414.503"
"USEP","12 Aug 2011","6","215.46","4415.293"
"USEP","12 Aug 2011","7","215.39","4385.220"
