"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","09 May 2013","16","150.49","5282.593"
"USEP","09 May 2013","17","155.99","5577.851"
"USEP","09 May 2013","18","152.16","5768.341"
"USEP","09 May 2013","19","154.20","5884.758"
"USEP","09 May 2013","20","154.15","5980.709"
"USEP","09 May 2013","21","162.57","6099.920"
"USEP","09 May 2013","22","159.21","6166.682"
"USEP","09 May 2013","23","161.22","6174.693"
"USEP","09 May 2013","24","158.30","6138.715"
"USEP","09 May 2013","25","157.18","6100.561"
"USEP","09 May 2013","26","158.18","6122.941"
"USEP","09 May 2013","27","167.25","6197.863"
"USEP","09 May 2013","28","184.36","6255.540"
"USEP","09 May 2013","29","192.01","6279.217"
"USEP","09 May 2013","30","191.06","6271.926"
"USEP","09 May 2013","31","168.32","6272.836"
"USEP","09 May 2013","32","168.33","6270.107"
"USEP","09 May 2013","33","168.32","6265.585"
"USEP","09 May 2013","34","158.24","6219.269"
"USEP","09 May 2013","35","191.03","6079.806"
"USEP","09 May 2013","36","155.35","5884.763"
"USEP","09 May 2013","37","153.13","5775.046"
"USEP","09 May 2013","38","158.20","5815.481"
"USEP","09 May 2013","39","159.24","5832.409"
"USEP","09 May 2013","40","161.22","5824.005"
"USEP","09 May 2013","41","154.17","5762.655"
"USEP","09 May 2013","42","191.12","5699.223"
"USEP","09 May 2013","43","201.36","5626.925"
"USEP","09 May 2013","44","161.94","5494.191"
"USEP","09 May 2013","45","153.18","5363.286"
"USEP","09 May 2013","46","150.58","5244.294"
"USEP","09 May 2013","47","150.42","5128.627"
"USEP","09 May 2013","48","147.00","4990.362"
"USEP","10 May 2013","1","150.50","4856.942"
"USEP","10 May 2013","2","150.34","4732.051"
"USEP","10 May 2013","3","142.22","4578.622"
"USEP","10 May 2013","4","142.15","4482.672"
"USEP","10 May 2013","5","135.55","4442.594"
"USEP","10 May 2013","6","129.99","4418.236"
"USEP","10 May 2013","7","124.49","4397.660"
"USEP","10 May 2013","8","124.50","4385.419"
"USEP","10 May 2013","9","124.49","4385.359"
"USEP","10 May 2013","10","124.49","4393.137"
"USEP","10 May 2013","11","140.70","4459.954"
"USEP","10 May 2013","12","147.00","4611.464"
"USEP","10 May 2013","13","150.45","4783.103"
"USEP","10 May 2013","14","150.56","4917.994"
"USEP","10 May 2013","15","151.00","5073.246"
"USEP","10 May 2013","16","150.59","5342.984"
"USEP","10 May 2013","17","153.12","5612.477"
"USEP","10 May 2013","18","152.12","5825.675"
"USEP","10 May 2013","19","168.25","5951.550"
"USEP","10 May 2013","20","181.94","6024.500"
"USEP","10 May 2013","21","203.52","6118.244"
"USEP","10 May 2013","22","202.10","6182.576"
"USEP","10 May 2013","23","224.74","6207.137"
"USEP","10 May 2013","24","226.71","6171.860"
"USEP","10 May 2013","25","205.52","6122.190"
"USEP","10 May 2013","26","222.26","6148.631"
"USEP","10 May 2013","27","230.31","6213.598"
"USEP","10 May 2013","28","309.28","6272.140"
"USEP","10 May 2013","29","349.69","6320.086"
"USEP","10 May 2013","30","440.08","6312.019"
"USEP","10 May 2013","31","404.38","6298.655"
"USEP","10 May 2013","32","404.34","6286.558"
"USEP","10 May 2013","33","212.52","6226.013"
"USEP","10 May 2013","34","165.87","6143.715"
"USEP","10 May 2013","35","208.24","6035.598"
"USEP","10 May 2013","36","161.25","5886.299"
"USEP","10 May 2013","37","154.17","5786.318"
"USEP","10 May 2013","38","156.22","5801.963"
"USEP","10 May 2013","39","157.16","5794.926"
"USEP","10 May 2013","40","154.13","5741.771"
"USEP","10 May 2013","41","150.61","5653.474"
"USEP","10 May 2013","42","158.15","5569.412"
"USEP","10 May 2013","43","167.23","5509.697"
"USEP","10 May 2013","44","154.12","5385.472"
"USEP","10 May 2013","45","150.53","5269.010"
"USEP","10 May 2013","46","150.46","5153.254"
"USEP","10 May 2013","47","149.07","5050.777"
"USEP","10 May 2013","48","146.96","4936.532"
"USEP","11 May 2013","1","150.42","4822.674"
"USEP","11 May 2013","2","150.42","4717.837"
"USEP","11 May 2013","3","150.37","4640.196"
"USEP","11 May 2013","4","150.25","4591.813"
"USEP","11 May 2013","5","147.91","4522.119"
"USEP","11 May 2013","6","146.92","4466.196"
"USEP","11 May 2013","7","145.92","4420.924"
"USEP","11 May 2013","8","142.14","4407.177"
"USEP","11 May 2013","9","142.14","4402.416"
"USEP","11 May 2013","10","142.14","4394.623"
"USEP","11 May 2013","11","142.14","4411.824"
"USEP","11 May 2013","12","146.93","4463.974"
"USEP","11 May 2013","13","147.89","4522.307"
"USEP","11 May 2013","14","150.25","4588.592"
"USEP","11 May 2013","15","150.43","4681.785"
"USEP","11 May 2013","16","154.09","4877.051"
"USEP","11 May 2013","17","155.99","5117.674"
"USEP","11 May 2013","18","169.26","5333.565"
"USEP","11 May 2013","19","189.64","5470.628"
"USEP","11 May 2013","20","161.76","5534.135"
"USEP","11 May 2013","21","167.28","5592.224"
"USEP","11 May 2013","22","167.30","5621.373"
"USEP","11 May 2013","23","163.66","5616.865"
"USEP","11 May 2013","24","161.21","5580.127"
"USEP","11 May 2013","25","161.21","5506.984"
"USEP","11 May 2013","26","161.19","5479.122"
"USEP","11 May 2013","27","168.24","5474.564"
"USEP","11 May 2013","28","169.26","5473.724"
"USEP","11 May 2013","29","162.21","5446.106"
"USEP","11 May 2013","30","161.18","5413.389"
"USEP","11 May 2013","31","159.19","5373.912"
"USEP","11 May 2013","32","157.19","5324.928"
"USEP","11 May 2013","33","152.14","5242.311"
"USEP","11 May 2013","34","151.10","5189.565"
"USEP","11 May 2013","35","150.55","5125.357"
"USEP","11 May 2013","36","150.50","5091.343"
"USEP","11 May 2013","37","150.50","5110.999"
"USEP","11 May 2013","38","152.10","5211.706"
"USEP","11 May 2013","39","161.20","5293.184"
"USEP","11 May 2013","40","171.78","5310.271"
"USEP","11 May 2013","41","184.96","5318.417"
"USEP","11 May 2013","42","181.35","5307.741"
"USEP","11 May 2013","43","179.78","5303.576"
"USEP","11 May 2013","44","171.01","5243.395"
"USEP","11 May 2013","45","161.23","5190.479"
"USEP","11 May 2013","46","160.54","5130.089"
"USEP","11 May 2013","47","158.16","5056.478"
"USEP","11 May 2013","48","165.71","4869.820"
"USEP","12 May 2013","1","159.03","4745.311"
"USEP","12 May 2013","2","153.97","4675.170"
"USEP","12 May 2013","3","150.76","4569.980"
"USEP","12 May 2013","4","150.35","4511.393"
"USEP","12 May 2013","5","150.29","4443.006"
"USEP","12 May 2013","6","150.25","4396.328"
"USEP","12 May 2013","7","147.89","4371.284"
"USEP","12 May 2013","8","146.90","4346.156"
"USEP","12 May 2013","9","145.90","4318.612"
"USEP","12 May 2013","10","140.05","4305.173"
"USEP","12 May 2013","11","146.90","4337.677"
"USEP","12 May 2013","12","146.90","4368.019"
"USEP","12 May 2013","13","147.88","4409.111"
"USEP","12 May 2013","14","147.87","4427.037"
"USEP","12 May 2013","15","146.92","4433.573"
"USEP","12 May 2013","16","147.88","4513.048"
"USEP","12 May 2013","17","150.38","4632.293"
"USEP","12 May 2013","18","150.43","4758.059"
"USEP","12 May 2013","19","155.93","4894.610"
"USEP","12 May 2013","20","155.92","5001.197"
"USEP","12 May 2013","21","154.11","5101.586"
"USEP","12 May 2013","22","162.17","5147.707"
"USEP","12 May 2013","23","161.75","5133.722"
"USEP","12 May 2013","24","159.13","5099.801"
"USEP","12 May 2013","25","156.11","5073.803"
"USEP","12 May 2013","26","156.12","5075.036"
"USEP","12 May 2013","27","158.14","5094.568"
"USEP","12 May 2013","28","158.13","5092.138"
"USEP","12 May 2013","29","158.12","5098.658"
"USEP","12 May 2013","30","159.16","5110.065"
"USEP","12 May 2013","31","159.13","5114.060"
"USEP","12 May 2013","32","161.14","5130.297"
"USEP","12 May 2013","33","162.12","5139.482"
"USEP","12 May 2013","34","167.17","5148.189"
"USEP","12 May 2013","35","168.17","5162.235"
"USEP","12 May 2013","36","168.18","5154.427"
"USEP","12 May 2013","37","169.19","5193.034"
"USEP","12 May 2013","38","202.07","5288.358"
"USEP","12 May 2013","39","358.93","5333.024"
"USEP","12 May 2013","40","362.75","5339.803"
"USEP","12 May 2013","41","381.13","5354.315"
"USEP","12 May 2013","42","495.72","5368.813"
"USEP","12 May 2013","43","439.08","5361.452"
"USEP","12 May 2013","44","275.21","5323.958"
"USEP","12 May 2013","45","203.53","5260.372"
"USEP","12 May 2013","46","183.95","5183.660"
"USEP","12 May 2013","47","190.97","5090.995"
"USEP","12 May 2013","48","166.15","4989.950"
"USEP","13 May 2013","1","154.03","4876.291"
"USEP","13 May 2013","2","152.03","4775.817"
"USEP","13 May 2013","3","150.40","4672.123"
