"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Jan 2013","1","191.40","4243.123"
"USEP","01 Jan 2013","2","174.17","4134.826"
"USEP","01 Jan 2013","3","155.96","4030.849"
"USEP","01 Jan 2013","4","155.95","4011.849"
"USEP","01 Jan 2013","5","155.96","3988.917"
"USEP","01 Jan 2013","6","157.09","3983.833"
"USEP","01 Jan 2013","7","156.94","3964.733"
"USEP","01 Jan 2013","8","153.99","3921.136"
"USEP","01 Jan 2013","9","147.12","3903.025"
"USEP","01 Jan 2013","10","147.15","3889.065"
"USEP","01 Jan 2013","11","147.19","3904.208"
"USEP","01 Jan 2013","12","147.16","3944.605"
"USEP","01 Jan 2013","13","147.25","3984.330"
"USEP","01 Jan 2013","14","147.24","3980.871"
"USEP","01 Jan 2013","15","147.26","4001.049"
"USEP","01 Jan 2013","16","147.27","4081.588"
"USEP","01 Jan 2013","17","190.94","4220.052"
"USEP","01 Jan 2013","18","191.86","4307.822"
"USEP","01 Jan 2013","19","211.96","4420.716"
"USEP","01 Jan 2013","20","230.97","4538.440"
"USEP","01 Jan 2013","21","212.51","4612.095"
"USEP","01 Jan 2013","22","220.94","4654.822"
"USEP","01 Jan 2013","23","211.97","4623.954"
"USEP","01 Jan 2013","24","203.59","4594.561"
"USEP","01 Jan 2013","25","202.35","4588.866"
"USEP","01 Jan 2013","26","203.60","4619.312"
"USEP","01 Jan 2013","27","203.61","4637.085"
"USEP","01 Jan 2013","28","210.93","4670.234"
"USEP","01 Jan 2013","29","212.38","4705.407"
"USEP","01 Jan 2013","30","212.48","4696.640"
"USEP","01 Jan 2013","31","212.48","4695.149"
"USEP","01 Jan 2013","32","210.93","4676.835"
"USEP","01 Jan 2013","33","203.62","4673.291"
"USEP","01 Jan 2013","34","181.73","4693.111"
"USEP","01 Jan 2013","35","191.59","4710.506"
"USEP","01 Jan 2013","36","171.19","4714.800"
"USEP","01 Jan 2013","37","179.25","4757.985"
"USEP","01 Jan 2013","38","212.41","4874.506"
"USEP","01 Jan 2013","39","234.10","4943.863"
"USEP","01 Jan 2013","40","236.15","4953.937"
"USEP","01 Jan 2013","41","231.15","4948.579"
"USEP","01 Jan 2013","42","232.15","4960.189"
"USEP","01 Jan 2013","43","228.59","4937.392"
"USEP","01 Jan 2013","44","221.11","4884.914"
"USEP","01 Jan 2013","45","213.30","4784.525"
"USEP","01 Jan 2013","46","191.97","4654.937"
"USEP","01 Jan 2013","47","220.76","4523.575"
"USEP","01 Jan 2013","48","191.76","4421.208"
"USEP","02 Jan 2013","1","154.04","4296.242"
"USEP","02 Jan 2013","2","147.25","4187.667"
"USEP","02 Jan 2013","3","147.15","4085.400"
