"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Oct 2016","1","77.12","0.00","5424.964","0.000"
"USEP","01 Oct 2016","2","76.11","0.00","5325.474","0.000"
"USEP","01 Oct 2016","3","68.97","0.00","5232.302","0.000"
"USEP","01 Oct 2016","4","66.92","0.00","5160.460","0.000"
"USEP","01 Oct 2016","5","65.91","0.00","5099.379","0.000"
"USEP","01 Oct 2016","6","64.80","0.00","5050.410","0.000"
"USEP","01 Oct 2016","7","64.43","0.00","5009.452","0.000"
"USEP","01 Oct 2016","8","63.78","0.00","4974.160","0.000"
"USEP","01 Oct 2016","9","60.55","0.00","4940.264","0.000"
"USEP","01 Oct 2016","10","63.78","0.00","4947.541","0.000"
"USEP","01 Oct 2016","11","63.79","0.00","4977.848","0.000"
"USEP","01 Oct 2016","12","63.85","0.00","5029.729","0.000"
"USEP","01 Oct 2016","13","63.85","0.00","5090.821","0.000"
"USEP","01 Oct 2016","14","63.86","0.00","5145.297","0.000"
"USEP","01 Oct 2016","15","61.47","0.00","5219.216","0.000"
"USEP","01 Oct 2016","16","65.21","0.00","5404.040","0.000"
"USEP","01 Oct 2016","17","65.95","0.00","5613.257","0.000"
"USEP","01 Oct 2016","18","64.52","0.00","5776.149","0.000"
"USEP","01 Oct 2016","19","65.54","0.00","5890.360","0.000"
"USEP","01 Oct 2016","20","69.02","0.00","6001.235","0.000"
"USEP","01 Oct 2016","21","72.46","0.00","6095.958","0.000"
"USEP","01 Oct 2016","22","77.92","0.00","6133.084","0.000"
"USEP","01 Oct 2016","23","81.43","0.00","6146.235","0.000"
"USEP","01 Oct 2016","24","72.86","0.00","6085.516","0.000"
"USEP","01 Oct 2016","25","72.15","0.00","6022.343","0.000"
"USEP","01 Oct 2016","26","69.08","0.00","5971.863","0.000"
"USEP","01 Oct 2016","27","67.99","0.00","5926.685","0.000"
"USEP","01 Oct 2016","28","65.95","0.00","5899.698","0.000"
"USEP","01 Oct 2016","29","65.54","0.00","5862.249","0.000"
"USEP","01 Oct 2016","30","64.88","0.00","5830.963","0.000"
"USEP","01 Oct 2016","31","64.53","0.00","5801.824","0.000"
"USEP","01 Oct 2016","32","64.51","0.00","5788.584","0.000"
"USEP","01 Oct 2016","33","63.86","0.00","5756.085","0.000"
"USEP","01 Oct 2016","34","64.51","0.00","5733.864","0.000"
"USEP","01 Oct 2016","35","61.50","0.00","5700.978","0.000"
"USEP","01 Oct 2016","36","61.49","0.00","5680.894","0.000"
"USEP","01 Oct 2016","37","61.50","0.00","5699.954","0.000"
"USEP","01 Oct 2016","38","64.53","0.00","5766.830","0.000"
"USEP","01 Oct 2016","39","65.54","0.00","5819.234","0.000"
"USEP","01 Oct 2016","40","65.59","0.00","5836.485","0.000"
"USEP","01 Oct 2016","41","65.59","0.00","5842.324","0.000"
"USEP","01 Oct 2016","42","66.85","0.00","5847.056","0.000"
"USEP","01 Oct 2016","43","67.03","0.00","5840.083","0.000"
"USEP","01 Oct 2016","44","64.97","0.00","5762.054","0.000"
"USEP","01 Oct 2016","45","64.90","0.00","5674.030","0.000"
"USEP","01 Oct 2016","46","64.88","0.00","5593.104","0.000"
"USEP","01 Oct 2016","47","65.53","0.00","5523.325","0.000"
"USEP","01 Oct 2016","48","71.37","0.00","5439.928","0.000"
"USEP","02 Oct 2016","1","73.30","0.00","5361.084","0.000"
"USEP","02 Oct 2016","2","70.55","0.00","5269.457","0.000"
"USEP","02 Oct 2016","3","68.03","0.00","5156.097","0.000"
"USEP","02 Oct 2016","4","65.92","0.00","5089.364","0.000"
"USEP","02 Oct 2016","5","64.84","0.00","5033.611","0.000"
"USEP","02 Oct 2016","6","63.88","0.00","4977.917","0.000"
"USEP","02 Oct 2016","7","63.80","0.00","4936.552","0.000"
"USEP","02 Oct 2016","8","61.38","0.00","4901.916","0.000"
"USEP","02 Oct 2016","9","56.53","0.00","4877.975","0.000"
"USEP","02 Oct 2016","10","59.54","0.00","4892.801","0.000"
"USEP","02 Oct 2016","11","60.38","0.00","4913.342","0.000"
"USEP","02 Oct 2016","12","63.79","0.00","4974.334","0.000"
"USEP","02 Oct 2016","13","63.79","0.00","5003.393","0.000"
"USEP","02 Oct 2016","14","63.79","0.00","5021.817","0.000"
"USEP","02 Oct 2016","15","56.77","0.00","5030.848","0.000"
"USEP","02 Oct 2016","16","57.31","0.00","5116.232","0.000"
"USEP","02 Oct 2016","17","59.12","0.00","5240.945","0.000"
"USEP","02 Oct 2016","18","64.62","0.00","5375.438","0.000"
"USEP","02 Oct 2016","19","64.86","0.00","5479.067","0.000"
"USEP","02 Oct 2016","20","68.10","0.00","5563.706","0.000"
"USEP","02 Oct 2016","21","68.29","0.00","5629.375","0.000"
"USEP","02 Oct 2016","22","63.85","0.00","5650.552","0.000"
"USEP","02 Oct 2016","23","61.50","0.00","5640.582","0.000"
"USEP","02 Oct 2016","24","63.85","0.00","5616.716","0.000"
"USEP","02 Oct 2016","25","61.50","0.00","5596.106","0.000"
"USEP","02 Oct 2016","26","61.50","0.00","5611.677","0.000"
"USEP","02 Oct 2016","27","61.50","0.00","5636.069","0.000"
"USEP","02 Oct 2016","28","63.85","0.00","5643.718","0.000"
