"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Nov 2016","1","77.21","0.00","5188.039","0.000"
"USEP","01 Nov 2016","2","71.49","0.00","5066.632","0.000"
"USEP","01 Nov 2016","3","110.96","0.00","5062.427","0.000"
"USEP","01 Nov 2016","4","90.62","0.00","4990.576","0.000"
"USEP","01 Nov 2016","5","80.13","0.00","4942.774","0.000"
"USEP","01 Nov 2016","6","80.55","0.00","4895.564","0.000"
"USEP","01 Nov 2016","7","76.50","0.00","4849.721","0.000"
"USEP","01 Nov 2016","8","68.81","0.00","4801.234","0.000"
"USEP","01 Nov 2016","9","68.38","0.00","4786.776","0.000"
"USEP","01 Nov 2016","10","64.71","0.00","4788.694","0.000"
"USEP","01 Nov 2016","11","67.74","0.00","4848.006","0.000"
"USEP","01 Nov 2016","12","76.93","0.00","4963.097","0.000"
"USEP","01 Nov 2016","13","111.00","0.00","5149.949","0.000"
"USEP","01 Nov 2016","14","108.65","0.00","5298.577","0.000"
"USEP","01 Nov 2016","15","61.76","0.00","5510.686","0.000"
"USEP","01 Nov 2016","16","76.15","0.00","5787.784","0.000"
"USEP","01 Nov 2016","17","80.31","0.00","6075.199","0.000"
"USEP","01 Nov 2016","18","67.39","0.00","6259.601","0.000"
"USEP","01 Nov 2016","19","68.01","0.00","6380.580","0.000"
"USEP","01 Nov 2016","20","75.14","0.00","6445.225","0.000"
"USEP","01 Nov 2016","21","78.25","0.00","6505.526","0.000"
"USEP","01 Nov 2016","22","80.37","0.00","6520.928","0.000"
"USEP","01 Nov 2016","23","80.35","0.00","6516.575","0.000"
"USEP","01 Nov 2016","24","70.12","0.00","6446.264","0.000"
"USEP","01 Nov 2016","25","68.53","0.00","6402.722","0.000"
"USEP","01 Nov 2016","26","69.46","0.00","6428.575","0.000"
"USEP","01 Nov 2016","27","68.46","0.00","6478.673","0.000"
"USEP","01 Nov 2016","28","68.51","0.00","6511.132","0.000"
"USEP","01 Nov 2016","29","68.55","0.00","6523.552","0.000"
"USEP","01 Nov 2016","30","67.51","0.00","6506.704","0.000"
"USEP","01 Nov 2016","31","68.02","0.00","6512.415","0.000"
"USEP","01 Nov 2016","32","65.42","0.00","6511.401","0.000"
"USEP","01 Nov 2016","33","66.44","0.00","6498.832","0.000"
"USEP","01 Nov 2016","34","62.78","0.00","6477.461","0.000"
"USEP","01 Nov 2016","35","60.41","0.00","6414.774","0.000"
"USEP","01 Nov 2016","36","59.44","0.00","6307.298","0.000"
