"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","02 Sep 2016","20","65.64","0.00","6536.057","0.000"
"USEP","02 Sep 2016","21","72.12","0.00","6606.467","0.000"
"USEP","02 Sep 2016","22","76.95","0.00","6659.397","0.000"
"USEP","02 Sep 2016","23","76.95","0.00","6646.987","0.000"
"USEP","02 Sep 2016","24","70.14","0.00","6581.110","0.000"
"USEP","02 Sep 2016","25","66.13","0.00","6538.701","0.000"
"USEP","02 Sep 2016","26","66.15","0.00","6545.361","0.000"
"USEP","02 Sep 2016","27","73.44","0.00","6603.062","0.000"
"USEP","02 Sep 2016","28","66.17","0.00","6645.432","0.000"
"USEP","02 Sep 2016","29","72.40","0.00","6656.490","0.000"
"USEP","02 Sep 2016","30","67.04","0.00","6640.268","0.000"
"USEP","02 Sep 2016","31","66.17","0.00","6622.694","0.000"
"USEP","02 Sep 2016","32","73.44","0.00","6629.125","0.000"
"USEP","02 Sep 2016","33","74.71","0.00","6615.607","0.000"
"USEP","02 Sep 2016","34","73.20","0.00","6587.268","0.000"
"USEP","02 Sep 2016","35","65.57","0.00","6511.560","0.000"
"USEP","02 Sep 2016","36","63.95","0.00","6372.763","0.000"
"USEP","02 Sep 2016","37","62.86","0.00","6278.283","0.000"
"USEP","02 Sep 2016","38","65.21","0.00","6293.044","0.000"
"USEP","02 Sep 2016","39","65.57","0.00","6296.220","0.000"
"USEP","02 Sep 2016","40","65.00","0.00","6254.949","0.000"
"USEP","02 Sep 2016","41","70.53","0.00","6219.473","0.000"
"USEP","02 Sep 2016","42","75.90","0.00","6177.869","0.000"
"USEP","02 Sep 2016","43","75.73","0.00","6103.056","0.000"
"USEP","02 Sep 2016","44","72.06","0.00","5992.379","0.000"
"USEP","02 Sep 2016","45","65.48","0.00","5884.773","0.000"
"USEP","02 Sep 2016","46","65.39","0.00","5772.302","0.000"
"USEP","02 Sep 2016","47","65.52","0.00","5667.967","0.000"
"USEP","02 Sep 2016","48","63.90","0.00","5557.633","0.000"
"USEP","03 Sep 2016","1","77.11","0.00","5433.577","0.000"
"USEP","03 Sep 2016","2","70.17","0.00","5325.037","0.000"
"USEP","03 Sep 2016","3","71.35","0.00","5245.825","0.000"
"USEP","03 Sep 2016","4","68.32","0.00","5161.584","0.000"
"USEP","03 Sep 2016","5","64.82","0.00","5111.208","0.000"
"USEP","03 Sep 2016","6","62.77","0.00","5049.356","0.000"
"USEP","03 Sep 2016","7","62.77","0.00","4999.571","0.000"
"USEP","03 Sep 2016","8","61.74","0.00","4976.918","0.000"
"USEP","03 Sep 2016","9","58.35","0.00","4948.549","0.000"
"USEP","03 Sep 2016","10","57.36","0.00","4942.223","0.000"
"USEP","03 Sep 2016","11","57.36","0.00","4966.625","0.000"
"USEP","03 Sep 2016","12","57.37","0.00","5023.815","0.000"
"USEP","03 Sep 2016","13","57.37","0.00","5083.584","0.000"
"USEP","03 Sep 2016","14","59.50","0.00","5122.266","0.000"
"USEP","03 Sep 2016","15","59.27","0.00","5189.257","0.000"
"USEP","03 Sep 2016","16","66.93","0.00","5414.129","0.000"
"USEP","03 Sep 2016","17","63.84","0.00","5650.726","0.000"
"USEP","03 Sep 2016","18","61.75","0.00","5802.117","0.000"
"USEP","03 Sep 2016","19","63.54","0.00","5903.644","0.000"
"USEP","03 Sep 2016","20","65.53","0.00","6002.935","0.000"
"USEP","03 Sep 2016","21","67.56","0.00","6081.685","0.000"
"USEP","03 Sep 2016","22","70.08","0.00","6140.524","0.000"
"USEP","03 Sep 2016","23","69.51","0.00","6143.675","0.000"
"USEP","03 Sep 2016","24","67.56","0.00","6089.383","0.000"
"USEP","03 Sep 2016","25","65.96","0.00","6027.417","0.000"
"USEP","03 Sep 2016","26","65.17","0.00","5993.994","0.000"
"USEP","03 Sep 2016","27","65.17","0.00","5974.407","0.000"
"USEP","03 Sep 2016","28","64.87","0.00","5964.502","0.000"
"USEP","03 Sep 2016","29","63.86","0.00","5942.400","0.000"
"USEP","03 Sep 2016","30","63.86","0.00","5923.251","0.000"
"USEP","03 Sep 2016","31","64.93","0.00","5904.693","0.000"
"USEP","03 Sep 2016","32","63.81","0.00","5885.673","0.000"
"USEP","03 Sep 2016","33","62.91","0.00","5866.399","0.000"
"USEP","03 Sep 2016","34","62.14","0.00","5829.745","0.000"
"USEP","03 Sep 2016","35","62.14","0.00","5793.415","0.000"
"USEP","03 Sep 2016","36","61.78","0.00","5773.525","0.000"
"USEP","03 Sep 2016","37","62.85","0.00","5804.190","0.000"
"USEP","03 Sep 2016","38","64.81","0.00","5881.568","0.000"
"USEP","03 Sep 2016","39","65.58","0.00","5903.575","0.000"
"USEP","03 Sep 2016","40","64.89","0.00","5877.438","0.000"
"USEP","03 Sep 2016","41","65.55","0.00","5916.268","0.000"
"USEP","03 Sep 2016","42","66.00","0.00","5921.079","0.000"
"USEP","03 Sep 2016","43","72.18","0.00","5910.617","0.000"
"USEP","03 Sep 2016","44","67.09","0.00","5836.723","0.000"
"USEP","03 Sep 2016","45","65.56","0.00","5757.556","0.000"
"USEP","03 Sep 2016","46","65.17","0.00","5680.750","0.000"
"USEP","03 Sep 2016","47","65.96","0.00","5613.009","0.000"
"USEP","03 Sep 2016","48","72.20","0.00","5555.580","0.000"
"USEP","04 Sep 2016","1","75.63","0.00","5485.469","0.000"
"USEP","04 Sep 2016","2","72.37","0.00","5401.287","0.000"
"USEP","04 Sep 2016","3","63.88","0.00","5252.003","0.000"
"USEP","04 Sep 2016","4","63.87","0.00","5169.536","0.000"
"USEP","04 Sep 2016","5","63.44","0.00","5117.132","0.000"
"USEP","04 Sep 2016","6","61.78","0.00","5054.117","0.000"
"USEP","04 Sep 2016","7","60.45","0.00","5007.812","0.000"
"USEP","04 Sep 2016","8","60.38","0.00","4979.274","0.000"
"USEP","04 Sep 2016","9","59.20","0.00","4946.417","0.000"
"USEP","04 Sep 2016","10","55.74","0.00","4935.960","0.000"
"USEP","04 Sep 2016","11","58.51","0.00","4955.458","0.000"
"USEP","04 Sep 2016","12","58.53","0.00","4981.272","0.000"
"USEP","04 Sep 2016","13","59.20","0.00","5011.052","0.000"
"USEP","04 Sep 2016","14","56.45","0.00","5024.158","0.000"
"USEP","04 Sep 2016","15","56.75","0.00","5047.587","0.000"
"USEP","04 Sep 2016","16","60.39","0.00","5140.406","0.000"
"USEP","04 Sep 2016","17","56.77","0.00","5261.133","0.000"
"USEP","04 Sep 2016","18","57.42","0.00","5372.307","0.000"
"USEP","04 Sep 2016","19","57.80","0.00","5459.480","0.000"
"USEP","04 Sep 2016","20","61.82","0.00","5551.361","0.000"
"USEP","04 Sep 2016","21","63.61","0.00","5631.254","0.000"
"USEP","04 Sep 2016","22","61.82","0.00","5672.027","0.000"
"USEP","04 Sep 2016","23","60.69","0.00","5668.260","0.000"
"USEP","04 Sep 2016","24","59.82","0.00","5642.873","0.000"
"USEP","04 Sep 2016","25","58.71","0.00","5631.388","0.000"
"USEP","04 Sep 2016","26","59.87","0.00","5648.335","0.000"
"USEP","04 Sep 2016","27","60.67","0.00","5667.694","0.000"
"USEP","04 Sep 2016","28","60.56","0.00","5660.194","0.000"
"USEP","04 Sep 2016","29","57.81","0.00","5619.316","0.000"
"USEP","04 Sep 2016","30","57.42","0.00","5586.459","0.000"
"USEP","04 Sep 2016","31","57.80","0.00","5591.091","0.000"
"USEP","04 Sep 2016","32","57.80","0.00","5589.595","0.000"
"USEP","04 Sep 2016","33","57.80","0.00","5580.798","0.000"
"USEP","04 Sep 2016","34","57.27","0.00","5562.136","0.000"
"USEP","04 Sep 2016","35","57.27","0.00","5559.477","0.000"
"USEP","04 Sep 2016","36","56.79","0.00","5550.069","0.000"
"USEP","04 Sep 2016","37","57.81","0.00","5609.758","0.000"
"USEP","04 Sep 2016","38","61.35","0.00","5722.145","0.000"
"USEP","04 Sep 2016","39","65.21","0.00","5841.261","0.000"
"USEP","04 Sep 2016","40","66.92","0.00","5871.220","0.000"
"USEP","04 Sep 2016","41","63.26","0.00","5883.660","0.000"
"USEP","04 Sep 2016","42","64.00","0.00","5896.791","0.000"
"USEP","04 Sep 2016","43","63.99","0.00","5887.174","0.000"
"USEP","04 Sep 2016","44","61.42","0.00","5816.426","0.000"
"USEP","04 Sep 2016","45","60.53","0.00","5716.131","0.000"
"USEP","04 Sep 2016","46","57.44","0.00","5611.900","0.000"
"USEP","04 Sep 2016","47","61.33","0.00","5507.237","0.000"
"USEP","04 Sep 2016","48","55.78","0.00","5384.175","0.000"
"USEP","05 Sep 2016","1","61.81","0.00","5269.254","0.000"
"USEP","05 Sep 2016","2","60.41","0.00","5163.954","0.000"
"USEP","05 Sep 2016","3","60.39","0.00","5076.298","0.000"
"USEP","05 Sep 2016","4","56.97","0.00","5006.351","0.000"
"USEP","05 Sep 2016","5","55.74","0.00","4955.184","0.000"
"USEP","05 Sep 2016","6","55.43","0.00","4913.362","0.000"
"USEP","05 Sep 2016","7","55.35","0.00","4875.172","0.000"
"USEP","05 Sep 2016","8","55.35","0.00","4866.475","0.000"
"USEP","05 Sep 2016","9","54.70","0.00","4858.662","0.000"
"USEP","05 Sep 2016","10","55.35","0.00","4899.829","0.000"
"USEP","05 Sep 2016","11","55.65","0.00","4960.751","0.000"
"USEP","05 Sep 2016","12","60.37","0.00","5108.688","0.000"
"USEP","05 Sep 2016","13","61.77","0.00","5281.067","0.000"
"USEP","05 Sep 2016","14","63.60","0.00","5422.280","0.000"
"USEP","05 Sep 2016","15","57.82","0.00","5582.692","0.000"
"USEP","05 Sep 2016","16","57.83","0.00","5833.170","0.000"
"USEP","05 Sep 2016","17","63.02","0.00","6134.416","0.000"
"USEP","05 Sep 2016","18","85.58","0.00","6386.236","0.000"
"USEP","05 Sep 2016","19","200.68","0.00","6530.431","0.000"
"USEP","05 Sep 2016","20","202.21","0.00","6592.516","0.000"
"USEP","05 Sep 2016","21","203.18","0.00","6668.338","0.000"
"USEP","05 Sep 2016","22","377.18","0.00","6715.464","0.000"
"USEP","05 Sep 2016","23","203.43","0.00","6687.006","0.000"
"USEP","05 Sep 2016","24","201.83","0.00","6648.707","0.000"
"USEP","05 Sep 2016","25","169.49","0.00","6614.160","0.000"
"USEP","05 Sep 2016","26","172.99","0.00","6627.078","0.000"
"USEP","05 Sep 2016","27","202.35","0.00","6687.587","0.000"
"USEP","05 Sep 2016","28","202.43","0.00","6716.970","0.000"
"USEP","05 Sep 2016","29","203.31","0.00","6742.382","0.000"
"USEP","05 Sep 2016","30","202.14","0.00","6722.755","0.000"
"USEP","05 Sep 2016","31","202.56","0.00","6692.199","0.000"
"USEP","05 Sep 2016","32","199.67","0.00","6668.075","0.000"
"USEP","05 Sep 2016","33","94.72","0.00","6637.674","0.000"
"USEP","05 Sep 2016","34","70.67","0.00","6599.037","0.000"
"USEP","05 Sep 2016","35","64.11","0.00","6533.294","0.000"
"USEP","05 Sep 2016","36","64.10","0.00","6411.881","0.000"
"USEP","05 Sep 2016","37","63.44","0.00","6336.193","0.000"
"USEP","05 Sep 2016","38","65.12","0.00","6365.223","0.000"
"USEP","05 Sep 2016","39","101.96","0.00","6386.848","0.000"
"USEP","05 Sep 2016","40","102.00","0.00","6371.480","0.000"
"USEP","05 Sep 2016","41","94.69","0.00","6327.511","0.000"
"USEP","05 Sep 2016","42","223.77","0.00","6276.991","0.000"
"USEP","05 Sep 2016","43","223.77","0.00","6206.114","0.000"
"USEP","05 Sep 2016","44","101.57","0.00","6093.185","0.000"
"USEP","05 Sep 2016","45","75.73","0.00","5956.018","0.000"
"USEP","05 Sep 2016","46","64.34","0.00","5809.016","0.000"
"USEP","05 Sep 2016","47","64.05","0.00","5683.021","0.000"
"USEP","05 Sep 2016","48","65.08","0.00","5547.941","0.000"
"USEP","06 Sep 2016","1","75.61","0.00","5423.965","0.000"
"USEP","06 Sep 2016","2","71.60","0.00","5311.688","0.000"
"USEP","06 Sep 2016","3","67.05","0.00","5209.743","0.000"
"USEP","06 Sep 2016","4","66.01","0.00","5138.379","0.000"
"USEP","06 Sep 2016","5","64.30","0.00","5085.707","0.000"
"USEP","06 Sep 2016","6","62.82","0.00","5042.587","0.000"
"USEP","06 Sep 2016","7","61.80","0.00","5013.428","0.000"
"USEP","06 Sep 2016","8","61.79","0.00","4996.480","0.000"
"USEP","06 Sep 2016","9","60.42","0.00","4987.907","0.000"
"USEP","06 Sep 2016","10","60.55","0.00","5002.265","0.000"
"USEP","06 Sep 2016","11","62.81","0.00","5073.962","0.000"
"USEP","06 Sep 2016","12","65.93","0.00","5213.470","0.000"
"USEP","06 Sep 2016","13","70.61","0.00","5379.364","0.000"
"USEP","06 Sep 2016","14","75.52","0.00","5501.835","0.000"
"USEP","06 Sep 2016","15","60.49","0.00","5652.754","0.000"
"USEP","06 Sep 2016","16","61.84","0.00","5955.079","0.000"
"USEP","06 Sep 2016","17","72.75","0.00","6278.034","0.000"
"USEP","06 Sep 2016","18","101.91","0.00","6479.280","0.000"
"USEP","06 Sep 2016","19","73.31","0.00","6573.735","0.000"
"USEP","06 Sep 2016","20","80.78","0.00","6617.555","0.000"
"USEP","06 Sep 2016","21","153.86","0.00","6669.119","0.000"
"USEP","06 Sep 2016","22","190.98","0.00","6719.360","0.000"
"USEP","06 Sep 2016","23","161.95","0.00","6698.472","0.000"
"USEP","06 Sep 2016","24","130.37","0.00","6651.525","0.000"
"USEP","06 Sep 2016","25","82.51","0.00","6604.936","0.000"
"USEP","06 Sep 2016","26","108.70","0.00","6624.548","0.000"
"USEP","06 Sep 2016","27","150.93","0.00","6681.569","0.000"
"USEP","06 Sep 2016","28","155.59","0.00","6723.008","0.000"
"USEP","06 Sep 2016","29","161.92","0.00","6737.412","0.000"
"USEP","06 Sep 2016","30","161.93","0.00","6735.240","0.000"
"USEP","06 Sep 2016","31","161.97","0.00","6742.874","0.000"
"USEP","06 Sep 2016","32","161.96","0.00","6739.191","0.000"
"USEP","06 Sep 2016","33","160.83","0.00","6723.749","0.000"
"USEP","06 Sep 2016","34","150.77","0.00","6692.657","0.000"
"USEP","06 Sep 2016","35","87.33","0.00","6605.369","0.000"
"USEP","06 Sep 2016","36","72.26","0.00","6468.654","0.000"
"USEP","06 Sep 2016","37","65.12","0.00","6384.994","0.000"
"USEP","06 Sep 2016","38","66.37","0.00","6384.189","0.000"
"USEP","06 Sep 2016","39","72.24","0.00","6388.518","0.000"
"USEP","06 Sep 2016","40","72.26","0.00","6363.543","0.000"
"USEP","06 Sep 2016","41","71.12","0.00","6323.545","0.000"
"USEP","06 Sep 2016","42","102.56","0.00","6282.850","0.000"
"USEP","06 Sep 2016","43","191.12","0.00","6218.434","0.000"
"USEP","06 Sep 2016","44","106.06","0.00","6098.260","0.000"
"USEP","06 Sep 2016","45","73.33","0.00","5951.371","0.000"
"USEP","06 Sep 2016","46","64.08","0.00","5827.996","0.000"
"USEP","06 Sep 2016","47","62.98","0.00","5698.562","0.000"
"USEP","06 Sep 2016","48","60.51","0.00","5557.598","0.000"
"USEP","07 Sep 2016","1","74.29","0.00","5422.847","0.000"
"USEP","07 Sep 2016","2","67.06","0.00","5311.305","0.000"
"USEP","07 Sep 2016","3","65.02","0.00","5224.295","0.000"
"USEP","07 Sep 2016","4","63.95","0.00","5152.195","0.000"
"USEP","07 Sep 2016","5","62.87","0.00","5096.805","0.000"
"USEP","07 Sep 2016","6","61.80","0.00","5046.478","0.000"
"USEP","07 Sep 2016","7","60.52","0.00","5010.222","0.000"
"USEP","07 Sep 2016","8","60.41","0.00","4991.217","0.000"
"USEP","07 Sep 2016","9","60.41","0.00","4995.263","0.000"
"USEP","07 Sep 2016","10","61.30","0.00","5026.931","0.000"
"USEP","07 Sep 2016","11","61.96","0.00","5092.351","0.000"
"USEP","07 Sep 2016","12","64.96","0.00","5227.844","0.000"
"USEP","07 Sep 2016","13","70.58","0.00","5377.610","0.000"
"USEP","07 Sep 2016","14","66.03","0.00","5457.577","0.000"
"USEP","07 Sep 2016","15","57.65","0.00","5578.875","0.000"
"USEP","07 Sep 2016","16","58.47","0.00","5866.633","0.000"
"USEP","07 Sep 2016","17","65.34","0.00","6193.723","0.000"
"USEP","07 Sep 2016","18","65.10","0.00","6386.450","0.000"
"USEP","07 Sep 2016","19","70.63","0.00","6479.061","0.000"
"USEP","07 Sep 2016","20","80.75","0.00","6536.479","0.000"
"USEP","07 Sep 2016","21","85.69","0.00","6587.626","0.000"
"USEP","07 Sep 2016","22","111.38","0.00","6619.424","0.000"
"USEP","07 Sep 2016","23","113.09","0.00","6625.413","0.000"
"USEP","07 Sep 2016","24","85.70","0.00","6570.370","0.000"
"USEP","07 Sep 2016","25","66.18","0.00","6510.968","0.000"
"USEP","07 Sep 2016","26","73.37","0.00","6535.669","0.000"
"USEP","07 Sep 2016","27","101.87","0.00","6586.557","0.000"
"USEP","07 Sep 2016","28","111.40","0.00","6601.089","0.000"
"USEP","07 Sep 2016","29","120.56","0.00","6606.412","0.000"
"USEP","07 Sep 2016","30","85.69","0.00","6581.418","0.000"
"USEP","07 Sep 2016","31","76.40","0.00","6561.016","0.000"
"USEP","07 Sep 2016","32","76.39","0.00","6550.634","0.000"
"USEP","07 Sep 2016","33","67.17","0.00","6527.335","0.000"
"USEP","07 Sep 2016","34","65.08","0.00","6500.641","0.000"
"USEP","07 Sep 2016","35","61.25","0.00","6422.915","0.000"
"USEP","07 Sep 2016","36","62.94","0.00","6295.101","0.000"
"USEP","07 Sep 2016","37","60.96","0.00","6220.522","0.000"
"USEP","07 Sep 2016","38","65.08","0.00","6249.308","0.000"
"USEP","07 Sep 2016","39","102.00","0.00","6276.245","0.000"
"USEP","07 Sep 2016","40","101.99","0.00","6245.307","0.000"
"USEP","07 Sep 2016","41","73.32","0.00","6211.079","0.000"
"USEP","07 Sep 2016","42","89.65","0.00","6169.842","0.000"
"USEP","07 Sep 2016","43","80.75","0.00","6100.963","0.000"
"USEP","07 Sep 2016","44","67.04","0.00","5987.016","0.000"
"USEP","07 Sep 2016","45","63.00","0.00","5842.349","0.000"
"USEP","07 Sep 2016","46","61.34","0.00","5716.141","0.000"
"USEP","07 Sep 2016","47","60.51","0.00","5586.777","0.000"
"USEP","07 Sep 2016","48","60.44","0.00","5463.292","0.000"
"USEP","08 Sep 2016","1","75.61","0.00","5336.448","0.000"
"USEP","08 Sep 2016","2","70.75","0.00","5232.595","0.000"
"USEP","08 Sep 2016","3","69.84","0.00","5136.704","0.000"
"USEP","08 Sep 2016","4","63.89","0.00","5071.651","0.000"
"USEP","08 Sep 2016","5","62.80","0.00","5017.449","0.000"
"USEP","08 Sep 2016","6","61.78","0.00","4970.164","0.000"
"USEP","08 Sep 2016","7","60.41","0.00","4938.923","0.000"
"USEP","08 Sep 2016","8","60.40","0.00","4920.877","0.000"
"USEP","08 Sep 2016","9","60.40","0.00","4919.296","0.000"
"USEP","08 Sep 2016","10","60.41","0.00","4937.829","0.000"
"USEP","08 Sep 2016","11","61.79","0.00","5002.986","0.000"
"USEP","08 Sep 2016","12","65.91","0.00","5143.955","0.000"
"USEP","08 Sep 2016","13","75.54","0.00","5323.104","0.000"
"USEP","08 Sep 2016","14","75.55","0.00","5438.974","0.000"
"USEP","08 Sep 2016","15","60.51","0.00","5591.161","0.000"
"USEP","08 Sep 2016","16","62.87","0.00","5879.490","0.000"
"USEP","08 Sep 2016","17","85.03","0.00","6227.301","0.000"
"USEP","08 Sep 2016","18","101.94","0.00","6398.955","0.000"
"USEP","08 Sep 2016","19","140.76","0.00","6498.091","0.000"
"USEP","08 Sep 2016","20","180.95","0.00","6567.895","0.000"
"USEP","08 Sep 2016","21","180.98","0.00","6628.216","0.000"
"USEP","08 Sep 2016","22","202.03","0.00","6663.846","0.000"
"USEP","08 Sep 2016","23","170.12","0.00","6670.490","0.000"
"USEP","08 Sep 2016","24","150.79","0.00","6627.172","0.000"
"USEP","08 Sep 2016","25","78.40","0.00","6562.731","0.000"
"USEP","08 Sep 2016","26","96.92","0.00","6596.890","0.000"
"USEP","08 Sep 2016","27","112.76","0.00","6650.864","0.000"
"USEP","08 Sep 2016","28","81.71","0.00","6676.643","0.000"
"USEP","08 Sep 2016","29","69.12","0.00","6690.375","0.000"
"USEP","08 Sep 2016","30","87.18","0.00","6693.372","0.000"
"USEP","08 Sep 2016","31","80.77","0.00","6680.435","0.000"
"USEP","08 Sep 2016","32","87.17","0.00","6690.723","0.000"
"USEP","08 Sep 2016","33","89.64","0.00","6684.267","0.000"
"USEP","08 Sep 2016","34","100.96","0.00","6645.298","0.000"
"USEP","08 Sep 2016","35","153.86","0.00","6571.677","0.000"
"USEP","08 Sep 2016","36","122.17","0.00","6441.895","0.000"
"USEP","08 Sep 2016","37","77.09","0.00","6338.683","0.000"
"USEP","08 Sep 2016","38","82.48","0.00","6354.185","0.000"
"USEP","08 Sep 2016","39","112.71","0.00","6366.908","0.000"
"USEP","08 Sep 2016","40","102.01","0.00","6348.360","0.000"
"USEP","08 Sep 2016","41","104.12","0.00","6306.105","0.000"
"USEP","08 Sep 2016","42","122.18","0.00","6253.433","0.000"
"USEP","08 Sep 2016","43","153.83","0.00","6185.642","0.000"
"USEP","08 Sep 2016","44","203.18","0.00","6073.449","0.000"
"USEP","08 Sep 2016","45","149.46","0.00","5946.724","0.000"
"USEP","08 Sep 2016","46","77.08","0.00","5812.972","0.000"
"USEP","08 Sep 2016","47","73.23","0.00","5687.166","0.000"
"USEP","08 Sep 2016","48","63.94","0.00","5557.509","0.000"
"USEP","09 Sep 2016","1","92.78","0.00","5448.576","0.000"
"USEP","09 Sep 2016","2","79.24","0.00","5339.311","0.000"
"USEP","09 Sep 2016","3","75.61","0.00","5253.658","0.000"
"USEP","09 Sep 2016","4","74.43","0.00","5183.178","0.000"
"USEP","09 Sep 2016","5","65.24","0.00","5116.496","0.000"
"USEP","09 Sep 2016","6","63.89","0.00","5065.921","0.000"
"USEP","09 Sep 2016","7","62.82","0.00","5038.298","0.000"
"USEP","09 Sep 2016","8","61.81","0.00","5016.778","0.000"
"USEP","09 Sep 2016","9","61.80","0.00","5024.839","0.000"
"USEP","09 Sep 2016","10","61.81","0.00","5036.384","0.000"
"USEP","09 Sep 2016","11","63.89","0.00","5098.569","0.000"
"USEP","09 Sep 2016","12","73.05","0.00","5232.819","0.000"
"USEP","09 Sep 2016","13","79.16","0.00","5391.759","0.000"
"USEP","09 Sep 2016","14","82.61","0.00","5503.465","0.000"
"USEP","09 Sep 2016","15","63.88","0.00","5686.992","0.000"
"USEP","09 Sep 2016","16","70.63","0.00","5964.606","0.000"
"USEP","09 Sep 2016","17","304.26","0.00","6289.381","0.000"
"USEP","09 Sep 2016","18","201.70","0.00","6481.790","0.000"
"USEP","09 Sep 2016","19","191.02","0.00","6561.131","0.000"
"USEP","09 Sep 2016","20","202.22","0.00","6654.094","0.000"
"USEP","09 Sep 2016","21","212.08","0.00","6710.986","0.000"
"USEP","09 Sep 2016","22","327.13","0.00","6766.436","0.000"
"USEP","09 Sep 2016","23","212.14","0.00","6750.821","0.000"
"USEP","09 Sep 2016","24","170.89","0.00","6686.648","0.000"
