"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Mar 2012","1","216.54","4670.284"
"USEP","01 Mar 2012","2","198.31","4469.566"
"USEP","01 Mar 2012","3","186.26","4330.997"
"USEP","01 Mar 2012","4","178.08","4264.747"
"USEP","01 Mar 2012","5","177.52","4243.302"
"USEP","01 Mar 2012","6","177.56","4259.534"
"USEP","01 Mar 2012","7","177.54","4233.973"
"USEP","01 Mar 2012","8","177.46","4211.638"
"USEP","01 Mar 2012","9","177.48","4194.864"
"USEP","01 Mar 2012","10","177.49","4208.104"
"USEP","01 Mar 2012","11","182.21","4298.583"
"USEP","01 Mar 2012","12","201.19","4445.034"
"USEP","01 Mar 2012","13","201.89","4603.622"
"USEP","01 Mar 2012","14","216.70","4730.734"
"USEP","01 Mar 2012","15","216.66","4880.098"
"USEP","01 Mar 2012","16","181.49","5142.633"
"USEP","01 Mar 2012","17","215.58","5418.960"
"USEP","01 Mar 2012","18","221.42","5633.883"
"USEP","01 Mar 2012","19","221.36","5769.653"
"USEP","01 Mar 2012","20","232.06","5867.204"
"USEP","01 Mar 2012","21","241.63","5946.749"
"USEP","01 Mar 2012","22","261.58","6000.157"
"USEP","01 Mar 2012","23","252.37","6010.127"
"USEP","01 Mar 2012","24","232.17","5969.606"
"USEP","01 Mar 2012","25","232.16","5920.821"
"USEP","01 Mar 2012","26","232.16","5945.581"
"USEP","01 Mar 2012","27","252.39","6008.223"
"USEP","01 Mar 2012","28","252.48","6055.160"
"USEP","01 Mar 2012","29","287.49","6072.242"
"USEP","01 Mar 2012","30","273.61","6055.488"
"USEP","01 Mar 2012","31","252.37","6018.277"
"USEP","01 Mar 2012","32","236.42","5952.489"
"USEP","01 Mar 2012","33","232.15","5908.684"
"USEP","01 Mar 2012","34","222.05","5864.023"
"USEP","01 Mar 2012","35","221.98","5802.559"
"USEP","01 Mar 2012","36","202.07","5669.289"
"USEP","01 Mar 2012","37","201.54","5571.579"
"USEP","01 Mar 2012","38","220.21","5575.843"
"USEP","01 Mar 2012","39","221.40","5602.751"
"USEP","01 Mar 2012","40","221.40","5592.816"
"USEP","01 Mar 2012","41","226.36","5546.107"
"USEP","01 Mar 2012","42","242.10","5478.058"
"USEP","01 Mar 2012","43","230.47","5390.273"
"USEP","01 Mar 2012","44","197.36","5267.748"
"USEP","01 Mar 2012","45","230.16","5109.235"
"USEP","01 Mar 2012","46","228.29","4965.423"
"USEP","01 Mar 2012","47","182.24","4818.311"
"USEP","01 Mar 2012","48","179.08","4692.913"
"USEP","02 Mar 2012","1","175.65","4531.283"
"USEP","02 Mar 2012","2","177.66","4471.096"
"USEP","02 Mar 2012","3","224.80","4492.875"
"USEP","02 Mar 2012","4","215.12","4363.600"
"USEP","02 Mar 2012","5","181.84","4287.047"
"USEP","02 Mar 2012","6","177.72","4258.743"
"USEP","02 Mar 2012","7","177.57","4228.874"
"USEP","02 Mar 2012","8","175.49","4195.247"
"USEP","02 Mar 2012","9","175.44","4195.580"
"USEP","02 Mar 2012","10","176.15","4231.150"
"USEP","02 Mar 2012","11","181.82","4322.349"
"USEP","02 Mar 2012","12","216.07","4471.405"
"USEP","02 Mar 2012","13","221.16","4641.727"
"USEP","02 Mar 2012","14","219.39","4721.515"
"USEP","02 Mar 2012","15","239.37","4883.800"
"USEP","02 Mar 2012","16","219.69","5157.016"
"USEP","02 Mar 2012","17","261.69","5425.153"
"USEP","02 Mar 2012","18","252.24","5637.551"
"USEP","02 Mar 2012","19","232.09","5777.734"
"USEP","02 Mar 2012","20","232.18","5846.186"
"USEP","02 Mar 2012","21","232.18","5935.691"
"USEP","02 Mar 2012","22","242.28","5975.491"
"USEP","02 Mar 2012","23","242.30","5981.276"
"USEP","02 Mar 2012","24","234.85","5940.169"
"USEP","02 Mar 2012","25","233.84","5917.600"
"USEP","02 Mar 2012","26","234.87","5944.895"
"USEP","02 Mar 2012","27","240.91","5987.871"
"USEP","02 Mar 2012","28","241.93","5999.595"
"USEP","02 Mar 2012","29","240.92","5992.175"
"USEP","02 Mar 2012","30","232.20","5928.012"
"USEP","02 Mar 2012","31","225.79","5914.111"
"USEP","02 Mar 2012","32","224.79","5901.477"
"USEP","02 Mar 2012","33","223.72","5850.331"
"USEP","02 Mar 2012","34","225.70","5794.424"
"USEP","02 Mar 2012","35","205.33","5710.987"
"USEP","02 Mar 2012","36","195.24","5562.891"
"USEP","02 Mar 2012","37","194.38","5459.003"
"USEP","02 Mar 2012","38","201.36","5456.513"
"USEP","02 Mar 2012","39","206.26","5487.263"
"USEP","02 Mar 2012","40","215.31","5488.361"
"USEP","02 Mar 2012","41","221.93","5459.480"
"USEP","02 Mar 2012","42","301.80","5402.703"
"USEP","02 Mar 2012","43","252.16","5285.138"
"USEP","02 Mar 2012","44","224.37","5169.794"
"USEP","02 Mar 2012","45","205.27","5044.396"
"USEP","02 Mar 2012","46","197.90","4913.039"
"USEP","02 Mar 2012","47","177.74","4782.487"
"USEP","02 Mar 2012","48","177.71","4659.484"
"USEP","03 Mar 2012","1","177.59","4522.064"
"USEP","03 Mar 2012","2","177.59","4428.007"
"USEP","03 Mar 2012","3","237.80","4335.903"
"USEP","03 Mar 2012","4","246.91","4287.748"
"USEP","03 Mar 2012","5","237.85","4233.217"
"USEP","03 Mar 2012","6","215.03","4169.432"
"USEP","03 Mar 2012","7","201.18","4100.449"
"USEP","03 Mar 2012","8","182.68","4068.760"
"USEP","03 Mar 2012","9","197.87","4077.875"
"USEP","03 Mar 2012","10","197.37","4076.444"
"USEP","03 Mar 2012","11","204.30","4113.212"
"USEP","03 Mar 2012","12","229.51","4179.338"
"USEP","03 Mar 2012","13","221.36","4236.781"
"USEP","03 Mar 2012","14","226.40","4301.873"
"USEP","03 Mar 2012","15","305.27","4405.617"
"USEP","03 Mar 2012","16","301.92","4599.740"
"USEP","03 Mar 2012","17","221.49","4816.467"
"USEP","03 Mar 2012","18","241.99","4986.789"
"USEP","03 Mar 2012","19","242.09","5121.759"
"USEP","03 Mar 2012","20","242.05","5228.798"
"USEP","03 Mar 2012","21","272.41","5298.144"
"USEP","03 Mar 2012","22","288.56","5363.669"
"USEP","03 Mar 2012","23","290.23","5363.967"
"USEP","03 Mar 2012","24","272.90","5279.904"
"USEP","03 Mar 2012","25","252.23","5212.695"
"USEP","03 Mar 2012","26","242.12","5191.011"
"USEP","03 Mar 2012","27","236.47","5169.724"
"USEP","03 Mar 2012","28","236.44","5156.002"
"USEP","03 Mar 2012","29","231.92","5138.324"
"USEP","03 Mar 2012","30","221.00","5115.134"
"USEP","03 Mar 2012","31","214.77","5087.183"
"USEP","03 Mar 2012","32","206.22","5063.466"
"USEP","03 Mar 2012","33","199.80","5023.383"
"USEP","03 Mar 2012","34","231.97","4991.982"
"USEP","03 Mar 2012","35","231.99","4976.506"
"USEP","03 Mar 2012","36","232.00","4990.889"
"USEP","03 Mar 2012","37","236.36","5016.733"
"USEP","03 Mar 2012","38","252.24","5077.123"
"USEP","03 Mar 2012","39","270.28","5110.273"
"USEP","03 Mar 2012","40","272.44","5135.645"
"USEP","03 Mar 2012","41","270.29","5116.868"
"USEP","03 Mar 2012","42","284.26","5111.054"
"USEP","03 Mar 2012","43","301.92","5087.953"
"USEP","03 Mar 2012","44","257.15","4995.556"
"USEP","03 Mar 2012","45","250.02","4903.149"
"USEP","03 Mar 2012","46","233.51","4816.666"
"USEP","03 Mar 2012","47","211.42","4719.164"
"USEP","03 Mar 2012","48","261.50","4629.446"
"USEP","04 Mar 2012","1","299.72","4547.043"
"USEP","04 Mar 2012","2","283.89","4446.833"
"USEP","04 Mar 2012","3","241.12","4324.432"
"USEP","04 Mar 2012","4","221.49","4263.167"
"USEP","04 Mar 2012","5","207.74","4207.488"
"USEP","04 Mar 2012","6","177.96","4162.718"
"USEP","04 Mar 2012","7","177.40","4120.523"
"USEP","04 Mar 2012","8","177.35","4095.852"
"USEP","04 Mar 2012","9","175.65","4070.614"
"USEP","04 Mar 2012","10","177.34","4075.325"
"USEP","04 Mar 2012","11","177.34","4091.055"
"USEP","04 Mar 2012","12","177.40","4121.422"
"USEP","04 Mar 2012","13","177.91","4171.932"
"USEP","04 Mar 2012","14","177.93","4190.580"
"USEP","04 Mar 2012","15","178.22","4198.651"
"USEP","04 Mar 2012","16","181.53","4277.768"
"USEP","04 Mar 2012","17","202.93","4404.359"
"USEP","04 Mar 2012","18","260.64","4537.704"
"USEP","04 Mar 2012","19","296.87","4649.698"
"USEP","04 Mar 2012","20","305.54","4762.214"
"USEP","04 Mar 2012","21","300.00","4839.597"
"USEP","04 Mar 2012","22","304.92","4906.811"
"USEP","04 Mar 2012","23","304.94","4914.122"
"USEP","04 Mar 2012","24","302.84","4897.239"
"USEP","04 Mar 2012","25","297.01","4884.407"
"USEP","04 Mar 2012","26","301.79","4906.672"
"USEP","04 Mar 2012","27","304.72","4940.324"
"USEP","04 Mar 2012","28","304.74","4937.705"
"USEP","04 Mar 2012","29","302.08","4927.760"
"USEP","04 Mar 2012","30","301.79","4917.467"
"USEP","04 Mar 2012","31","301.77","4896.847"
"USEP","04 Mar 2012","32","300.05","4876.996"
"USEP","04 Mar 2012","33","297.03","4856.923"
"USEP","04 Mar 2012","34","297.03","4855.253"
"USEP","04 Mar 2012","35","295.34","4847.325"
"USEP","04 Mar 2012","36","292.32","4834.294"
"USEP","04 Mar 2012","37","300.14","4871.236"
"USEP","04 Mar 2012","38","312.03","4961.874"
"USEP","04 Mar 2012","39","570.10","5091.825"
"USEP","04 Mar 2012","40","591.32","5162.245"
"USEP","04 Mar 2012","41","591.35","5166.464"
"USEP","04 Mar 2012","42","591.33","5157.891"
"USEP","04 Mar 2012","43","570.10","5138.567"
