"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","05 Jun 2015","12","98.65","5061.170"
"USEP","05 Jun 2015","13","99.70","5194.892"
"USEP","05 Jun 2015","14","112.74","5320.514"
"USEP","05 Jun 2015","15","85.54","5467.089"
"USEP","05 Jun 2015","16","94.26","5780.562"
"USEP","05 Jun 2015","17","98.85","6087.932"
"USEP","05 Jun 2015","18","98.79","6318.366"
"USEP","05 Jun 2015","19","104.95","6431.076"
"USEP","05 Jun 2015","20","168.29","6524.651"
"USEP","05 Jun 2015","21","174.44","6595.210"
"USEP","05 Jun 2015","22","236.46","6633.693"
"USEP","05 Jun 2015","23","206.27","6641.461"
"USEP","05 Jun 2015","24","115.44","6586.776"
"USEP","05 Jun 2015","25","100.04","6528.592"
"USEP","05 Jun 2015","26","100.93","6548.765"
"USEP","05 Jun 2015","27","138.31","6606.477"
"USEP","05 Jun 2015","28","226.61","6653.796"
"USEP","05 Jun 2015","29","320.76","6676.420"
"USEP","05 Jun 2015","30","266.64","6667.330"
"USEP","05 Jun 2015","31","316.94","6665.769"
"USEP","05 Jun 2015","32","266.64","6659.681"
"USEP","05 Jun 2015","33","206.26","6641.386"
"USEP","05 Jun 2015","34","115.42","6585.011"
"USEP","05 Jun 2015","35","100.01","6489.955"
"USEP","05 Jun 2015","36","100.88","6321.174"
"USEP","05 Jun 2015","37","98.85","6214.433"
"USEP","05 Jun 2015","38","98.79","6185.274"
"USEP","05 Jun 2015","39","99.28","6191.492"
"USEP","05 Jun 2015","40","97.68","6134.685"
"USEP","05 Jun 2015","41","96.04","6098.304"
"USEP","05 Jun 2015","42","135.00","6057.863"
"USEP","05 Jun 2015","43","125.65","5984.407"
"USEP","05 Jun 2015","44","111.85","5877.403"
"USEP","05 Jun 2015","45","105.80","5764.827"
"USEP","05 Jun 2015","46","104.05","5678.031"
"USEP","05 Jun 2015","47","99.84","5562.707"
"USEP","05 Jun 2015","48","99.33","5466.528"
"USEP","06 Jun 2015","1","122.83","5379.185"
"USEP","06 Jun 2015","2","114.81","5283.259"
"USEP","06 Jun 2015","3","102.79","5128.886"
"USEP","06 Jun 2015","4","99.69","5058.546"
"USEP","06 Jun 2015","5","98.69","4985.079"
"USEP","06 Jun 2015","6","96.21","4931.577"
"USEP","06 Jun 2015","7","96.18","4885.122"
"USEP","06 Jun 2015","8","93.17","4866.694"
"USEP","06 Jun 2015","9","92.41","4845.919"
"USEP","06 Jun 2015","10","92.43","4839.483"
"USEP","06 Jun 2015","11","92.42","4859.775"
"USEP","06 Jun 2015","12","93.15","4918.511"
"USEP","06 Jun 2015","13","93.16","4976.491"
"USEP","06 Jun 2015","14","93.16","4987.484"
"USEP","06 Jun 2015","15","96.01","5061.190"
"USEP","06 Jun 2015","16","99.14","5272.857"
"USEP","06 Jun 2015","17","92.98","5502.685"
"USEP","06 Jun 2015","18","99.31","5679.303"
"USEP","06 Jun 2015","19","109.16","5799.175"
"USEP","06 Jun 2015","20","115.10","5909.837"
"USEP","06 Jun 2015","21","125.25","5989.769"
"USEP","06 Jun 2015","22","139.66","6046.999"
"USEP","06 Jun 2015","23","141.97","6047.252"
"USEP","06 Jun 2015","24","126.11","5992.488"
"USEP","06 Jun 2015","25","136.00","5933.991"
"USEP","06 Jun 2015","26","124.23","5879.843"
"USEP","06 Jun 2015","27","115.07","5842.553"
"USEP","06 Jun 2015","28","111.78","5822.698"
"USEP","06 Jun 2015","29","111.76","5808.618"
"USEP","06 Jun 2015","30","110.79","5758.018"
"USEP","06 Jun 2015","31","99.75","5704.293"
"USEP","06 Jun 2015","32","99.30","5666.073"
"USEP","06 Jun 2015","33","96.06","5587.160"
"USEP","06 Jun 2015","34","93.38","5554.586"
"USEP","06 Jun 2015","35","89.97","5503.763"
"USEP","06 Jun 2015","36","93.03","5468.958"
"USEP","06 Jun 2015","37","90.05","5487.094"
"USEP","06 Jun 2015","38","96.15","5563.115"
"USEP","06 Jun 2015","39","99.12","5630.314"
"USEP","06 Jun 2015","40","99.82","5660.219"
"USEP","06 Jun 2015","41","99.90","5651.566"
"USEP","06 Jun 2015","42","99.83","5642.183"
"USEP","06 Jun 2015","43","99.34","5631.119"
"USEP","06 Jun 2015","44","98.79","5555.208"
"USEP","06 Jun 2015","45","98.73","5473.595"
"USEP","06 Jun 2015","46","93.00","5401.217"
"USEP","06 Jun 2015","47","92.58","5318.168"
"USEP","06 Jun 2015","48","110.57","5246.153"
"USEP","07 Jun 2015","1","115.17","5173.864"
"USEP","07 Jun 2015","2","111.73","5076.885"
"USEP","07 Jun 2015","3","100.71","4956.884"
"USEP","07 Jun 2015","4","98.64","4892.781"
"USEP","07 Jun 2015","5","96.15","4822.033"
"USEP","07 Jun 2015","6","93.13","4768.864"
"USEP","07 Jun 2015","7","90.10","4727.370"
"USEP","07 Jun 2015","8","93.02","4699.682"
"USEP","07 Jun 2015","9","90.09","4680.408"
"USEP","07 Jun 2015","10","90.10","4676.492"
"USEP","07 Jun 2015","11","90.10","4699.736"
"USEP","07 Jun 2015","12","90.10","4725.556"
"USEP","07 Jun 2015","13","90.11","4752.468"
"USEP","07 Jun 2015","14","87.09","4750.942"
"USEP","07 Jun 2015","15","83.81","4764.351"
"USEP","07 Jun 2015","16","89.90","4856.560"
"USEP","07 Jun 2015","17","92.94","4996.495"
"USEP","07 Jun 2015","18","96.00","5105.875"
"USEP","07 Jun 2015","19","99.03","5198.575"
"USEP","07 Jun 2015","20","99.04","5288.756"
"USEP","07 Jun 2015","21","96.09","5366.994"
"USEP","07 Jun 2015","22","89.95","5402.380"
"USEP","07 Jun 2015","23","89.96","5406.366"
"USEP","07 Jun 2015","24","89.96","5384.175"
"USEP","07 Jun 2015","25","90.01","5357.069"
"USEP","07 Jun 2015","26","96.08","5362.754"
"USEP","07 Jun 2015","27","94.57","5380.497"
"USEP","07 Jun 2015","28","90.01","5377.038"
"USEP","07 Jun 2015","29","89.96","5368.634"
"USEP","07 Jun 2015","30","89.95","5365.637"
"USEP","07 Jun 2015","31","89.96","5347.626"
"USEP","07 Jun 2015","32","86.63","5334.142"
"USEP","07 Jun 2015","33","86.63","5318.790"
"USEP","07 Jun 2015","34","86.63","5307.483"
"USEP","07 Jun 2015","35","85.71","5318.238"
"USEP","07 Jun 2015","36","99.09","5321.980"
"USEP","07 Jun 2015","37","99.89","5350.806"
"USEP","07 Jun 2015","38","96.04","5461.901"
"USEP","07 Jun 2015","39","99.64","5551.445"
"USEP","07 Jun 2015","40","99.89","5575.291"
"USEP","07 Jun 2015","41","103.98","5616.219"
"USEP","07 Jun 2015","42","114.80","5668.623"
"USEP","07 Jun 2015","43","115.17","5667.783"
"USEP","07 Jun 2015","44","113.78","5599.043"
"USEP","07 Jun 2015","45","102.67","5499.524"
"USEP","07 Jun 2015","46","99.84","5400.944"
"USEP","07 Jun 2015","47","120.46","5303.716"
"USEP","07 Jun 2015","48","120.44","5246.819"
"USEP","08 Jun 2015","1","113.66","5197.134"
"USEP","08 Jun 2015","2","102.77","5089.181"
"USEP","08 Jun 2015","3","93.17","4915.539"
"USEP","08 Jun 2015","4","93.14","4865.695"
"USEP","08 Jun 2015","5","92.19","4812.550"
"USEP","08 Jun 2015","6","90.11","4758.462"
"USEP","08 Jun 2015","7","87.08","4717.430"
"USEP","08 Jun 2015","8","87.08","4704.110"
"USEP","08 Jun 2015","9","86.99","4701.481"
"USEP","08 Jun 2015","10","90.00","4726.813"
"USEP","08 Jun 2015","11","90.68","4792.139"
"USEP","08 Jun 2015","12","96.15","4902.025"
"USEP","08 Jun 2015","13","98.63","5074.380"
"USEP","08 Jun 2015","14","100.77","5215.722"
"USEP","08 Jun 2015","15","82.33","5408.911"
"USEP","08 Jun 2015","16","96.10","5729.202"
"USEP","08 Jun 2015","17","99.39","6063.286"
"USEP","08 Jun 2015","18","99.13","6290.007"
"USEP","08 Jun 2015","19","104.95","6426.816"
"USEP","08 Jun 2015","20","104.95","6481.074"
"USEP","08 Jun 2015","21","172.18","6517.002"
"USEP","08 Jun 2015","22","128.90","6539.854"
"USEP","08 Jun 2015","23","129.82","6536.410"
"USEP","08 Jun 2015","24","100.82","6503.886"
"USEP","08 Jun 2015","25","99.96","6466.079"
"USEP","08 Jun 2015","26","102.95","6496.799"
"USEP","08 Jun 2015","27","125.46","6555.972"
"USEP","08 Jun 2015","28","143.85","6587.472"
"USEP","08 Jun 2015","29","143.89","6591.443"
"USEP","08 Jun 2015","30","111.03","6533.408"
"USEP","08 Jun 2015","31","102.85","6500.323"
"USEP","08 Jun 2015","32","105.04","6516.197"
"USEP","08 Jun 2015","33","100.92","6496.232"
"USEP","08 Jun 2015","34","99.93","6478.032"
"USEP","08 Jun 2015","35","99.34","6403.273"
"USEP","08 Jun 2015","36","99.63","6259.486"
"USEP","08 Jun 2015","37","99.20","6155.425"
"USEP","08 Jun 2015","38","99.19","6154.127"
"USEP","08 Jun 2015","39","99.28","6171.905"
"USEP","08 Jun 2015","40","99.29","6141.568"
"USEP","08 Jun 2015","41","99.28","6103.702"
"USEP","08 Jun 2015","42","143.59","6064.454"
"USEP","08 Jun 2015","43","133.97","5988.333"
"USEP","08 Jun 2015","44","129.42","5864.232"
"USEP","08 Jun 2015","45","119.05","5725.495"
"USEP","08 Jun 2015","46","100.77","5601.851"
"USEP","08 Jun 2015","47","96.27","5465.325"
"USEP","08 Jun 2015","48","89.22","5272.912"
"USEP","09 Jun 2015","1","99.82","5097.754"
"USEP","09 Jun 2015","2","98.74","4991.565"
"USEP","09 Jun 2015","3","99.23","4957.789"
"USEP","09 Jun 2015","4","96.87","4889.421"
"USEP","09 Jun 2015","5","91.82","4832.301"
"USEP","09 Jun 2015","6","91.80","4782.015"
"USEP","09 Jun 2015","7","88.78","4743.671"
"USEP","09 Jun 2015","8","86.76","4723.205"
"USEP","09 Jun 2015","9","86.66","4716.207"
"USEP","09 Jun 2015","10","86.75","4733.960"
"USEP","09 Jun 2015","11","86.67","4791.259"
"USEP","09 Jun 2015","12","92.43","4903.477"
"USEP","09 Jun 2015","13","99.10","5058.531"
"USEP","09 Jun 2015","14","99.72","5175.236"
"USEP","09 Jun 2015","15","85.42","5332.383"
"USEP","09 Jun 2015","16","86.84","5634.419"
"USEP","09 Jun 2015","17","99.95","5986.633"
"USEP","09 Jun 2015","18","85.56","6181.323"
"USEP","09 Jun 2015","19","96.99","6269.436"
"USEP","09 Jun 2015","20","99.29","6334.106"
"USEP","09 Jun 2015","21","98.86","6393.055"
"USEP","09 Jun 2015","22","100.82","6448.048"
"USEP","09 Jun 2015","23","102.89","6449.967"
"USEP","09 Jun 2015","24","99.34","6399.491"
"USEP","09 Jun 2015","25","98.86","6352.878"
"USEP","09 Jun 2015","26","98.89","6362.137"
"USEP","09 Jun 2015","27","102.96","6417.980"
"USEP","09 Jun 2015","28","125.70","6463.271"
"USEP","09 Jun 2015","29","138.26","6463.902"
"USEP","09 Jun 2015","30","98.92","6445.628"
"USEP","09 Jun 2015","31","89.97","6417.522"
"USEP","09 Jun 2015","32","100.88","6411.196"
"USEP","09 Jun 2015","33","104.06","6404.208"
"USEP","09 Jun 2015","34","98.86","6370.904"
"USEP","09 Jun 2015","35","100.76","6299.594"
"USEP","09 Jun 2015","36","86.88","6162.278"
"USEP","09 Jun 2015","37","85.68","6069.568"
"USEP","09 Jun 2015","38","91.94","6083.161"
"USEP","09 Jun 2015","39","96.98","6082.500"
"USEP","09 Jun 2015","40","98.80","6076.357"
"USEP","09 Jun 2015","41","97.04","6047.407"
"USEP","09 Jun 2015","42","122.88","6009.147"
"USEP","09 Jun 2015","43","114.87","5944.031"
"USEP","09 Jun 2015","44","107.79","5814.319"
"USEP","09 Jun 2015","45","100.87","5686.023"
"USEP","09 Jun 2015","46","98.81","5560.048"
"USEP","09 Jun 2015","47","96.93","5422.538"
"USEP","09 Jun 2015","48","91.86","5268.856"
"USEP","10 Jun 2015","1","92.41","5117.997"
"USEP","10 Jun 2015","2","86.78","5006.008"
"USEP","10 Jun 2015","3","86.65","4938.664"
"USEP","10 Jun 2015","4","82.70","4880.674"
"USEP","10 Jun 2015","5","82.26","4817.237"
"USEP","10 Jun 2015","6","81.27","4778.590"
"USEP","10 Jun 2015","7","80.36","4725.973"
"USEP","10 Jun 2015","8","80.28","4698.658"
"USEP","10 Jun 2015","9","80.23","4694.026"
"USEP","10 Jun 2015","10","80.31","4716.515"
"USEP","10 Jun 2015","11","81.27","4771.757"
"USEP","10 Jun 2015","12","82.34","4885.083"
"USEP","10 Jun 2015","13","83.75","5036.499"
"USEP","10 Jun 2015","14","88.82","5145.973"
"USEP","10 Jun 2015","15","81.35","5302.314"
"USEP","10 Jun 2015","16","82.40","5601.657"
"USEP","10 Jun 2015","17","91.92","5931.576"
"USEP","10 Jun 2015","18","82.49","6133.547"
"USEP","10 Jun 2015","19","83.85","6252.354"
"USEP","10 Jun 2015","20","83.88","6341.298"
"USEP","10 Jun 2015","21","95.61","6423.829"
"USEP","10 Jun 2015","22","95.67","6490.855"
"USEP","10 Jun 2015","23","96.56","6497.659"
"USEP","10 Jun 2015","24","95.62","6450.280"
"USEP","10 Jun 2015","25","83.90","6398.517"
"USEP","10 Jun 2015","26","86.93","6415.932"
"USEP","10 Jun 2015","27","95.64","6476.944"
"USEP","10 Jun 2015","28","98.92","6510.054"
"USEP","10 Jun 2015","29","99.38","6520.014"
"USEP","10 Jun 2015","30","98.92","6508.429"
"USEP","10 Jun 2015","31","98.92","6491.193"
"USEP","10 Jun 2015","32","95.67","6490.164"
"USEP","10 Jun 2015","33","98.92","6488.857"
"USEP","10 Jun 2015","34","95.62","6453.639"
"USEP","10 Jun 2015","35","86.93","6365.173"
"USEP","10 Jun 2015","36","95.57","6238.359"
"USEP","10 Jun 2015","37","88.91","6154.818"
"USEP","10 Jun 2015","38","95.60","6169.519"
"USEP","10 Jun 2015","39","98.86","6185.995"
"USEP","10 Jun 2015","40","98.86","6155.410"
"USEP","10 Jun 2015","41","97.04","6102.077"
"USEP","10 Jun 2015","42","138.41","6050.239"
"USEP","10 Jun 2015","43","120.87","5973.930"
"USEP","10 Jun 2015","44","110.81","5854.536"
"USEP","10 Jun 2015","45","102.92","5736.737"
"USEP","10 Jun 2015","46","100.81","5608.024"
"USEP","10 Jun 2015","47","96.95","5471.354"
"USEP","10 Jun 2015","48","90.79","5340.320"
"USEP","11 Jun 2015","1","120.81","5204.808"
"USEP","11 Jun 2015","2","111.28","5100.130"
"USEP","11 Jun 2015","3","109.98","5018.940"
"USEP","11 Jun 2015","4","99.76","4948.445"
"USEP","11 Jun 2015","5","98.62","4900.311"
"USEP","11 Jun 2015","6","90.80","4849.025"
"USEP","11 Jun 2015","7","89.36","4805.249"
"USEP","11 Jun 2015","8","88.34","4780.449"
"USEP","11 Jun 2015","9","88.34","4771.717"
"USEP","11 Jun 2015","10","88.34","4783.053"
"USEP","11 Jun 2015","11","89.36","4843.866"
"USEP","11 Jun 2015","12","99.65","4968.047"
"USEP","11 Jun 2015","13","104.75","5117.500"
"USEP","11 Jun 2015","14","104.78","5222.506"
"USEP","11 Jun 2015","15","81.10","5382.768"
"USEP","11 Jun 2015","16","88.87","5681.451"
"USEP","11 Jun 2015","17","100.73","6007.567"
"USEP","11 Jun 2015","18","147.07","6210.249"
"USEP","11 Jun 2015","19","160.39","6346.829"
"USEP","11 Jun 2015","20","160.89","6432.184"
"USEP","11 Jun 2015","21","161.92","6499.199"
"USEP","11 Jun 2015","22","168.29","6544.421"
"USEP","11 Jun 2015","23","166.79","6559.436"
"USEP","11 Jun 2015","24","100.03","6509.154"
"USEP","11 Jun 2015","25","98.94","6453.465"
"USEP","11 Jun 2015","26","99.44","6461.845"
"USEP","11 Jun 2015","27","100.03","6520.789"
"USEP","11 Jun 2015","28","102.95","6560.708"
"USEP","11 Jun 2015","29","104.57","6577.258"
"USEP","11 Jun 2015","30","102.95","6562.960"
"USEP","11 Jun 2015","31","102.95","6560.226"
"USEP","11 Jun 2015","32","100.65","6538.164"
"USEP","11 Jun 2015","33","99.28","6491.024"
"USEP","11 Jun 2015","34","97.50","6429.147"
"USEP","11 Jun 2015","35","86.93","6336.670"
"USEP","11 Jun 2015","36","86.88","6189.722"
"USEP","11 Jun 2015","37","84.69","6071.824"
"USEP","11 Jun 2015","38","84.72","6063.385"
"USEP","11 Jun 2015","39","86.87","6076.635"
"USEP","11 Jun 2015","40","88.91","6061.869"
"USEP","11 Jun 2015","41","88.94","6036.318"
"USEP","11 Jun 2015","42","105.11","6000.793"
"USEP","11 Jun 2015","43","104.78","5930.134"
"USEP","11 Jun 2015","44","104.05","5817.082"
"USEP","11 Jun 2015","45","101.71","5687.907"
"USEP","11 Jun 2015","46","99.81","5562.866"
"USEP","11 Jun 2015","47","98.71","5429.213"
"USEP","11 Jun 2015","48","89.43","5320.037"
"USEP","12 Jun 2015","1","104.53","5198.834"
"USEP","12 Jun 2015","2","100.68","5086.313"
"USEP","12 Jun 2015","3","99.56","4997.603"
"USEP","12 Jun 2015","4","96.51","4947.898"
"USEP","12 Jun 2015","5","95.37","4885.505"
"USEP","12 Jun 2015","6","88.77","4850.258"
"USEP","12 Jun 2015","7","86.75","4801.060"
