"INFORMATION TYPE","DATE","PERIOD","USEP ($/MWh)","LCP ($/MWh)","DEMAND (MW)","TCL (MW)"
"USEP","01 Apr 2017","1","80.68","0.00","5159.938","0.000"
"USEP","01 Apr 2017","2","74.41","0.00","5040.306","0.000"
"USEP","01 Apr 2017","3","68.94","0.00","4913.312","0.000"
"USEP","01 Apr 2017","4","66.49","0.00","4831.118","0.000"
"USEP","01 Apr 2017","5","65.47","0.00","4777.939","0.000"
"USEP","01 Apr 2017","6","65.46","0.00","4739.243","0.000"
"USEP","01 Apr 2017","7","64.88","0.00","4694.438","0.000"
"USEP","01 Apr 2017","8","64.85","0.00","4669.300","0.000"
"USEP","01 Apr 2017","9","64.46","0.00","4655.006","0.000"
"USEP","01 Apr 2017","10","64.46","0.00","4648.486","0.000"
"USEP","01 Apr 2017","11","64.85","0.00","4689.046","0.000"
"USEP","01 Apr 2017","12","64.92","0.00","4745.465","0.000"
"USEP","01 Apr 2017","13","65.47","0.00","4817.496","0.000"
"USEP","01 Apr 2017","14","65.87","0.00","4883.274","0.000"
"USEP","01 Apr 2017","15","67.52","0.00","4965.577","0.000"
"USEP","01 Apr 2017","16","69.06","0.00","5152.812","0.000"
"USEP","01 Apr 2017","17","78.29","0.00","5375.527","0.000"
"USEP","01 Apr 2017","18","75.12","0.00","5549.547","0.000"
"USEP","01 Apr 2017","19","82.25","0.00","5671.366","0.000"
"USEP","01 Apr 2017","20","84.28","0.00","5763.162","0.000"
"USEP","01 Apr 2017","21","88.49","0.00","5856.693","0.000"
"USEP","01 Apr 2017","22","90.58","0.00","5895.787","0.000"
"USEP","01 Apr 2017","23","91.78","0.00","5906.278","0.000"
"USEP","01 Apr 2017","24","88.50","0.00","5874.316","0.000"
"USEP","01 Apr 2017","25","87.65","0.00","5835.381","0.000"
"USEP","01 Apr 2017","26","86.47","0.00","5804.697","0.000"
"USEP","01 Apr 2017","27","84.78","0.00","5778.450","0.000"
"USEP","01 Apr 2017","28","83.38","0.00","5750.012","0.000"
"USEP","01 Apr 2017","29","82.79","0.00","5719.446","0.000"
"USEP","01 Apr 2017","30","79.68","0.00","5662.326","0.000"
"USEP","01 Apr 2017","31","79.68","0.00","5630.369","0.000"
"USEP","01 Apr 2017","32","75.52","0.00","5602.119","0.000"
"USEP","01 Apr 2017","33","75.11","0.00","5545.516","0.000"
"USEP","01 Apr 2017","34","74.79","0.00","5500.557","0.000"
"USEP","01 Apr 2017","35","73.82","0.00","5467.676","0.000"
"USEP","01 Apr 2017","36","70.57","0.00","5437.851","0.000"
"USEP","01 Apr 2017","37","73.82","0.00","5449.893","0.000"
"USEP","01 Apr 2017","38","75.48","0.00","5517.286","0.000"
"USEP","01 Apr 2017","39","82.26","0.00","5594.868","0.000"
"USEP","01 Apr 2017","40","79.78","0.00","5600.007","0.000"
"USEP","01 Apr 2017","41","79.74","0.00","5585.241","0.000"
"USEP","01 Apr 2017","42","80.30","0.00","5565.535","0.000"
"USEP","01 Apr 2017","43","80.27","0.00","5536.257","0.000"
"USEP","01 Apr 2017","44","77.93","0.00","5462.597","0.000"
"USEP","01 Apr 2017","45","74.80","0.00","5356.070","0.000"
"USEP","01 Apr 2017","46","69.99","0.00","5272.688","0.000"
"USEP","01 Apr 2017","47","66.93","0.00","5165.251","0.000"
"USEP","01 Apr 2017","48","66.94","0.00","5033.959","0.000"
"USEP","02 Apr 2017","1","70.58","0.00","4938.272","0.000"
"USEP","02 Apr 2017","2","67.73","0.00","4835.124","0.000"
"USEP","02 Apr 2017","3","68.47","0.00","4758.869","0.000"
"USEP","02 Apr 2017","4","65.48","0.00","4690.234","0.000"
"USEP","02 Apr 2017","5","65.47","0.00","4632.686","0.000"
"USEP","02 Apr 2017","6","64.75","0.00","4587.350","0.000"
"USEP","02 Apr 2017","7","64.46","0.00","4543.569","0.000"
"USEP","02 Apr 2017","8","64.39","0.00","4536.074","0.000"
"USEP","02 Apr 2017","9","63.74","0.00","4508.700","0.000"
"USEP","02 Apr 2017","10","64.39","0.00","4519.559","0.000"
"USEP","02 Apr 2017","11","64.46","0.00","4550.676","0.000"
"USEP","02 Apr 2017","12","64.47","0.00","4590.043","0.000"
"USEP","02 Apr 2017","13","64.46","0.00","4606.370","0.000"
"USEP","02 Apr 2017","14","64.46","0.00","4633.104","0.000"
"USEP","02 Apr 2017","15","64.47","0.00","4679.896","0.000"
"USEP","02 Apr 2017","16","63.96","0.00","4776.170","0.000"
"USEP","02 Apr 2017","17","64.77","0.00","4898.019","0.000"
"USEP","02 Apr 2017","18","67.75","0.00","5016.122","0.000"
"USEP","02 Apr 2017","19","71.59","0.00","5108.415","0.000"
"USEP","02 Apr 2017","20","76.19","0.00","5214.887","0.000"
"USEP","02 Apr 2017","21","79.42","0.00","5287.682","0.000"
"USEP","02 Apr 2017","22","73.03","0.00","5324.619","0.000"
"USEP","02 Apr 2017","23","75.00","0.00","5341.378","0.000"
"USEP","02 Apr 2017","24","73.02","0.00","5322.631","0.000"
"USEP","02 Apr 2017","25","74.99","0.00","5327.050","0.000"
"USEP","02 Apr 2017","26","74.99","0.00","5329.425","0.000"
"USEP","02 Apr 2017","27","75.51","0.00","5349.534","0.000"
"USEP","02 Apr 2017","28","76.15","0.00","5367.555","0.000"
"USEP","02 Apr 2017","29","75.64","0.00","5363.038","0.000"
"USEP","02 Apr 2017","30","76.15","0.00","5360.771","0.000"
"USEP","02 Apr 2017","31","76.15","0.00","5362.734","0.000"
"USEP","02 Apr 2017","32","76.18","0.00","5381.605","0.000"
"USEP","02 Apr 2017","33","76.79","0.00","5386.188","0.000"
"USEP","02 Apr 2017","34","76.16","0.00","5382.843","0.000"
"USEP","02 Apr 2017","35","76.18","0.00","5381.362","0.000"
"USEP","02 Apr 2017","36","76.16","0.00","5371.735","0.000"
"USEP","02 Apr 2017","37","79.07","0.00","5416.192","0.000"
"USEP","02 Apr 2017","38","83.37","0.00","5505.180","0.000"
"USEP","02 Apr 2017","39","88.65","0.00","5600.484","0.000"
"USEP","02 Apr 2017","40","93.75","0.00","5628.018","0.000"
"USEP","02 Apr 2017","41","99.52","0.00","5660.005","0.000"
"USEP","02 Apr 2017","42","129.75","0.00","5681.018","0.000"
"USEP","02 Apr 2017","43","126.90","0.00","5654.697","0.000"
"USEP","02 Apr 2017","44","110.44","0.00","5591.528","0.000"
"USEP","02 Apr 2017","45","95.97","0.00","5477.636","0.000"
"USEP","02 Apr 2017","46","84.29","0.00","5370.438","0.000"
"USEP","02 Apr 2017","47","101.08","0.00","5244.612","0.000"
"USEP","02 Apr 2017","48","85.15","0.00","5084.742","0.000"
"USEP","03 Apr 2017","1","70.55","0.00","4937.635","0.000"
"USEP","03 Apr 2017","2","66.89","0.00","4825.612","0.000"
"USEP","03 Apr 2017","3","65.87","0.00","4767.353","0.000"
"USEP","03 Apr 2017","4","65.47","0.00","4707.102","0.000"
"USEP","03 Apr 2017","5","64.75","0.00","4666.780","0.000"
"USEP","03 Apr 2017","6","64.40","0.00","4632.308","0.000"
"USEP","03 Apr 2017","7","63.74","0.00","4607.434","0.000"
"USEP","03 Apr 2017","8","63.45","0.00","4590.034","0.000"
"USEP","03 Apr 2017","9","63.45","0.00","4591.296","0.000"
"USEP","03 Apr 2017","10","63.71","0.00","4621.345","0.000"
"USEP","03 Apr 2017","11","65.47","0.00","4714.443","0.000"
"USEP","03 Apr 2017","12","66.49","0.00","4859.457","0.000"
"USEP","03 Apr 2017","13","69.26","0.00","5046.309","0.000"
"USEP","03 Apr 2017","14","74.08","0.00","5203.848","0.000"
"USEP","03 Apr 2017","15","67.93","0.00","5403.657","0.000"
"USEP","03 Apr 2017","16","75.52","0.00","5654.031","0.000"
"USEP","03 Apr 2017","17","84.79","0.00","5935.403","0.000"
"USEP","03 Apr 2017","18","83.35","0.00","6140.112","0.000"
"USEP","03 Apr 2017","19","84.29","0.00","6253.304","0.000"
"USEP","03 Apr 2017","20","83.40","0.00","6314.902","0.000"
"USEP","03 Apr 2017","21","79.80","0.00","6383.055","0.000"
"USEP","03 Apr 2017","22","77.98","0.00","6403.418","0.000"
"USEP","03 Apr 2017","23","77.99","0.00","6394.770","0.000"
"USEP","03 Apr 2017","24","74.56","0.00","6324.529","0.000"
"USEP","03 Apr 2017","25","74.55","0.00","6275.848","0.000"
"USEP","03 Apr 2017","26","74.60","0.00","6313.585","0.000"
"USEP","03 Apr 2017","27","78.02","0.00","6389.422","0.000"
"USEP","03 Apr 2017","28","75.70","0.00","6411.658","0.000"
"USEP","03 Apr 2017","29","78.02","0.00","6419.441","0.000"
"USEP","03 Apr 2017","30","77.97","0.00","6390.123","0.000"
"USEP","03 Apr 2017","31","77.97","0.00","6395.495","0.000"
"USEP","03 Apr 2017","32","78.00","0.00","6407.384","0.000"
"USEP","03 Apr 2017","33","77.98","0.00","6394.735","0.000"
"USEP","03 Apr 2017","34","74.56","0.00","6358.032","0.000"
"USEP","03 Apr 2017","35","73.12","0.00","6286.464","0.000"
"USEP","03 Apr 2017","36","71.90","0.00","6156.334","0.000"
"USEP","03 Apr 2017","37","70.37","0.00","6071.596","0.000"
"USEP","03 Apr 2017","38","71.07","0.00","6076.411","0.000"
"USEP","03 Apr 2017","39","73.02","0.00","6102.936","0.000"
"USEP","03 Apr 2017","40","72.08","0.00","6085.203","0.000"
"USEP","03 Apr 2017","41","74.81","0.00","6064.861","0.000"
"USEP","03 Apr 2017","42","84.33","0.00","6026.940","0.000"
"USEP","03 Apr 2017","43","84.29","0.00","5958.796","0.000"
"USEP","03 Apr 2017","44","81.08","0.00","5844.079","0.000"
"USEP","03 Apr 2017","45","72.05","0.00","5686.406","0.000"
"USEP","03 Apr 2017","46","69.00","0.00","5543.493","0.000"
"USEP","03 Apr 2017","47","64.86","0.00","5384.463","0.000"
"USEP","03 Apr 2017","48","63.27","0.00","5218.078","0.000"
"USEP","04 Apr 2017","1","71.60","0.00","5057.880","0.000"
"USEP","04 Apr 2017","2","69.48","0.00","4950.945","0.000"
"USEP","04 Apr 2017","3","69.46","0.00","4884.183","0.000"
"USEP","04 Apr 2017","4","68.43","0.00","4818.032","0.000"
"USEP","04 Apr 2017","5","68.42","0.00","4766.185","0.000"
"USEP","04 Apr 2017","6","66.97","0.00","4726.694","0.000"
"USEP","04 Apr 2017","7","65.85","0.00","4689.985","0.000"
"USEP","04 Apr 2017","8","65.76","0.00","4677.734","0.000"
"USEP","04 Apr 2017","9","65.40","0.00","4673.450","0.000"
"USEP","04 Apr 2017","10","65.86","0.00","4690.974","0.000"
"USEP","04 Apr 2017","11","66.88","0.00","4753.373","0.000"
"USEP","04 Apr 2017","12","68.50","0.00","4889.779","0.000"
"USEP","04 Apr 2017","13","69.47","0.00","5048.337","0.000"
"USEP","04 Apr 2017","14","73.15","0.00","5172.040","0.000"
"USEP","04 Apr 2017","15","62.53","0.00","5345.697","0.000"
"USEP","04 Apr 2017","16","66.89","0.00","5618.938","0.000"
"USEP","04 Apr 2017","17","72.35","0.00","5919.866","0.000"
"USEP","04 Apr 2017","18","69.96","0.00","6106.783","0.000"
"USEP","04 Apr 2017","19","71.02","0.00","6210.989","0.000"
"USEP","04 Apr 2017","20","72.62","0.00","6278.119","0.000"
"USEP","04 Apr 2017","21","75.59","0.00","6363.280","0.000"
"USEP","04 Apr 2017","22","78.10","0.00","6414.660","0.000"
"USEP","04 Apr 2017","23","79.49","0.00","6426.145","0.000"
"USEP","04 Apr 2017","24","77.75","0.00","6369.830","0.000"
"USEP","04 Apr 2017","25","75.59","0.00","6329.842","0.000"
