"INFORMATION TYPE","DATE","PERIOD","PRICE ($/MWh)","DEMAND (MW)"
"USEP","01 Feb 2012","1","251.80","4395.498"
"USEP","01 Feb 2012","2","244.41","4256.442"
"USEP","01 Feb 2012","3","218.07","4151.043"
"USEP","01 Feb 2012","4","201.26","4052.458"
"USEP","01 Feb 2012","5","201.26","4025.079"
"USEP","01 Feb 2012","6","183.07","4035.128"
"USEP","01 Feb 2012","7","201.27","4015.835"
"USEP","01 Feb 2012","8","201.27","4003.514"
"USEP","01 Feb 2012","9","183.07","4015.377"
"USEP","01 Feb 2012","10","201.26","4035.759"
"USEP","01 Feb 2012","11","202.50","4119.703"
"USEP","01 Feb 2012","12","236.82","4259.360"
"USEP","01 Feb 2012","13","306.98","4459.432"
"USEP","01 Feb 2012","14","302.21","4610.977"
"USEP","01 Feb 2012","15","251.96","4774.336"
"USEP","01 Feb 2012","16","202.94","5029.849"
"USEP","01 Feb 2012","17","238.30","5294.248"
"USEP","01 Feb 2012","18","216.05","5461.617"
"USEP","01 Feb 2012","19","213.80","5587.130"
"USEP","01 Feb 2012","20","215.44","5693.523"
"USEP","01 Feb 2012","21","221.85","5786.849"
"USEP","01 Feb 2012","22","224.91","5855.256"
"USEP","01 Feb 2012","23","224.92","5873.203"
"USEP","01 Feb 2012","24","224.90","5822.514"
"USEP","01 Feb 2012","25","221.83","5777.908"
"USEP","01 Feb 2012","26","221.92","5801.744"
"USEP","01 Feb 2012","27","224.98","5859.128"
"USEP","01 Feb 2012","28","229.01","5891.677"
"USEP","01 Feb 2012","29","229.03","5902.983"
"USEP","01 Feb 2012","30","226.42","5883.352"
"USEP","01 Feb 2012","31","224.99","5855.068"
"USEP","01 Feb 2012","32","224.99","5850.371"
"USEP","01 Feb 2012","33","224.98","5838.542"
"USEP","01 Feb 2012","34","222.58","5813.498"
"USEP","01 Feb 2012","35","222.20","5797.604"
"USEP","01 Feb 2012","36","213.82","5702.508"
"USEP","01 Feb 2012","37","211.34","5579.496"
"USEP","01 Feb 2012","38","211.22","5574.650"
"USEP","01 Feb 2012","39","206.19","5577.319"
"USEP","01 Feb 2012","40","204.97","5558.254"
"USEP","01 Feb 2012","41","202.92","5506.541"
"USEP","01 Feb 2012","42","222.76","5440.992"
"USEP","01 Feb 2012","43","227.96","5359.946"
"USEP","01 Feb 2012","44","227.96","5217.546"
"USEP","01 Feb 2012","45","221.79","5062.174"
"USEP","01 Feb 2012","46","211.66","4911.558"
"USEP","01 Feb 2012","47","201.57","4769.957"
