battery_technology,2016,2020,2025,2030
flooded_la,155.4,118.8,84.9,60.7
vrla,155.4,118.8,84.9,60.7
li_ion_lfp,155.4,118.8,84.9,60.7
li_ion_nca,155.4,118.8,84.9,60.7
li_ion_nmc,155.4,118.8,84.9,60.7
li_ion_titan,155.4,118.8,84.9,60.7
nanicl,155.4,118.8,84.9,60.7
