battery_technology,2016,2020,2025,2030
flooded_la,147.0,120.7,94.4,73.8
vrla,262.5,215.6,168.6,131.8
li_ion_lfp,577.5,440.6,314.2,224.1
li_ion_nca,351.8,273.1,199.1,145.1
li_ion_nmc,420.0,322.9,232.4,167.3
li_ion_titan,1050.0,838.6,633.1,478.0
nanicl,399.0,308.0,222.9,161.3
