battery_technology,2016,2020,2025,2030
flooded_la,0.0,0.0,0.0,52.7
vrla,0.0,0.0,0.0,52.7
li_ion_lfp,0.0,0.0,108.6,77.4
li_ion_nca,0.0,0.0,0.0,82.3
li_ion_nmc,0.0,0.0,110.4,79.5
li_ion_titan,0.0,0.0,0.0,215.1
nanicl,0.0,0.0,0.0,127.4
