battery_technology,2016,2020,2025,2030
flooded_la,0.00,0.00,0.00,3238.36
vrla,0.00,0.00,0.00,3238.36
li_ion_lfp,0.00,0.00,3204.63,3238.36
li_ion_nca,0.00,0.00,0.00,3339.56
li_ion_nmc,0.00,0.00,3339.56,3339.56
li_ion_titan,0.00,0.00,0.00,3339.56
nanicl,0.00,0.00,0.00,3204.63
