battery_technology,2016,2020,2025,2030
flooded_la,0.0,0.0,0.0,22305.6
vrla,0.0,0.0,0.0,22305.6
li_ion_lfp,0.0,0.0,20413.6,22305.6
li_ion_nca,0.0,0.0,-0.0,27981.6
li_ion_nmc,0.0,0.0,27981.6,27981.6
li_ion_titan,0.0,0.0,0.0,27981.6
nanicl,0.0,0.0,0.0,20413.6
