battery_technology,2016,2020,2025,2030
flooded_la,0.0,0.0,0.0,0.0
vrla,0.0,0.0,0.0,0.0
li_ion_lfp,0.0,0.0,0.0,0.0
li_ion_nca,0.0,0.0,0.0,0.0
li_ion_nmc,0.0,0.0,0.0,0.0
li_ion_titan,0.0,0.0,0.0,0.0
nanicl,0.0,0.0,0.0,0.0
