battery_technology,2016,2020,2025,2030
flooded_la,0.00,0.00,0.00,717.35
vrla,0.00,0.00,0.00,717.35
li_ion_lfp,0.00,0.00,473.25,956.47
li_ion_nca,0.00,0.00,0.00,0.00
li_ion_nmc,0.00,0.00,0.00,739.77
li_ion_titan,0.00,0.00,0.00,0.00
nanicl,0.00,0.00,0.00,473.25
