,zone1_temperature,zone2_temperature,zone3_temperature,zone4_temperature,surface_adiabatic_1_temperature,surface_adiabatic_2_temperature,surface_adiabatic_3_temperature,surface_adiabatic_4_temperature,surface_adiabatic_5_temperature,surface_adiabatic_6_temperature,surface_adiabatic_7_temperature,surface_adiabatic_8_temperature,surface_adiabatic_9_temperature,surface_adiabatic_10_temperature,surface_adiabatic_11_temperature,surface_adiabatic_12_temperature,surface_adiabatic_13_temperature,surface_adiabatic_14_temperature,surface_adiabatic_15_temperature,surface_adiabatic_16_temperature,surface_adiabatic_17_temperature,surface_adiabatic_18_temperature,surface_adiabatic_19_temperature,surface_exterior_1_temperature,surface_exterior_2_temperature,surface_exterior_3_temperature,surface_exterior_4_temperature,surface_exterior_5_temperature,surface_exterior_6_temperature,surface_exterior_7_temperature,surface_exterior_8_temperature,surface_exterior_9_temperature,surface_interior_1_temperature,surface_interior_2_temperature,surface_interior_3_temperature
2017-01-02 05:00:00,26.45533952849877,28.029039694897396,26.445133986966955,30.282247175911312,26.088638880930038,26.046897736401615,26.04312587919519,26.04312587919492,26.08695431808496,26.086954318084846,26.046323912642947,26.021735758936043,26.02173575893604,26.045377384685782,26.04537738468561,25.884055743331004,25.945505699383503,25.88641372403526,25.886413724035215,26.131685552295234,26.0629254013894,26.12908977145048,26.129089771450563,25.935391303944016,25.916225794548158,25.916225794548293,25.91622579454822,25.916225794548218,25.843325792482233,25.843325792482194,25.9546862523608,25.954686252360865,26.067481396786395,25.98634731213039,26.089004732469025
2017-01-02 05:30:00,25.933397453679998,25.931998034988386,26.294318947808193,26.673501767577932,26.087976531092355,26.046956456229104,26.043212006714622,26.043212006714334,26.086336786161322,26.086336786161205,26.053757558403706,26.025376567360293,26.025376567360297,26.052671883504097,26.052671883503923,25.892266566852758,25.948759207643597,25.89440804679116,25.89440804679111,26.15155347549384,26.072664442877333,26.148585510952017,26.148585510952103,25.925091202715816,25.909538776490635,25.909538776490784,25.90953877649071,25.909538776490702,25.836910718353035,25.836910718352993,25.953610745557217,25.953610745557285,26.070867044747928,25.990121548972418,26.102655516948705
2017-01-02 06:00:00,28.59054027459631,26.152112985553018,24.844712980921333,24.68088965582566,26.123314188518773,26.06507439227257,26.059830014944783,26.059830014944435,26.12095483265832,26.12095483265818,26.054813274646428,26.026102761227378,26.026102761227385,26.05372484307644,26.053724843076264,25.874891926532307,25.940292058037482,25.87736278186604,25.87736278186599,26.129097411027566,26.06301723447758,26.12665933340132,26.126659333401413,25.928813449138325,25.897883072570313,25.897883072570473,25.897883072570387,25.897883072570384,25.816920833604588,25.816920833604545,25.93145987597053,25.9314598759706,26.08906373158248,25.999103057525378,26.09195534283693
2017-01-02 06:30:00,25.849750802813112,24.527456960655897,27.36792550621143,28.45324644840797,26.129377786408384,26.068677850363358,26.063174930459134,26.063174930458782,26.126934140881698,26.126934140881552,26.033266203945896,26.01644702469458,26.016447024694607,26.03265441306967,26.032654413069476,25.89798779483252,25.95034759260318,25.899924162853647,25.89992416285358,26.163838868522006,26.07954274711753,26.160708285664686,26.160708285664793,25.919645435284135,25.87630905238333,25.8763090523835,25.876309052383412,25.876309052383405,25.815274751217913,25.815274751217864,25.935145119860756,25.935145119860824,26.081321995177017,26.013682790620287,26.09855253623388
2017-01-02 07:00:00,26.866963523829085,27.783151923337293,22.2626961384467,28.729080685152077,26.139145066693896,26.074143624393976,26.068225393515476,26.068225393515096,26.136538501343146,26.136538501342997,26.051373787983604,26.02489890016329,26.024898900163315,26.05038816544379,26.05038816544357,25.842414517046308,25.92436407258509,25.845493956974273,25.845493956974195,26.208566056453495,26.10082796857499,26.20454514561799,26.20454514561811,25.913443687373277,25.873802579830254,25.87380257983044,25.873802579830343,25.873802579830333,25.779687255473004,25.77968725547295,25.944629782130846,25.944629782130914,26.095259427338615,25.990779791869922,26.129969922218475
2017-01-02 07:30:00,28.1623301148488,26.93133836816104,25.563530349015288,31.46057212225034,26.170886050567056,26.090685457340516,26.083419552310918,26.08341955231048,26.167654167062604,26.167654167062437,26.070925334506683,26.034120813946,26.034120813946014,26.069544076560057,26.069544076559826,25.828789954863133,25.91738584380322,25.83210079639065,25.832100796390566,26.299300044488376,26.143463076520074,26.29343031708551,26.293430317085637,25.917280621387622,25.872139933859632,25.872139933859838,25.87213993385974,25.872139933859724,25.76305897992502,25.76305897992496,25.97494170930147,25.974941709301536,26.120905692536724,25.9998380027149,26.185112689497455
2017-01-02 08:00:00,26.79227726197353,26.278288012469233,25.187854590086832,29.528169055510325,26.188047413394997,26.10006040564486,26.092064993276445,26.09206499327599,26.184511488007814,26.184511488007633,26.077871397921456,26.037632864872833,26.037632864872855,26.076368477469167,26.076368477468915,25.818680421555147,25.911983969721653,25.822145432965293,25.822145432965193,26.363909467577734,26.174512682010857,26.356779112273653,26.356779112273777,25.915837891035476,25.86606663373105,25.86606663373127,25.86606663373117,25.866066633731148,25.74921578798126,25.749215787981203,25.99480164337539,25.994801643375467,26.132959405658063,26.00336391747486,26.22089043274951
2017-01-02 08:30:00,26.856654454723536,25.36408582398726,21.16667421051207,26.505018478725326,26.200476943971392,26.10712287552331,26.098598915787342,26.09859891578686,26.196741997655266,26.19674199765508,26.06907079497068,26.03393394029192,26.033933940291952,26.06778190353008,26.06778190352982,25.742421467122078,25.87613439442531,25.747439408057033,25.74743940805694,26.374376543811707,26.180952992994833,26.367154983071647,26.367154983071767,25.91244098794761,25.853098817853596,25.853098817853834,25.85309881785372,25.853098817853706,25.705880666424868,25.705880666424807,25.99058298371435,25.99058298371443,26.13477386947087,25.971449205546506,26.221723669391103
2017-01-02 09:00:00,27.145612710894863,26.786383537360543,21.130195633795026,26.230603205836328,26.216780620274857,26.116179806378554,26.10696318017444,26.10696318017392,26.212768114240568,26.212768114240387,26.07633996158633,26.037568071210917,26.03756807121094,26.07491986179453,26.074919861794253,25.65769245935734,25.83602872915625,25.664413099228394,25.664413099228295,26.37191610432612,26.181469672870712,26.364877605713815,26.364877605713946,25.913071181800543,25.84957824220825,25.849578242208494,25.84957824220838,25.849578242208366,25.660891673060394,25.660891673060338,25.982754450066093,25.982754450066167,26.146560290930417,25.937236539815842,26.22412803295613
2017-01-02 09:30:00,28.587569756378667,25.700897364440976,21.068763411579496,26.655267502340912,26.254685022122146,26.136148409297334,26.125322659523754,26.125322659523185,26.249942163621387,26.249942163621203,26.074212549732948,26.03692625282901,26.036926252829044,26.072863760548156,26.07286376054787,25.572813737594725,25.795473595659434,25.581209333951623,25.58120933395152,26.37710518543383,26.185477317375387,26.370084353299756,26.370084353299898,25.923507458025313,25.841969029531892,25.84196902953215,25.84196902953203,25.84196902953202,25.615917111888884,25.615917111888823,25.978470780338483,25.978470780338554,26.164448785927355,25.913749379858157,26.225658867583284
2017-01-02 10:00:00,27.44257186678725,27.126675168827788,27.829441209396986,24.37310549145252,26.280916582742517,26.15043454046065,26.138494558462817,26.138494558462224,26.27570491467721,26.27570491467701,26.088157423648294,26.04364904481079,26.04364904481082,26.08653720802546,26.086537208025167,25.599990510509105,25.8060480041136,25.60765627749098,25.607656277490868,26.34564952347051,26.172652265169553,26.33942263252354,26.33942263252368,25.932835826382277,25.84560853863296,25.84560853863323,25.845608538633105,25.845608538633098,25.625061506126606,25.625061506126546,25.961700581536046,25.96170058153612,26.184537003195196,25.940453546625527,26.216903473559288
2017-01-02 10:30:00,26.216907925809302,27.294050088837825,24.633240076879993,32.298235342810734,26.285201936378076,26.153808649990513,26.14168589663449,26.141685896633888,26.279994649737823,26.279994649737628,26.109123308944458,26.053668575149864,26.053668575149896,26.107088481739055,26.107088481738742,25.591219751133956,25.80027268306624,25.59893334937042,25.598933349370306,26.43707269625912,26.21613813223024,26.429020542545647,26.429020542545803,25.93238208111013,25.852448104087994,25.852448104088282,25.852448104088154,25.852448104088143,25.61816301381918,25.61816301381912,26.000037138960273,26.00003713896035,26.19716262266105,25.938210843755723,26.27309800260167
2017-01-02 11:00:00,26.770462627949367,27.561292147179884,29.348223397223954,29.022715402430478,26.29185648604153,26.15837059719432,26.14596544052476,26.14596544052414,26.286602449995602,26.286602449995396,26.135997104316868,26.066498967440875,26.066498967440904,26.133430163753758,26.13343016375343,25.650914838297968,25.82592563592916,25.65722320621202,25.657223206211896,26.494207175651674,26.244309744247442,26.485092636862156,26.48509263686231,25.941888044828293,25.870728119531456,25.870728655624887,25.870728563556128,25.870728119531613,25.650503431935398,25.65050298791083,26.031618128287956,26.03161803621941,26.213926795178974,25.97138566216946,26.31510213998415
2017-01-02 11:30:00,28.864172625917796,26.651920858911453,31.36221834496824,24.732117119676133,26.33090192119911,26.17921449625637,26.165153129921,26.165153129920338,26.32491556497936,26.324915564979133,26.15080658087862,26.073907601362464,26.0739076013625,26.147973153804575,26.147973153804248,25.752126208564654,25.870972127115294,25.75617680705879,25.75617680705866,26.47432084963347,26.237311322594763,26.465794094300126,26.465794094300286,25.965801489219924,25.883505237818245,25.88350630064934,25.883506118118657,25.883505237818405,25.701385631791602,25.701384751491297,26.02859879954684,26.028598617016385,26.240854251038623,26.041514064881586,26.312563715255916
2017-01-02 12:00:00,28.95142416857594,26.9061730047761,26.482630812149953,25.73688705932377,26.379570001544536,26.20507355462262,26.188947326215,26.188947326214286,26.372661893957332,26.372661893957087,26.16424354207103,26.080740744300993,26.080740744301025,26.161176902287426,26.161176902287092,25.77853777449938,25.882126263199904,25.781957481617155,25.78195748161702,26.45965469157714,26.23258120413373,26.451592656950503,26.45159265695067,25.998149373949385,25.899814506240077,25.899815550523503,25.899815371178185,25.899814506240247,25.723011776054516,25.723010911116514,26.032117428483758,26.03211724913868,26.271906771807526,26.079053888021654,26.31194911682395
2017-01-02 12:30:00,27.824639113665267,27.881306418807586,33.14184775756701,28.383140738565704,26.410610853713276,26.22229619272658,26.204852796595713,26.204852796594967,26.403171378047674,26.403171378047414,26.192109217662875,26.094261508972878,26.094261508972913,26.188507778666754,26.188507778666395,25.900754202429592,25.937423847258138,25.901522380815646,25.901522380815507,26.489673617527338,26.248309748867303,26.481121307694533,26.48112130769471,26.022436191717013,25.92241785313736,25.9224188791968,25.92241870298127,25.922417853137542,25.787418839405,25.787417989561213,26.05548193258827,26.055481756372988,26.3013600356878,26.15568252807113,26.34089141759497
2017-01-02 13:00:00,28.174392708202024,30.054958794694826,26.25578673689837,28.760907464479548,26.442868534126305,26.240251156914105,26.22143936139805,26.221439361397263,26.434880940254537,26.43488094025428,26.25543950182464,26.12420778829136,26.124207788291383,26.250561623418427,26.25056162341805,25.926584983635788,25.94901906769078,25.92679476141089,25.926794761410747,26.53254553585878,26.270079928094244,26.523240488276617,26.52324048827681,26.05782344354322,25.97126367977601,25.9712714546912,25.971341930448617,25.971263679776197,25.81868095643312,25.81860270576064,26.094566488530354,26.094636964288032,26.349154017975184,26.184726758880725,26.393992518841564
2017-01-02 13:30:00,28.39361150867945,28.312089838517583,27.380607509308298,26.925100466678504,26.478551113716705,26.260059883174115,26.23973475248007,26.239734752479244,26.469952854826985,26.469952854826722,26.302705010548863,26.1470734100254,26.14707341002541,26.296915855235728,26.296915855235344,25.953915098574118,25.961392235750488,25.953542107718746,25.953542107718604,26.54838044241651,26.279606830572966,26.53890960557528,26.53890960557548,26.094396200533605,26.012584417535,26.01259882353023,26.012738718297975,26.0125844175352,25.850280610272748,25.850126309509914,26.121206946752036,26.12134684152005,26.39062806213248,26.21623310614508,26.425542726482533
2017-01-02 14:00:00,29.019818612641103,27.35664112639237,26.179126076887005,25.095285886925012,26.523636025757796,26.284737271326172,26.262500211249765,26.262500211248874,26.514238949890576,26.51423894989031,26.328073336635445,26.16007183867243,26.160071838672433,26.321852595390226,26.321852595389824,25.963908419610895,25.965929056970534,25.963331024334405,25.963331024334263,26.529800733127484,26.27335989649472,26.520895622765902,26.5208956227661,26.14281399775398,26.05160139461915,26.051615549212308,26.052013097896168,26.0517307549213,25.881783696406252,25.881501353431325,26.13989918032592,26.140296729010057,26.425854681196295,26.243772222683997,26.428937034881304
2017-01-02 14:30:00,28.95902647775747,28.032351132050977,30.112129356001976,24.945731116136102,26.569149375937265,26.30982332806381,26.28565637728978,26.28565637728884,26.55895919272755,26.558959192727272,26.35817428792804,26.175342482197113,26.17534248219711,26.351428786980417,26.351428786980005,26.034515633764272,25.99836770016968,26.032452626820767,26.03245262682061,26.503825683152222,26.2635989940065,26.495631943797335,26.495631943797544,26.19095361027382,26.09226847071083,26.09228237828918,26.092933084515842,26.09252493382077,25.9399876140036,25.93957946330847,26.15479520536251,26.155445911589457,26.46366183193231,26.301832504850417,26.430999985539966
2017-01-02 15:00:00,28.248631595536207,27.564552682976018,26.953223101230826,26.379315441808924,26.603943603020088,26.329719113951757,26.304077531288875,26.304077531287895,26.59320196556651,26.593201965566227,26.383771370434275,26.188674663830046,26.188674663830035,26.376606515243925,26.376606515243513,26.062413181996256,26.011518961722437,26.059798116751832,26.05979811675167,26.501405357566295,26.26452667081819,26.49341094160304,26.493410941603248,26.224182617427484,26.120819905552345,26.120833570426594,26.121613231337964,26.121219701021573,25.96892025668543,25.96852672636899,26.17019023018174,26.1709698910934,26.493857486726824,26.333178392507804,26.44258836400011
2017-01-02 15:30:00,29.55603622889338,27.6400767763085,33.541417648204174,26.73370482321969,26.653110307300977,26.356961064334914,26.329235834754805,26.329235834753778,26.64152193352499,26.641521933524697,26.408021011231586,26.201488563487803,26.20148856348779,26.400472671856743,26.400472671856303,26.187202984679974,26.069315176856716,26.181991257975756,26.18199125797558,26.507834928083717,26.26950008374747,26.499849226046003,26.499849226046216,26.263561737144034,26.14848131535061,26.14849474175625,26.149401106936676,26.14902194185563,26.041006671743606,26.040627506662506,26.18926385040022,26.190170215580945,26.5305656592659,26.4201566459901,26.45792796965747
2017-01-02 16:00:00,26.831966088505016,26.763182596657746,23.3160846324497,27.49810269959722,26.668875351479404,26.36765251921981,26.339261514594313,26.339261514593275,26.657164718243667,26.65716471824337,26.419299740543288,26.208440164317135,26.208440164317132,26.41164992496518,26.411649924964724,26.161895144976082,26.05872386795312,26.15731730651742,26.15731730651724,26.526771008692485,26.280236370560644,26.518529001410887,26.518529001411107,26.28081477851651,26.163202240387605,26.163215432486194,26.164266845935344,26.16398239471135,26.039029844073355,26.038745392849314,26.20706145860969,26.20811287205913,26.54408754601096,26.415385248227356,26.473035374617698
2017-01-02 16:30:00,27.18534763224035,27.61726234533497,28.36269045512628,31.61148689232572,26.676943957546584,26.37450621663499,26.34577787359794,26.34577787359689,26.66527464975321,26.665274649752913,26.43813435249306,26.21889306446767,26.21889306446767,26.430224066760324,26.430224066759862,26.192479266253592,26.07364739832104,26.18733522503593,26.18733522503574,26.612124202857604,26.32157268272736,26.602223270527492,26.602223270527716,26.2944457966272,26.181145694232868,26.18115865611336,26.182352586563027,26.18216119632441,26.061923857774882,26.061732467536224,26.25447521078964,26.25566914123959,26.557539155019434,26.4347116118997,26.525129277675138
2017-01-02 17:00:00,29.845140329291763,28.556353268430847,36.48300930363205,26.114977555469913,26.723821326590556,26.4008528050188,26.370142141775755,26.37014214177465,26.711369911446596,26.711369911446283,26.473917731801937,26.23721255210548,26.237212552105454,26.465392942006687,26.465392942006215,26.36192941418438,26.15255454605426,26.353288539688446,26.35328853968824,26.61592247212848,26.32581715639228,26.606122531019523,26.606122531019757,26.30923232030023,26.190913535354152,26.19092627103413,26.192099365949435,26.1919113157026,26.13156317775516,26.13137512750829,26.249997017856234,26.251170112771838,26.59886952919584,26.54287537038708,26.544920101965005
2017-01-02 17:30:00,28.36894213213739,29.34186989349645,32.67089160846573,30.630152834401173,26.76058229954788,26.422333190144197,26.390070114490296,26.39007011448915,26.747579163229613,26.747579163229283,26.523048194879912,26.261818998500168,26.26181899850013,26.513637482306677,26.513637482306194,26.48831888096298,26.212480679400873,26.4771604347799,26.477160434779687,26.678928917073623,26.35724582540757,26.667971234286945,26.667971234287187,26.319617983144532,26.206790770254294,26.20680328368124,26.20795590666752,26.207771138125565,26.182097864533706,26.181913095991703,26.272163842875855,26.27331646586245,26.64181524721348,26.624450590255037,26.600988555976556
2017-01-02 18:00:00,28.482741857746824,29.00815635693897,33.820449866099544,27.553270679646566,26.7918050164063,26.44116423736294,26.40758506200478,26.40758506200361,26.778376617598113,26.778376617597768,26.570771494527037,26.285994528740993,26.285994528740947,26.56052132416846,26.56052132416796,26.620819951976564,26.275762546308037,26.60705842779517,26.607058427794957,26.70272773623723,26.37094425020312,26.691466010368437,26.69146601036869,26.31754813342851,26.21209895274558,26.21211124779807,26.213243756115325,26.21306221200851,26.225518904391844,26.22533736028499,26.266874313716432,26.268006822034007,26.681288255466235,26.706312484191045,26.636749615381916
2017-01-02 18:30:00,28.931710100845432,28.568299015509822,31.441431687977456,28.926523544207743,26.829638393756312,26.46342969569059,26.42825535493592,26.428255354934713,26.81565235963501,26.815652359634647,26.609406203719956,26.306190991215402,26.30619099121535,26.59852420988756,26.59852420988704,26.715134973776962,26.322086814829255,26.699627155629862,26.69962715562964,26.740779321367356,26.3912650312207,26.72891579124939,26.728915791249648,26.318736668238042,26.213636867956964,26.2136489484459,26.214761693119492,26.214583317177517,26.252167224523173,26.25198884858116,26.268261474830524,26.269374219504442,26.71952229873769,26.772386683766243,26.675092762543436
2017-01-02 19:00:00,29.53278240855334,28.493022987483585,27.72158965956045,27.028756976424138,26.877333695161003,26.490793235391816,26.45360655877993,26.453606558778667,26.86259129913176,26.862591299131388,26.64473800401063,26.32502374772741,26.32502374772735,26.633305414395803,26.633305414395267,26.742156854822937,26.337877490099974,26.72635943265654,26.726359432656313,26.750744969478376,26.398833686871374,26.738886241811084,26.738886241811347,26.322773910458437,26.212128900977394,26.212140770647167,26.21323409657665,26.21305883351119,26.24712317931641,26.246947916250914,26.255504471362205,26.256597797292017,26.761035849585355,26.809745274991563,26.697741486744267
2017-01-02 19:30:00,29.152811236446226,27.680554836716407,26.80461775674902,24.791476114271063,26.920972943699322,26.51631390094593,26.477288145089478,26.47728814508817,26.905574217015534,26.905574217015147,26.66769207330135,26.338308924711257,26.338308924711193,26.65598126653199,26.655981266531445,26.745729095306448,26.34296840361796,26.730142816096215,26.730142816095988,26.72053716376052,26.387948921399893,26.7095337581753,26.709533758175567,26.32531918775223,26.205392831511194,26.205404494040856,26.20647874010686,26.206306535594454,26.231879214339642,26.2317070098272,26.225045526504747,26.226119772571092,26.79433250849986,26.833351019502466,26.694114618530687
2017-01-02 20:00:00,28.966581545091035,26.636377196137083,28.55973249550579,26.565631390017362,26.959346902106304,26.539356918863078,26.49871696812983,26.498716968128477,26.943415100776893,26.943415100776487,26.67142846483486,26.34283923798971,26.342839237989654,26.659851392532133,26.659851392531586,26.7751272858988,26.3599125594606,26.759200667370294,26.759200667370067,26.714027302252077,26.387781544575194,26.703360643672102,26.70336064367237,26.323299272654612,26.187836958094227,26.18784841709861,26.18890391626791,26.188734716933084,26.226010026823978,26.225840827489122,26.202990912149282,26.204046411318924,26.815387683470103,26.867237094002125,26.692727883543224
2017-01-02 20:30:00,28.69228939767916,28.92057433039263,27.739443465634547,33.27559308905194,26.99245551600831,26.559898271487885,26.5178692749944,26.51786927499301,26.976111824574755,26.976111824574335,26.702184771883026,26.35976923495442,26.359769234954364,26.690165339098368,26.690165339097803,26.794962334144987,26.372575387209185,26.778904885652253,26.77890488565202,26.817528724530728,26.43813169848034,26.80486194701713,26.804861947017407,26.319273143920533,26.182727899676934,26.182739158707825,26.183776238136485,26.183609991535267,26.21620185899916,26.2160356123979,26.23057666669174,26.231613746120757,26.84732014394519,26.893708925076222,26.759856748206634
2017-01-02 21:00:00,29.0610436584543,28.12261327466876,26.40852850717782,24.491492371742545,27.029216653476322,26.58238774665387,26.53881667458029,26.53881667457885,27.012390917318992,27.01239091731856,26.732922178711025,26.376827940342316,26.376827940342256,26.720470449617263,26.720470449616688,26.790750019151005,26.374241805430678,26.775073336136543,26.775073336136305,26.796195055053378,26.431589534074543,26.784212672194993,26.784212672195277,26.3174050087765,26.1781331347764,26.17814419732356,26.179163178458406,26.178999833062,26.196127207540457,26.19596386214401,26.202767318217184,26.203786299352398,26.88106941609318,26.909983336313225,26.76455861688195
2017-01-02 21:30:00,27.896369792546807,30.45195528143461,26.262972222473984,28.461122335474535,27.04996926079513,26.5969770340961,26.5525451259864,26.552545125984928,27.03300983521671,27.03300983521627,26.7909665731189,26.406542012279882,26.4065420122798,26.777510669258913,26.77751066925832,26.781987398332667,26.373761354959953,26.766780560342745,26.7667805603425,26.81597778629647,26.443775951502808,26.80379238909448,26.803792389094777,26.308699888476102,26.186111909612578,26.186122779104892,26.187123977783102,26.18696348296196,26.17432782925479,26.17416733443362,26.193690572988352,26.194691771666932,26.92046791695651,26.915978329563455,26.803472179707423
2017-01-02 22:00:00,27.118938658841827,29.332654666634117,25.662879120498214,26.114762202415598,27.054509848002326,26.603477646669255,26.558875421614967,26.55887542161349,27.037762179736784,27.037762179736344,26.843014455000908,26.433760438639,26.433760438638906,26.828701268771518,26.82870126877091,26.76319620528625,26.36859992394488,26.748663135091203,26.748663135090954,26.809313047586347,26.44389202141169,26.797490548340793,26.7974905483411,26.293417545735085,26.19211339829169,26.1921240780982,26.193107804645205,26.19295011065334,26.14870677834107,26.14854908434917,26.173450242850155,26.17443396939754,26.948762151501104,26.90885302664383,26.82616375129336
