battery_technology,2016,2020,2025,2030
flooded_la,6.8,8.5,11.2,14.7
vrla,6.8,8.5,11.2,14.7
li_ion_lfp,20.0,22.6,26.3,30.6
li_ion_nca,5.5,6.6,8.3,10.5
li_ion_nmc,11.0,13.2,16.6,20.9
li_ion_titan,20.0,22.6,26.3,30.6
nanicl,20.5,23.1,26.8,31.1
