battery_technology,2016,2020,2025,2030
flooded_la,70.0,70.0,70.0,70.0
vrla,70.0,70.0,70.0,70.0
li_ion_lfp,70.0,70.0,70.0,70.0
li_ion_nca,70.0,70.0,70.0,70.0
li_ion_nmc,70.0,70.0,70.0,70.0
li_ion_titan,0.0,70.0,70.0,70.0
nanicl,70.0,70.0,70.0,70.0
